ts_code,trade_date,up_limit,down_limit
600748.SH,20240105,3.97,3.25
600746.SH,20240105,8.13,6.65
600745.SH,20240105,44.57,36.47
600744.SH,20240105,3.73,3.05
600743.SH,20240105,1.67,1.37
600742.SH,20240105,10.2,8.34
600741.SH,20240105,17.51,14.33
600740.SH,20240105,5.76,4.72
600739.SH,20240105,12.84,10.5
600738.SH,20240105,5.9,4.82
600737.SH,20240105,9.31,7.61
600736.SH,20240105,5.26,4.3
600735.SH,20240105,7.35,6.01
600734.SH,20240105,3.68,3.33
600733.SH,20240105,6.4,5.24
600732.SH,20240105,18.47,15.11
600731.SH,20240105,7.36,6.02
600730.SH,20240105,6.38,5.22
600729.SH,20240105,30.73,25.15
600728.SH,20240105,6.14,5.02
600727.SH,20240105,7.36,6.02
600726.SH,20240105,2.44,2.0
600725.SH,20240105,3.37,2.75
600724.SH,20240105,4.51,3.69
600722.SH,20240105,6.16,5.04
600721.SH,20240105,8.65,7.07
600720.SH,20240105,10.33,8.45
600719.SH,20240105,9.13,7.47
600718.SH,20240105,9.93,8.13
600717.SH,20240105,4.63,3.79
600716.SH,20240105,4.43,3.63
600715.SH,20240105,2.9,2.38
600714.SH,20240105,10.64,8.7
600713.SH,20240105,5.45,4.46
600712.SH,20240105,5.56,4.55
600711.SH,20240105,4.7,3.84
600710.SH,20240105,7.98,6.53
600708.SH,20240105,2.35,1.93
600707.SH,20240105,7.39,6.05
600706.SH,20240105,17.11,14.0
600705.SH,20240105,3.39,2.77
600704.SH,20240105,4.84,3.96
600703.SH,20240105,14.67,12.01
600702.SH,20240105,98.49,80.59
600699.SH,20240105,18.7,15.3
600698.SH,20240105,6.07,4.97
600697.SH,20240105,14.94,12.22
600696.SH,20240105,19.07,15.61
600694.SH,20240105,19.2,15.71
600693.SH,20240105,4.52,3.7
600692.SH,20240105,6.96,5.7
600691.SH,20240105,3.64,2.98
600690.SH,20240105,22.88,18.72
600689.SH,20240105,13.63,11.15
600688.SH,20240105,3.2,2.62
600686.SH,20240105,8.22,6.72
600685.SH,20240105,28.52,23.34
600684.SH,20240105,3.81,3.11
600683.SH,20240105,5.21,4.27
600682.SH,20240105,8.35,6.83
600681.SH,20240105,4.38,3.58
600679.SH,20240105,11.01,9.01
600678.SH,20240105,8.2,6.71
600676.SH,20240105,4.98,4.08
600675.SH,20240105,3.37,2.75
600674.SH,20240105,16.78,13.73
600673.SH,20240105,7.67,6.27
600671.SH,20240105,11.75,10.63
600668.SH,20240105,12.24,10.02
600667.SH,20240105,7.55,6.17
600666.SH,20240105,2.26,2.04
600665.SH,20240105,4.21,3.45
600664.SH,20240105,3.77,3.09
600663.SH,20240105,9.75,7.97
600662.SH,20240105,5.39,4.41
600661.SH,20240105,12.22,10.0
600660.SH,20240105,41.91,34.29
600658.SH,20240105,4.85,3.97
600657.SH,20240105,3.94,3.22
600655.SH,20240105,6.8,5.56
600654.SH,20240105,2.63,2.38
600653.SH,20240105,2.02,1.66
600651.SH,20240105,4.03,3.29
600650.SH,20240105,10.89,8.91
600649.SH,20240105,4.08,3.34
600648.SH,20240105,10.78,8.82
600647.SH,20240105,11.71,10.59
600645.SH,20240105,21.78,17.82
600644.SH,20240105,7.95,6.51
600643.SH,20240105,5.72,4.68
600642.SH,20240105,7.43,6.08
600641.SH,20240105,18.59,15.21
600640.SH,20240105,12.5,10.22
600639.SH,20240105,11.06,9.05
600638.SH,20240105,5.76,4.72
600637.SH,20240105,8.33,6.81
600636.SH,20240105,11.67,9.55
600635.SH,20240105,3.31,2.71
600633.SH,20240105,12.24,10.02
600630.SH,20240105,15.1,12.36
600629.SH,20240105,5.7,4.66
600628.SH,20240105,7.88,6.44
600626.SH,20240105,4.44,3.64
600624.SH,20240105,6.41,5.25
600623.SH,20240105,7.22,5.9
600622.SH,20240105,2.84,2.32
600621.SH,20240105,14.81,12.11
600620.SH,20240105,10.29,8.42
600619.SH,20240105,7.4,6.06
600618.SH,20240105,10.16,8.32
600617.SH,20240105,4.38,3.58
600616.SH,20240105,6.86,5.62
600615.SH,20240105,13.49,11.03
600613.SH,20240105,8.37,6.85
600612.SH,20240105,76.24,62.38
600611.SH,20240105,3.31,2.71
600610.SH,20240105,10.29,8.42
600609.SH,20240105,5.41,4.43
600608.SH,20240105,4.73,4.28
600606.SH,20240105,2.5,2.04
600605.SH,20240105,29.95,24.51
600604.SH,20240105,5.06,4.14
600603.SH,20240105,8.53,6.98
600602.SH,20240105,12.47,10.21
600601.SH,20240105,3.14,2.57
600600.SH,20240105,77.66,63.54
600599.SH,20240105,16.16,14.62
600598.SH,20240105,13.22,10.82
600597.SH,20240105,9.54,7.8
600596.SH,20240105,10.02,8.2
600595.SH,20240105,3.78,3.1
600594.SH,20240105,6.47,5.29
600593.SH,20240105,27.41,22.43
600592.SH,20240105,13.64,11.16
600590.SH,20240105,7.29,5.97
600589.SH,20240105,3.89,3.52
600588.SH,20240105,18.6,15.22
600587.SH,20240105,28.01,22.91
600586.SH,20240105,7.24,5.92
600585.SH,20240105,24.6,20.12
600584.SH,20240105,29.79,24.37
600583.SH,20240105,6.85,5.61
600582.SH,20240105,6.34,5.18
600581.SH,20240105,3.97,3.25
600580.SH,20240105,12.62,10.32
600579.SH,20240105,8.22,6.72
600578.SH,20240105,3.38,2.76
600577.SH,20240105,4.57,3.74
600576.SH,20240105,8.35,6.83
600575.SH,20240105,2.71,2.21
600573.SH,20240105,11.48,9.4
600572.SH,20240105,5.69,4.65
600571.SH,20240105,14.73,12.05
600570.SH,20240105,28.58,23.38
600569.SH,20240105,2.4,1.96
600568.SH,20240105,1.79,1.62
600567.SH,20240105,2.11,1.73
600566.SH,20240105,36.12,29.56
600565.SH,20240105,1.62,1.32
600563.SH,20240105,94.71,77.49
600562.SH,20240105,14.94,12.22
600561.SH,20240105,7.25,5.93
600560.SH,20240105,15.95,13.05
600559.SH,20240105,23.57,19.29
600558.SH,20240105,4.61,3.77
600557.SH,20240105,23.89,19.55
600556.SH,20240105,6.41,5.25
600552.SH,20240105,13.65,11.17
600551.SH,20240105,12.44,10.18
600550.SH,20240105,5.39,4.41
600549.SH,20240105,18.87,15.44
600548.SH,20240105,10.34,8.46
600547.SH,20240105,25.19,20.61
600546.SH,20240105,20.12,16.46
600545.SH,20240105,2.97,2.43
600543.SH,20240105,6.45,5.83
600540.SH,20240105,5.45,4.46
600539.SH,20240105,8.17,6.69
600538.SH,20240105,5.39,4.41
600537.SH,20240105,6.12,5.0
600536.SH,20240105,38.25,31.29
600535.SH,20240105,19.01,15.55
600533.SH,20240105,3.25,2.66
600531.SH,20240105,6.81,5.57
600530.SH,20240105,2.8,2.54
600529.SH,20240105,28.84,23.6
600528.SH,20240105,8.22,6.72
600527.SH,20240105,2.2,1.8
600526.SH,20240105,5.61,4.59
600525.SH,20240105,5.82,4.76
600523.SH,20240105,14.89,12.19
600522.SH,20240105,13.32,10.9
600521.SH,20240105,15.96,13.06
600520.SH,20240105,26.02,21.29
600519.SH,20240105,1835.9,1502.1
600518.SH,20240105,1.97,1.79
600517.SH,20240105,5.26,4.3
600516.SH,20240105,5.69,4.65
600515.SH,20240105,4.0,3.28
600513.SH,20240105,12.23,10.01
600512.SH,20240105,2.78,2.28
600511.SH,20240105,32.95,26.96
600510.SH,20240105,6.29,5.15
600509.SH,20240105,7.34,6.0
600508.SH,20240105,16.29,13.33
600507.SH,20240105,5.13,4.19
600506.SH,20240105,15.96,13.06
600505.SH,20240105,9.77,7.99
600503.SH,20240105,2.86,2.34
600502.SH,20240105,5.23,4.28
600501.SH,20240105,16.48,13.48
600500.SH,20240105,4.88,4.0
600499.SH,20240105,11.62,9.5
600498.SH,20240105,17.5,14.32
600497.SH,20240105,5.62,4.6
600496.SH,20240105,3.36,2.75
600495.SH,20240105,4.72,3.86
600493.SH,20240105,7.71,6.31
600491.SH,20240105,4.16,3.4
600490.SH,20240105,3.27,2.67
600489.SH,20240105,11.08,9.06
600488.SH,20240105,5.56,4.55
600487.SH,20240105,12.71,10.4
600486.SH,20240105,69.1,56.54
600483.SH,20240105,9.57,7.83
600482.SH,20240105,19.65,16.07
600481.SH,20240105,8.98,7.34
600480.SH,20240105,10.04,8.22
600479.SH,20240105,12.09,9.89
600478.SH,20240105,5.24,4.28
600477.SH,20240105,3.58,2.93
600476.SH,20240105,18.7,15.3
600475.SH,20240105,12.43,10.17
600470.SH,20240105,6.47,5.29
600469.SH,20240105,6.89,5.63
600468.SH,20240105,7.03,5.75
600467.SH,20240105,2.66,2.18
600463.SH,20240105,10.75,8.79
600462.SH,20240105,3.0,2.72
600461.SH,20240105,10.62,8.69
600460.SH,20240105,23.83,19.49
600459.SH,20240105,15.76,12.9
600458.SH,20240105,10.04,8.22
600456.SH,20240105,34.72,28.4
600455.SH,20240105,28.68,23.46
600452.SH,20240105,14.45,11.83
600449.SH,20240105,19.78,16.18
600448.SH,20240105,3.76,3.08
600446.SH,20240105,12.21,9.99
600444.SH,20240105,16.79,13.73
600439.SH,20240105,2.98,2.44
600438.SH,20240105,26.73,21.87
600436.SH,20240105,255.64,209.16
600435.SH,20240105,12.79,10.47
600433.SH,20240105,3.85,3.15
600429.SH,20240105,4.91,4.01
600428.SH,20240105,6.02,4.92
600426.SH,20240105,30.17,24.69
600425.SH,20240105,4.31,3.53
600423.SH,20240105,4.15,3.39
600422.SH,20240105,23.34,19.1
600421.SH,20240105,12.25,10.03
600420.SH,20240105,10.79,8.83
600419.SH,20240105,12.88,10.54
600418.SH,20240105,16.56,13.55
600416.SH,20240105,17.62,14.42
600415.SH,20240105,7.93,6.49
600410.SH,20240105,7.25,5.93
600409.SH,20240105,6.14,5.02
600408.SH,20240105,2.76,2.26
600406.SH,20240105,24.62,20.14
600405.SH,20240105,6.36,5.2
600403.SH,20240105,4.39,3.59
600400.SH,20240105,3.05,2.49
600399.SH,20240105,10.45,8.55
600398.SH,20240105,8.39,6.87
600397.SH,20240105,3.71,3.03
600396.SH,20240105,2.72,2.46
600395.SH,20240105,7.14,5.84
600392.SH,20240105,10.9,8.92
600391.SH,20240105,20.92,17.12
600390.SH,20240105,5.21,4.27
600389.SH,20240105,19.0,15.54
600388.SH,20240105,13.88,11.36
600387.SH,20240105,6.57,5.95
600386.SH,20240105,4.9,4.01
600383.SH,20240105,4.65,3.81
600382.SH,20240105,5.19,4.25
600381.SH,20240105,8.58,7.02
600380.SH,20240105,14.06,11.5
600379.SH,20240105,11.18,9.14
600378.SH,20240105,31.93,26.13
600377.SH,20240105,12.03,9.85
600376.SH,20240105,3.23,2.65
600375.SH,20240105,6.89,5.63
600373.SH,20240105,15.03,12.29
600372.SH,20240105,14.21,11.63
600371.SH,20240105,11.92,9.76
600370.SH,20240105,2.66,2.18
600369.SH,20240105,4.37,3.57
600368.SH,20240105,4.65,3.81
600367.SH,20240105,14.08,11.52
600366.SH,20240105,8.2,6.71
600365.SH,20240105,3.89,3.52
600363.SH,20240105,36.72,30.04
600362.SH,20240105,19.94,16.32
600361.SH,20240105,5.37,4.39
600360.SH,20240105,7.83,6.41
600359.SH,20240105,8.23,6.73
600358.SH,20240105,5.89,4.82
600356.SH,20240105,9.35,7.65
600355.SH,20240105,5.1,4.18
600354.SH,20240105,6.85,5.61
600353.SH,20240105,9.76,7.98
600352.SH,20240105,9.33,7.63
600351.SH,20240105,7.68,6.28
600350.SH,20240105,8.11,6.63
600348.SH,20240105,11.41,9.33
600346.SH,20240105,14.5,11.86
600345.SH,20240105,21.0,17.18
600343.SH,20240105,11.8,9.66
600340.SH,20240105,1.85,1.51
600339.SH,20240105,3.41,2.79
600338.SH,20240105,13.09,10.71
600337.SH,20240105,2.99,2.45
600336.SH,20240105,6.73,5.51
600335.SH,20240105,9.64,7.88
600333.SH,20240105,5.8,4.74
600332.SH,20240105,32.11,26.27
600331.SH,20240105,5.46,4.46
600330.SH,20240105,9.25,7.57
600329.SH,20240105,39.39,32.23
600328.SH,20240105,8.67,7.09
600327.SH,20240105,5.57,4.55
600326.SH,20240105,5.18,4.24
600325.SH,20240105,7.44,6.08
600323.SH,20240105,19.06,15.6
600322.SH,20240105,2.39,1.95
600321.SH,20240105,1.95,1.59
600320.SH,20240105,3.69,3.02
600319.SH,20240105,6.46,5.28
600318.SH,20240105,7.82,6.4
600316.SH,20240105,22.84,18.68
600315.SH,20240105,22.65,18.53
600313.SH,20240105,8.11,6.63
600312.SH,20240105,14.21,11.63
600310.SH,20240105,4.26,3.48
600309.SH,20240105,82.68,67.64
600308.SH,20240105,3.88,3.18
600307.SH,20240105,1.64,1.34
600306.SH,20240105,12.04,10.9
600305.SH,20240105,9.88,8.08
600303.SH,20240105,4.5,4.08
600302.SH,20240105,6.48,5.3
600301.SH,20240105,13.71,11.21
600300.SH,20240105,3.48,2.84
600299.SH,20240105,9.06,7.42
600298.SH,20240105,37.64,30.8
600297.SH,20240105,1.85,1.51
600295.SH,20240105,11.13,9.11
600293.SH,20240105,3.87,3.17
600292.SH,20240105,7.0,5.72
600290.SH,20240105,0.39,0.35
600289.SH,20240105,2.54,2.3
600288.SH,20240105,12.33,10.09
600287.SH,20240105,6.92,5.66
600285.SH,20240105,19.53,15.98
600284.SH,20240105,7.0,5.72
600283.SH,20240105,14.23,11.65
600282.SH,20240105,4.25,3.47
600281.SH,20240105,5.2,4.26
600280.SH,20240105,4.16,3.4
600279.SH,20240105,5.1,4.18
600278.SH,20240105,7.81,6.39
600277.SH,20240105,2.93,2.39
600276.SH,20240105,48.17,39.41
600273.SH,20240105,9.52,7.79
600272.SH,20240105,14.5,11.86
600271.SH,20240105,11.33,9.27
600269.SH,20240105,4.71,3.85
600268.SH,20240105,7.78,6.36
600267.SH,20240105,10.65,8.71
600266.SH,20240105,5.1,4.18
600265.SH,20240105,18.86,17.06
600262.SH,20240105,21.62,17.69
600261.SH,20240105,3.59,2.93
600259.SH,20240105,36.27,29.67
600258.SH,20240105,17.07,13.97
600257.SH,20240105,7.18,5.88
600256.SH,20240105,8.5,6.96
600255.SH,20240105,2.39,1.95
600252.SH,20240105,2.81,2.3
600251.SH,20240105,9.71,7.95
600250.SH,20240105,12.31,10.07
600249.SH,20240105,6.53,5.35
600248.SH,20240105,4.44,3.64
600246.SH,20240105,7.13,5.83
600243.SH,20240105,5.31,4.35
600241.SH,20240105,9.96,8.15
600239.SH,20240105,2.93,2.39
600238.SH,20240105,11.0,9.0
600237.SH,20240105,8.07,6.61
600236.SH,20240105,6.3,5.16
600235.SH,20240105,6.99,5.72
600234.SH,20240105,9.23,7.55
600233.SH,20240105,13.31,10.89
600232.SH,20240105,6.81,5.57
600231.SH,20240105,2.39,1.95
600230.SH,20240105,15.06,12.32
600229.SH,20240105,8.64,7.07
600228.SH,20240105,8.42,6.89
600227.SH,20240105,3.0,2.46
600226.SH,20240105,2.85,2.33
600225.SH,20240105,4.03,3.29
600223.SH,20240105,10.29,8.42
600222.SH,20240105,6.79,5.55
600221.SH,20240105,1.49,1.22
600220.SH,20240105,2.21,1.81
600219.SH,20240105,3.3,2.7
600218.SH,20240105,10.29,8.42
600217.SH,20240105,5.15,4.21
600216.SH,20240105,11.97,9.79
600215.SH,20240105,9.77,7.99
600213.SH,20240105,10.34,8.46
600212.SH,20240105,7.69,6.29
600211.SH,20240105,52.91,43.29
600210.SH,20240105,5.18,4.24
600208.SH,20240105,2.35,1.93
600207.SH,20240105,5.21,4.27
600206.SH,20240105,13.31,10.89
600203.SH,20240105,7.93,6.49
600202.SH,20240105,7.06,5.78
600201.SH,20240105,11.75,9.61
600200.SH,20240105,9.65,7.89
600199.SH,20240105,19.54,15.98
600198.SH,20240105,7.11,5.81
600197.SH,20240105,23.3,19.06
600196.SH,20240105,27.45,22.46
600195.SH,20240105,13.33,10.91
600193.SH,20240105,5.8,4.74
600192.SH,20240105,6.88,5.63
600191.SH,20240105,6.85,5.61
600190.SH,20240105,3.18,2.6
600189.SH,20240105,11.31,9.25
600188.SH,20240105,23.94,19.58
600187.SH,20240105,2.93,2.39
600186.SH,20240105,6.78,5.54
600185.SH,20240105,7.77,6.35
600184.SH,20240105,12.6,10.31
600183.SH,20240105,18.98,15.53
600182.SH,20240105,15.61,14.13
600180.SH,20240105,6.95,5.69
600179.SH,20240105,2.76,2.26
600178.SH,20240105,15.18,12.42
600177.SH,20240105,7.24,5.92
600176.SH,20240105,10.54,8.62
600173.SH,20240105,5.34,4.37
600172.SH,20240105,3.98,3.26
600171.SH,20240105,15.11,12.37
600170.SH,20240105,2.59,2.12
600169.SH,20240105,2.65,2.17
600168.SH,20240105,7.33,5.99
600167.SH,20240105,6.53,5.35
600166.SH,20240105,2.92,2.39
600165.SH,20240105,3.73,3.05
600163.SH,20240105,4.9,4.01
600162.SH,20240105,1.93,1.58
600161.SH,20240105,33.44,27.36
600160.SH,20240105,18.03,14.75
600159.SH,20240105,3.98,3.26
600158.SH,20240105,8.75,7.16
600157.SH,20240105,1.53,1.25
600156.SH,20240105,5.63,4.61
600155.SH,20240105,9.08,7.43
600153.SH,20240105,10.73,8.78
600152.SH,20240105,7.98,6.53
600151.SH,20240105,7.34,6.0
600150.SH,20240105,32.78,26.82
600149.SH,20240105,6.36,5.2
600148.SH,20240105,18.48,15.12
600143.SH,20240105,8.38,6.86
600141.SH,20240105,20.64,16.88
600138.SH,20240105,11.98,9.8
600137.SH,20240105,20.43,16.71
600136.SH,20240105,2.36,2.14
600135.SH,20240105,8.72,7.14
600133.SH,20240105,11.59,9.49
600132.SH,20240105,68.61,56.13
600131.SH,20240105,16.61,13.59
600130.SH,20240105,5.15,4.21
600129.SH,20240105,52.36,42.84
600128.SH,20240105,10.43,8.53
600127.SH,20240105,7.99,6.53
600126.SH,20240105,5.85,4.79
600125.SH,20240105,6.95,5.69
600123.SH,20240105,12.83,10.49
600121.SH,20240105,4.82,3.94
600120.SH,20240105,3.98,3.26
600119.SH,20240105,7.68,6.28
600118.SH,20240105,28.05,22.95
600117.SH,20240105,3.35,3.03
600116.SH,20240105,8.37,6.85
600115.SH,20240105,4.14,3.38
600114.SH,20240105,15.81,12.93
600113.SH,20240105,9.3,7.61
600112.SH,20240105,2.78,2.52
600111.SH,20240105,20.64,16.88
600110.SH,20240105,6.01,4.91
600109.SH,20240105,9.79,8.01
600108.SH,20240105,3.08,2.52
600107.SH,20240105,6.95,5.69
600106.SH,20240105,7.24,5.92
600105.SH,20240105,6.12,5.0
600104.SH,20240105,14.76,12.08
600103.SH,20240105,2.63,2.15
600101.SH,20240105,9.58,7.84
600100.SH,20240105,7.83,6.41
600099.SH,20240105,11.2,9.16
600098.SH,20240105,6.05,4.95
600097.SH,20240105,11.94,9.77
600096.SH,20240105,17.96,14.7
600095.SH,20240105,8.06,6.6
600094.SH,20240105,3.29,2.69
600089.SH,20240105,15.38,12.58
600088.SH,20240105,17.62,14.42
600085.SH,20240105,60.39,49.41
600084.SH,20240105,8.65,7.07
600083.SH,20240105,8.75,7.16
600082.SH,20240105,3.91,3.2
600081.SH,20240105,12.1,9.9
600080.SH,20240105,8.62,7.06
600079.SH,20240105,27.59,22.57
600078.SH,20240105,8.78,7.94
600076.SH,20240105,2.97,2.43
600075.SH,20240105,4.81,3.93
600073.SH,20240105,7.49,6.13
600072.SH,20240105,20.14,16.48
600071.SH,20240105,25.47,20.84
600070.SH,20240105,2.81,2.55
600067.SH,20240105,2.78,2.28
600066.SH,20240105,14.83,12.13
600064.SH,20240105,6.67,5.45
600063.SH,20240105,4.74,3.88
600062.SH,20240105,20.74,16.97
600061.SH,20240105,7.25,5.93
600060.SH,20240105,23.44,19.18
600059.SH,20240105,10.07,8.24
600058.SH,20240105,10.43,8.53
600057.SH,20240105,7.57,6.19
600056.SH,20240105,12.27,10.04
600055.SH,20240105,19.62,16.06
600054.SH,20240105,12.66,10.36
600053.SH,20240105,15.37,12.57
600052.SH,20240105,5.27,4.31
600051.SH,20240105,8.26,6.76
600050.SH,20240105,4.71,3.85
600048.SH,20240105,10.07,8.24
600039.SH,20240105,8.34,6.82
600038.SH,20240105,41.83,34.23
600037.SH,20240105,8.57,7.01
600036.SH,20240105,30.59,25.03
600035.SH,20240105,4.42,3.62
600033.SH,20240105,3.6,2.94
600032.SH,20240105,8.95,7.33
600031.SH,20240105,14.84,12.14
600030.SH,20240105,22.0,18.0
600029.SH,20240105,6.18,5.06
600028.SH,20240105,6.26,5.12
600027.SH,20240105,6.08,4.98
600026.SH,20240105,14.33,11.73
600025.SH,20240105,9.79,8.01
600023.SH,20240105,5.54,4.54
600022.SH,20240105,1.52,1.24
600021.SH,20240105,9.48,7.76
600020.SH,20240105,4.17,3.41
600019.SH,20240105,6.77,5.54
600018.SH,20240105,5.59,4.57
600017.SH,20240105,3.04,2.48
600016.SH,20240105,4.14,3.38
600015.SH,20240105,6.38,5.22
600012.SH,20240105,12.94,10.58
600011.SH,20240105,9.26,7.58
600010.SH,20240105,1.58,1.3
600009.SH,20240105,34.84,28.5
600008.SH,20240105,3.03,2.48
600007.SH,20240105,20.67,16.91
600006.SH,20240105,6.31,5.17
600004.SH,20240105,10.2,8.34
600000.SH,20240105,7.28,5.96
588900.SH,20240105,1.11,0.74
588880.SH,20240105,1.064,0.71
588800.SH,20240105,1.066,0.71
588700.SH,20240105,1.193,0.795
588460.SH,20240105,1.028,0.686
588400.SH,20240105,0.576,0.384
588390.SH,20240105,0.623,0.415
588380.SH,20240105,0.58,0.386
588370.SH,20240105,0.984,0.656
588360.SH,20240105,0.606,0.404
588350.SH,20240105,0.876,0.584
588330.SH,20240105,0.578,0.386
588320.SH,20240105,0.912,0.608
588310.SH,20240105,0.641,0.427
588300.SH,20240105,0.58,0.386
588290.SH,20240105,1.234,0.822
588280.SH,20240105,0.716,0.478
588260.SH,20240105,1.159,0.773
588220.SH,20240105,1.111,0.741
588210.SH,20240105,1.069,0.713
588200.SH,20240105,1.265,0.843
588190.SH,20240105,1.112,0.742
588180.SH,20240105,0.638,0.426
588160.SH,20240105,0.77,0.514
588150.SH,20240105,0.695,0.463
588120.SH,20240105,1.115,0.743
588110.SH,20240105,1.087,0.725
588100.SH,20240105,1.166,0.778
588090.SH,20240105,1.022,0.682
588080.SH,20240105,1.013,0.675
588060.SH,20240105,0.631,0.421
588050.SH,20240105,1.018,0.678
588030.SH,20240105,1.109,0.739
588020.SH,20240105,1.096,0.73
588010.SH,20240105,0.763,0.509
588000.SH,20240105,1.039,0.693
563330.SH,20240105,1.049,0.859
563300.SH,20240105,1.109,0.907
563200.SH,20240105,1.125,0.921
563050.SH,20240105,0.919,0.752
563030.SH,20240105,0.972,0.796
563020.SH,20240105,1.126,0.922
563010.SH,20240105,0.977,0.799
563000.SH,20240105,0.735,0.601
562990.SH,20240105,0.725,0.593
562960.SH,20240105,1.086,0.888
562950.SH,20240105,0.688,0.563
562930.SH,20240105,0.788,0.644
562920.SH,20240105,0.88,0.72
562910.SH,20240105,0.639,0.523
562900.SH,20240105,0.856,0.7
562880.SH,20240105,0.536,0.438
562860.SH,20240105,0.9,0.736
562850.SH,20240105,1.054,0.862
562800.SH,20240105,0.551,0.451
562660.SH,20240105,1.15,0.941
562600.SH,20240105,1.076,0.88
562590.SH,20240105,1.014,0.83
562550.SH,20240105,1.08,0.884
562530.SH,20240105,1.125,0.921
562520.SH,20240105,0.999,0.817
562510.SH,20240105,0.777,0.635
562500.SH,20240105,0.776,0.635
562390.SH,20240105,1.18,0.966
562380.SH,20240105,0.916,0.75
562360.SH,20240105,0.853,0.698
562350.SH,20240105,1.051,0.86
562330.SH,20240105,1.019,0.833
562320.SH,20240105,1.064,0.87
562310.SH,20240105,0.76,0.622
562300.SH,20240105,0.583,0.477
562060.SH,20240105,1.137,0.931
562030.SH,20240105,0.95,0.778
562010.SH,20240105,0.726,0.594
562000.SH,20240105,0.872,0.714
561990.SH,20240105,0.787,0.644
561980.SH,20240105,1.031,0.843
561960.SH,20240105,1.036,0.848
561950.SH,20240105,0.985,0.806
561920.SH,20240105,0.953,0.779
561910.SH,20240105,0.51,0.418
561900.SH,20240105,0.769,0.629
561800.SH,20240105,0.593,0.485
561790.SH,20240105,1.059,0.867
561780.SH,20240105,1.07,0.876
561710.SH,20240105,0.849,0.695
561700.SH,20240105,1.046,0.856
561600.SH,20240105,0.701,0.573
561590.SH,20240105,0.992,0.812
561580.SH,20240105,1.058,0.866
561560.SH,20240105,1.197,0.979
561550.SH,20240105,0.914,0.748
561510.SH,20240105,1.263,1.033
561500.SH,20240105,0.668,0.546
561370.SH,20240105,1.119,0.915
561360.SH,20240105,1.1,0.9
561350.SH,20240105,0.884,0.724
561330.SH,20240105,0.968,0.792
561320.SH,20240105,0.908,0.743
561310.SH,20240105,0.671,0.549
561300.SH,20240105,0.74,0.606
561280.SH,20240105,1.074,0.878
561260.SH,20240105,1.052,0.86
561200.SH,20240105,1.097,0.897
561190.SH,20240105,0.723,0.591
561180.SH,20240105,0.972,0.796
561170.SH,20240105,1.089,0.891
561160.SH,20240105,0.517,0.423
561130.SH,20240105,0.738,0.604
561120.SH,20240105,1.008,0.824
561100.SH,20240105,0.727,0.595
561060.SH,20240105,1.071,0.877
561010.SH,20240105,1.001,0.819
561000.SH,20240105,0.976,0.798
560990.SH,20240105,0.788,0.644
560980.SH,20240105,0.62,0.508
560960.SH,20240105,0.779,0.637
560950.SH,20240105,1.043,0.853
560900.SH,20240105,0.952,0.779
560880.SH,20240105,1.175,0.961
560860.SH,20240105,0.845,0.691
560800.SH,20240105,0.635,0.519
560780.SH,20240105,1.035,0.847
560700.SH,20240105,1.007,0.824
560680.SH,20240105,0.986,0.806
560660.SH,20240105,0.875,0.716
560650.SH,20240105,0.856,0.7
560590.SH,20240105,1.075,0.879
560580.SH,20240105,1.051,0.86
560560.SH,20240105,0.578,0.473
560550.SH,20240105,0.718,0.588
560500.SH,20240105,0.878,0.718
560330.SH,20240105,0.991,0.811
560300.SH,20240105,1.052,0.86
560280.SH,20240105,1.1,0.9
560260.SH,20240105,1.042,0.852
560220.SH,20240105,1.112,0.91
560180.SH,20240105,0.917,0.751
560170.SH,20240105,0.899,0.735
560110.SH,20240105,0.914,0.748
560100.SH,20240105,0.95,0.778
560090.SH,20240105,1.055,0.863
560080.SH,20240105,1.287,1.053
560070.SH,20240105,1.005,0.823
560060.SH,20240105,0.719,0.589
560050.SH,20240105,0.733,0.599
560030.SH,20240105,1.042,0.852
560020.SH,20240105,1.087,0.889
560010.SH,20240105,2.548,2.084
560000.SH,20240105,0.613,0.501
518890.SH,20240105,5.141,4.207
518880.SH,20240105,5.116,4.186
518860.SH,20240105,5.152,4.216
518850.SH,20240105,5.135,4.201
518800.SH,20240105,5.051,4.133
518680.SH,20240105,5.106,4.178
518660.SH,20240105,5.11,4.181
518600.SH,20240105,5.058,4.138
517990.SH,20240105,0.917,0.751
517960.SH,20240105,0.856,0.7
517900.SH,20240105,0.988,0.808
517880.SH,20240105,0.814,0.666
517850.SH,20240105,0.844,0.69
517800.SH,20240105,0.606,0.496
517770.SH,20240105,0.917,0.751
517760.SH,20240105,0.866,0.708
517660.SH,20240105,0.802,0.656
517550.SH,20240105,0.727,0.595
517520.SH,20240105,1.089,0.891
517390.SH,20240105,0.838,0.686
517380.SH,20240105,0.616,0.504
517360.SH,20240105,0.762,0.624
517350.SH,20240105,0.604,0.494
517330.SH,20240105,0.713,0.583
517300.SH,20240105,0.689,0.563
517280.SH,20240105,0.754,0.617
517270.SH,20240105,0.746,0.61
517200.SH,20240105,0.531,0.435
517180.SH,20240105,1.426,1.166
517170.SH,20240105,0.74,0.606
517160.SH,20240105,0.706,0.578
517120.SH,20240105,0.597,0.489
517110.SH,20240105,0.644,0.527
517100.SH,20240105,0.73,0.598
517090.SH,20240105,1.35,1.104
517080.SH,20240105,0.727,0.595
517050.SH,20240105,0.58,0.474
