ts_code,trade_date,open,high,low,close,vol,amount
000715.SZ,20260108,6.16,6.22,6.07,6.16,218624.06,134012.348
000715.SZ,20260107,6.23,6.3,6.12,6.17,228604.24,141598.126
000715.SZ,20260106,6.2,6.3,6.13,6.25,239867.68,148975.849
000715.SZ,20260105,6.29,6.35,6.17,6.19,186391.85,115898.906
000715.SZ,20251231,6.5,6.51,6.28,6.29,179873.97,114129.231
000715.SZ,20251230,6.51,6.77,6.22,6.43,327432.45,211580.065
000715.SZ,20251229,6.73,6.81,6.41,6.52,344692.31,225673.545
000715.SZ,20251226,6.51,7.05,6.5,6.68,420597.95,284829.064
000715.SZ,20251225,6.62,6.73,6.52,6.57,247951.99,163170.44
000715.SZ,20251224,6.66,6.76,6.58,6.67,331285.73,220657.745
000715.SZ,20251223,6.58,6.95,6.45,6.82,552476.37,372276.069
000715.SZ,20251222,6.65,6.74,6.58,6.64,316768.44,210473.164
000715.SZ,20251219,6.54,6.81,6.43,6.74,450479.59,301487.541
000715.SZ,20251218,6.34,6.7,6.29,6.56,401594.38,262339.965
000715.SZ,20251217,6.41,6.58,6.22,6.44,367090.51,235451.305
000715.SZ,20251216,6.23,6.55,6.19,6.35,290079.37,185439.484
000715.SZ,20251215,6.18,6.34,6.12,6.27,228727.55,142448.903
000715.SZ,20251212,6.22,6.26,6.06,6.13,188471.68,116189.056
000715.SZ,20251211,6.43,6.46,6.05,6.21,300872.25,186483.309
000715.SZ,20251210,6.56,6.62,6.38,6.44,316889.84,205682.351
000715.SZ,20251209,6.31,6.53,6.17,6.45,347172.91,222806.876
000715.SZ,20251208,6.3,6.41,6.24,6.35,156159.52,98587.738
000715.SZ,20251205,6.31,6.37,6.17,6.29,175830.96,110105.221
000715.SZ,20251204,6.43,6.47,6.27,6.3,194098.1,122917.892
000715.SZ,20251203,6.53,6.66,6.39,6.47,343171.85,221957.427
000715.SZ,20251202,6.6,6.8,6.52,6.62,327077.58,216665.155
000715.SZ,20251201,6.51,7.09,6.47,6.66,519889.49,348172.834
000715.SZ,20251128,6.31,6.9,6.13,6.6,634307.77,415519.356
000715.SZ,20251127,6.45,6.5,6.26,6.29,349523.91,221186.197
000715.SZ,20251126,6.1,6.5,6.1,6.5,169531.18,105721.471
000715.SZ,20251125,5.96,6.15,5.94,6.1,102639.12,62280.459
000715.SZ,20251124,5.94,6.04,5.88,5.96,96357.48,57339.397
000715.SZ,20251121,6.08,6.16,5.88,5.9,174894.85,104773.274
000715.SZ,20251120,6.28,6.38,6.05,6.13,214925.14,132308.233
000715.SZ,20251119,6.2,6.36,6.12,6.33,166636.17,104653.948
000715.SZ,20251118,6.26,6.27,6.11,6.2,96294.95,59368.137
000715.SZ,20251117,6.21,6.3,6.21,6.26,117373.4,73423.244
000715.SZ,20251114,6.19,6.29,6.16,6.23,108911.6,67999.741
000715.SZ,20251113,6.08,6.23,6.02,6.22,147522.13,90560.495
000715.SZ,20251112,6.19,6.19,6.05,6.08,108485.07,66105.948
000715.SZ,20251111,6.01,6.1,5.97,6.09,110799.74,67013.469
000715.SZ,20251110,5.94,6.0,5.86,6.0,80731.64,48170.793
000715.SZ,20251107,5.95,5.98,5.91,5.91,60180.92,35746.984
000715.SZ,20251106,5.95,5.98,5.87,5.93,77539.1,45904.668
000715.SZ,20251105,5.89,5.99,5.86,5.97,87845.3,52389.061
000715.SZ,20251104,5.88,5.94,5.82,5.93,81264.1,47983.127
000715.SZ,20251103,5.83,5.89,5.77,5.87,90431.11,53024.687
000715.SZ,20251031,5.79,5.82,5.74,5.81,73768.05,42614.824
000715.SZ,20251030,5.78,5.82,5.73,5.74,66861.64,38593.237
000715.SZ,20251029,5.81,5.82,5.7,5.78,71278.89,40965.697
000715.SZ,20251028,5.75,5.87,5.73,5.83,89401.8,51983.271
000715.SZ,20251027,5.74,5.83,5.71,5.75,87643.51,50513.551
000715.SZ,20251024,5.89,5.89,5.77,5.78,75296.53,43857.194
000715.SZ,20251023,5.82,5.87,5.79,5.87,63418.49,36990.819
000715.SZ,20251022,5.78,5.87,5.78,5.84,86959.63,50830.199
000715.SZ,20251021,5.68,5.82,5.68,5.81,84310.92,48626.328
000715.SZ,20251020,5.65,5.72,5.6,5.72,79969.2,45266.409
000715.SZ,20251017,5.66,5.7,5.62,5.65,62317.64,35319.483
000715.SZ,20251016,5.71,5.78,5.64,5.66,67423.0,38341.217
000715.SZ,20251015,5.65,5.75,5.63,5.74,85104.9,48626.699
000715.SZ,20251014,5.62,5.68,5.59,5.65,104859.2,59121.956
000715.SZ,20251013,5.46,5.64,5.36,5.63,112840.19,62345.998
000715.SZ,20251010,5.47,5.61,5.45,5.55,90545.71,50327.396
000715.SZ,20251009,5.6,5.6,5.42,5.47,114014.17,62240.355
000715.SZ,20250930,5.61,5.62,5.55,5.56,63518.26,35442.017
000715.SZ,20250929,5.65,5.65,5.52,5.6,94347.4,52610.952
000715.SZ,20250926,5.61,5.7,5.57,5.62,87866.18,49589.768
000715.SZ,20250925,5.74,5.74,5.6,5.61,74581.9,42105.183
