ts_code,trade_date,adj_factor
000533.SZ,20240617,2.258
000534.SZ,20240617,4.22
000536.SZ,20240617,3.673
000537.SZ,20240617,6.615
000538.SZ,20240617,28.6852
000539.SZ,20240617,18.8199
000541.SZ,20240617,31.552
000543.SZ,20240617,4.8797
000544.SZ,20240617,3.889
000545.SZ,20240617,4.56
000546.SZ,20240617,1.847
000547.SZ,20240617,10.683
000548.SZ,20240617,3.6606
000550.SZ,20240617,3.714
000551.SZ,20240617,7.87
000552.SZ,20240617,7.678
000553.SZ,20240617,4.214
000554.SZ,20240617,4.916
000555.SZ,20240617,3.1782
000557.SZ,20240617,7.328
000558.SZ,20240617,5.957
000559.SZ,20240617,38.492
000560.SZ,20240617,5.302
000561.SZ,20240617,2.52
000563.SZ,20240617,18.2765
000564.SZ,20240617,7.182
000565.SZ,20240617,7.6568
000566.SZ,20240617,9.514
000567.SZ,20240617,16.0332
000568.SZ,20240617,34.273
000570.SZ,20240617,4.5785
000571.SZ,20240617,7.613
000572.SZ,20240617,4.656
000573.SZ,20240617,8.242
000576.SZ,20240617,6.297
000581.SZ,20240617,5.84
000582.SZ,20240617,5.3471
000584.SZ,20240617,4.845
000586.SZ,20240617,3.698
000589.SZ,20240617,6.7471
000590.SZ,20240617,4.764
000591.SZ,20240617,14.311
000592.SZ,20240617,6.375
000593.SZ,20240617,5.6
000595.SZ,20240617,4.958
000596.SZ,20240617,3.514
000597.SZ,20240617,5.0044
000598.SZ,20240617,26.711
000599.SZ,20240617,4.902
000600.SZ,20240617,7.22
000601.SZ,20240617,10.45
000603.SZ,20240617,4.269
000605.SZ,20240617,3.59
000607.SZ,20240617,3.762
000608.SZ,20240617,11.125
000609.SZ,20240617,6.029
000610.SZ,20240617,3.017
000612.SZ,20240617,10.062
000615.SZ,20240617,9.093
000617.SZ,20240617,7.625
000619.SZ,20240617,9.341
000620.SZ,20240617,2.284
000622.SZ,20240617,2.525
000623.SZ,20240617,22.228
000625.SZ,20240617,15.1252
000626.SZ,20240617,10.678
000627.SZ,20240617,28.918
000628.SZ,20240617,3.179
000629.SZ,20240617,7.789
000630.SZ,20240617,29.1337
000631.SZ,20240617,19.341
000632.SZ,20240617,7.527
000633.SZ,20240617,7.479
000635.SZ,20240617,4.212
000636.SZ,20240617,17.717
000637.SZ,20240617,17.272
000638.SZ,20240617,4.42
000639.SZ,20240617,10.906
000650.SZ,20240617,23.052
000651.SZ,20240617,198.944
000652.SZ,20240617,27.72
000655.SZ,20240617,5.847
000656.SZ,20240617,7.43
000657.SZ,20240617,5.7039
000659.SZ,20240617,16.527
000661.SZ,20240617,7.8132
000663.SZ,20240617,4.049
000665.SZ,20240617,5.766
000668.SZ,20240617,3.672
000669.SZ,20240617,3.651
000670.SZ,20240617,10.09
000672.SZ,20240617,8.5847
000676.SZ,20240617,10.804
000677.SZ,20240617,18.3
000678.SZ,20240617,4.96
000679.SZ,20240617,5.763
000680.SZ,20240617,5.55
000681.SZ,20240617,5.057
000682.SZ,20240617,15.998
000683.SZ,20240617,8.134
000685.SZ,20240617,16.191
000686.SZ,20240617,13.7804
000688.SZ,20240617,4.963
000690.SZ,20240617,47.7394
000691.SZ,20240617,3.055
000692.SZ,20240617,12.19
000695.SZ,20240617,2.55
000697.SZ,20240617,3.675
000698.SZ,20240617,3.07
000700.SZ,20240617,17.0469
000701.SZ,20240617,1.726
000702.SZ,20240617,2.553
000703.SZ,20240617,9.679
000705.SZ,20240617,5.601
000707.SZ,20240617,3.038
000708.SZ,20240617,4.1528
000709.SZ,20240617,11.101
000710.SZ,20240617,3.497
000711.SZ,20240617,9.759
000712.SZ,20240617,13.16
000713.SZ,20240617,6.278
000715.SZ,20240617,5.1282
000716.SZ,20240617,3.783
000717.SZ,20240617,5.183
000718.SZ,20240617,8.588
000719.SZ,20240617,5.107
000720.SZ,20240617,7.26
000721.SZ,20240617,4.69
000722.SZ,20240617,4.0062
000723.SZ,20240617,6.815
000725.SZ,20240617,5.32
000726.SZ,20240617,8.306
000727.SZ,20240617,5.635
000728.SZ,20240617,2.9098
000729.SZ,20240617,8.22
000731.SZ,20240617,12.0637
000733.SZ,20240617,2.243
000735.SZ,20240617,5.858
000736.SZ,20240617,3.024
000737.SZ,20240617,3.636
000738.SZ,20240617,1.809
000739.SZ,20240617,12.964
000750.SZ,20240617,13.3328
000751.SZ,20240617,3.371
000752.SZ,20240617,4.771
000753.SZ,20240617,10.985
000755.SZ,20240617,2.567
000756.SZ,20240617,2.07
000757.SZ,20240617,4.024
000758.SZ,20240617,16.857
000759.SZ,20240617,7.071
000761.SZ,20240617,2.398
000762.SZ,20240617,5.4854
000766.SZ,20240617,3.268
000767.SZ,20240617,10.762
000768.SZ,20240617,8.534
000776.SZ,20240617,6.078
000777.SZ,20240617,7.157
000778.SZ,20240617,14.832
000779.SZ,20240617,2.36
000782.SZ,20240617,3.46
000783.SZ,20240617,6.076
000785.SZ,20240617,7.071
000786.SZ,20240617,11.269
000788.SZ,20240617,3.764
000789.SZ,20240617,6.9414
000790.SZ,20240617,12.326
000791.SZ,20240617,3.9668
000792.SZ,20240617,7.369
000793.SZ,20240617,12.769
000795.SZ,20240617,4.3612
000796.SZ,20240617,4.1797
000797.SZ,20240617,6.805
000798.SZ,20240617,2.302
000799.SZ,20240617,2.077
000800.SZ,20240617,2.651
000801.SZ,20240617,14.838
000802.SZ,20240617,3.328
000803.SZ,20240617,5.893
000807.SZ,20240617,6.965
000809.SZ,20240617,2.896
000810.SZ,20240617,5.591
000811.SZ,20240617,15.808
000812.SZ,20240617,7.386
000813.SZ,20240617,3.929
000815.SZ,20240617,3.446
000816.SZ,20240617,7.31
000818.SZ,20240617,2.1022
000819.SZ,20240617,8.4458
000820.SZ,20240617,1.925
000821.SZ,20240617,2.462
000822.SZ,20240617,2.5094
000823.SZ,20240617,2.9985
000825.SZ,20240617,8.159
000826.SZ,20240617,8.322
000828.SZ,20240617,4.1118
000829.SZ,20240617,15.136
000830.SZ,20240617,8.4992
000831.SZ,20240617,4.012
000833.SZ,20240617,2.0583
000836.SZ,20240617,8.029
000837.SZ,20240617,4.0466
000838.SZ,20240617,13.129
000839.SZ,20240617,22.611
000848.SZ,20240617,28.1203
000850.SZ,20240617,8.85
000851.SZ,20240617,2.397
000852.SZ,20240617,5.479
000856.SZ,20240617,1.878
000858.SZ,20240617,18.415
000859.SZ,20240617,3.722
000860.SZ,20240617,3.011
000861.SZ,20240617,18.791
000862.SZ,20240617,2.698
000863.SZ,20240617,6.889
000868.SZ,20240617,6.73
000869.SZ,20240617,4.9502
000875.SZ,20240617,1.4396
000876.SZ,20240617,18.164
000877.SZ,20240617,7.4946
000878.SZ,20240617,3.0326
000880.SZ,20240617,3.966
000881.SZ,20240617,5.007
000882.SZ,20240617,2.945
000883.SZ,20240617,5.758
000885.SZ,20240617,2.111
000886.SZ,20240617,3.119
000887.SZ,20240617,7.421
000888.SZ,20240617,6.4643
000889.SZ,20240617,5.05
000890.SZ,20240617,3.602
000892.SZ,20240617,2.486
000893.SZ,20240617,2.035
000895.SZ,20240617,26.5411
000897.SZ,20240617,5.945
000898.SZ,20240617,3.297
000899.SZ,20240617,3.6707
000900.SZ,20240617,14.8834
000901.SZ,20240617,6.547
000902.SZ,20240617,3.8173
000903.SZ,20240617,12.021
000905.SZ,20240617,2.7013
000906.SZ,20240617,5.5051
000908.SZ,20240617,2.83
000909.SZ,20240617,2.133
000910.SZ,20240617,2.6482
000911.SZ,20240617,1.889
000912.SZ,20240617,2.301
000913.SZ,20240617,2.8171
000915.SZ,20240617,3.62
000917.SZ,20240617,7.953
000919.SZ,20240617,3.8992
000920.SZ,20240617,3.18
000921.SZ,20240617,1.445
000922.SZ,20240617,2.8626
000923.SZ,20240617,1.7908
000925.SZ,20240617,3.025
000926.SZ,20240617,3.528
000927.SZ,20240617,1.588
000928.SZ,20240617,2.4848
000929.SZ,20240617,2.498
000930.SZ,20240617,6.346
000931.SZ,20240617,1.54
000932.SZ,20240617,2.5791
000933.SZ,20240617,14.4498
000935.SZ,20240617,3.2493
000936.SZ,20240617,6.652
000937.SZ,20240617,11.9158
000938.SZ,20240617,7.078
000948.SZ,20240617,2.546
000949.SZ,20240617,4.899
000950.SZ,20240617,2.455
000951.SZ,20240617,4.9442
000952.SZ,20240617,2.568
000953.SZ,20240617,2.608
000955.SZ,20240617,2.46
000957.SZ,20240617,5.113
000958.SZ,20240617,4.722
000959.SZ,20240617,2.324
000960.SZ,20240617,3.4879
000962.SZ,20240617,3.362
000963.SZ,20240617,13.0317
000965.SZ,20240617,2.8733
000966.SZ,20240617,3.9847
000967.SZ,20240617,5.433
000968.SZ,20240617,1.919
000969.SZ,20240617,6.851
000970.SZ,20240617,17.883
000972.SZ,20240617,3.266
000973.SZ,20240617,3.941
000975.SZ,20240617,10.8002
000977.SZ,20240617,6.633
000978.SZ,20240617,3.133
000980.SZ,20240617,2.078
000981.SZ,20240617,8.802
000982.SZ,20240617,16.841
000983.SZ,20240617,10.583
000985.SZ,20240617,1.682
000987.SZ,20240617,8.3641
000988.SZ,20240617,10.1675
000989.SZ,20240617,5.434
000990.SZ,20240617,3.1838
000993.SZ,20240617,1.8556
000995.SZ,20240617,1.686
000996.SZ,20240617,4.059
000997.SZ,20240617,11.598
000998.SZ,20240617,10.97
000999.SZ,20240617,2.8664
001201.SZ,20240617,1.717
001202.SZ,20240617,1.052
001203.SZ,20240617,1.051
001205.SZ,20240617,1.4226
001206.SZ,20240617,2.1832
001207.SZ,20240617,1.0764
001208.SZ,20240617,1.021
001209.SZ,20240617,1.461
001210.SZ,20240617,1.25
001211.SZ,20240617,1.039
001212.SZ,20240617,1.334
001213.SZ,20240617,1.013
001215.SZ,20240617,1.005
001216.SZ,20240617,1.0562
001217.SZ,20240617,1.0374
001218.SZ,20240617,1.5391
001219.SZ,20240617,1.729
001222.SZ,20240617,1.428
001223.SZ,20240617,1.0196
001225.SZ,20240617,1.0683
001226.SZ,20240617,1.0273
001227.SZ,20240617,1.066
001228.SZ,20240617,1.0339
001229.SZ,20240617,1.012
001230.SZ,20240617,1.2329
001231.SZ,20240617,1.009
001234.SZ,20240617,1.044
001236.SZ,20240617,1.002
001238.SZ,20240617,1.004
001239.SZ,20240617,1.0
001255.SZ,20240617,1.0094
001256.SZ,20240617,1.0229
001258.SZ,20240617,1.018
001259.SZ,20240617,1.0177
001260.SZ,20240617,1.0321
001266.SZ,20240617,1.43
001267.SZ,20240617,1.0317
001268.SZ,20240617,1.014
001269.SZ,20240617,1.4603
001270.SZ,20240617,1.8319
001278.SZ,20240617,1.004
001282.SZ,20240617,1.0
001283.SZ,20240617,1.006
001286.SZ,20240617,1.034
001287.SZ,20240617,1.0085
001288.SZ,20240617,1.0238
001289.SZ,20240617,1.013
001296.SZ,20240617,1.8867
001298.SZ,20240617,2.1394
001299.SZ,20240617,1.0227
001300.SZ,20240617,1.005
001301.SZ,20240617,1.015
001306.SZ,20240617,1.0107
001308.SZ,20240617,1.8115
001309.SZ,20240617,1.8246
001311.SZ,20240617,1.7454
001313.SZ,20240617,1.01
001314.SZ,20240617,1.0203
001316.SZ,20240617,1.017
001317.SZ,20240617,1.0149
001318.SZ,20240617,1.011
001319.SZ,20240617,1.023
001322.SZ,20240617,1.0258
001323.SZ,20240617,1.0922
001324.SZ,20240617,1.0085
001326.SZ,20240617,1.018
001328.SZ,20240617,1.018
001330.SZ,20240617,1.0
001331.SZ,20240617,1.418
001332.SZ,20240617,1.4497
001333.SZ,20240617,1.02
001336.SZ,20240617,1.004
001337.SZ,20240617,1.0155
001338.SZ,20240617,1.003
001339.SZ,20240617,1.0025
001358.SZ,20240617,1.4469
001359.SZ,20240617,1.0111
001360.SZ,20240617,1.0135
001366.SZ,20240617,1.0205
001367.SZ,20240617,1.0
001368.SZ,20240617,1.0473
001373.SZ,20240617,1.0077
001376.SZ,20240617,1.0102
001378.SZ,20240617,1.0166
001379.SZ,20240617,1.0082
001380.SZ,20240617,1.4459
001387.SZ,20240617,1.3206
001389.SZ,20240617,1.0
001696.SZ,20240617,28.1897
001872.SZ,20240617,4.68
001896.SZ,20240617,1.387
001914.SZ,20240617,8.529
001965.SZ,20240617,1.23
001979.SZ,20240617,1.303
002001.SZ,20240617,44.966
002003.SZ,20240617,24.8774
002004.SZ,20240617,23.5721
002005.SZ,20240617,10.037
002006.SZ,20240617,7.81
002007.SZ,20240617,43.4183
002008.SZ,20240617,13.3323
002009.SZ,20240617,5.396
002010.SZ,20240617,8.911
002011.SZ,20240617,6.2
002012.SZ,20240617,5.2906
002014.SZ,20240617,13.1441
002015.SZ,20240617,6.123
002016.SZ,20240617,6.9744
002017.SZ,20240617,8.246
002019.SZ,20240617,14.71
002020.SZ,20240617,12.6264
002021.SZ,20240617,11.6011
002022.SZ,20240617,13.093
002023.SZ,20240617,10.2912
002024.SZ,20240617,88.051
002025.SZ,20240617,6.6616
002026.SZ,20240617,3.765
002027.SZ,20240617,15.4818
002028.SZ,20240617,20.144
002029.SZ,20240617,10.025
002030.SZ,20240617,29.3388
002031.SZ,20240617,14.861
002032.SZ,20240617,10.126
002033.SZ,20240617,5.9792
002034.SZ,20240617,3.7528
002035.SZ,20240617,17.021
002036.SZ,20240617,7.074
002037.SZ,20240617,4.177
002038.SZ,20240617,22.235
002039.SZ,20240617,3.7257
002040.SZ,20240617,3.079
002041.SZ,20240617,13.668
002042.SZ,20240617,7.657
002043.SZ,20240617,8.4984
002044.SZ,20240617,9.711
002045.SZ,20240617,5.777
002046.SZ,20240617,5.1724
002047.SZ,20240617,3.257
002048.SZ,20240617,8.1985
002049.SZ,20240617,6.192
002050.SZ,20240617,15.1867
002051.SZ,20240617,5.483
002052.SZ,20240617,6.818
002053.SZ,20240617,2.2102
002054.SZ,20240617,3.5073
002055.SZ,20240617,5.984
002056.SZ,20240617,9.4475
002057.SZ,20240617,5.911
002058.SZ,20240617,2.386
002059.SZ,20240617,2.129
002060.SZ,20240617,4.2452
002061.SZ,20240617,3.4782
002062.SZ,20240617,10.4598
002063.SZ,20240617,17.888
002064.SZ,20240617,11.927
002065.SZ,20240617,31.555
002066.SZ,20240617,3.2196
002067.SZ,20240617,2.755
002068.SZ,20240617,5.953
002069.SZ,20240617,6.663
002072.SZ,20240617,1.107
002073.SZ,20240617,9.4223
002074.SZ,20240617,4.518
002075.SZ,20240617,2.951
002076.SZ,20240617,6.72
002077.SZ,20240617,1.47
002078.SZ,20240617,8.889
002079.SZ,20240617,4.969
002080.SZ,20240617,5.4341
002081.SZ,20240617,31.6428
002082.SZ,20240617,2.97
002083.SZ,20240617,2.7183
002084.SZ,20240617,3.315
002085.SZ,20240617,8.1162
002086.SZ,20240617,4.127
002087.SZ,20240617,2.365
002088.SZ,20240617,6.5178
002090.SZ,20240617,5.803
002091.SZ,20240617,7.532
002092.SZ,20240617,3.496
002093.SZ,20240617,12.3033
002094.SZ,20240617,5.304
002095.SZ,20240617,4.443
002096.SZ,20240617,5.0566
002097.SZ,20240617,4.898
002098.SZ,20240617,2.329
002099.SZ,20240617,7.264
002100.SZ,20240617,12.406
002101.SZ,20240617,4.082
002102.SZ,20240617,9.212
002103.SZ,20240617,2.374
002104.SZ,20240617,6.764
002105.SZ,20240617,1.716
002106.SZ,20240617,3.734
002107.SZ,20240617,8.3479
002108.SZ,20240617,18.1693
002109.SZ,20240617,3.924
002110.SZ,20240617,2.479
002111.SZ,20240617,5.209
002112.SZ,20240617,3.361
002114.SZ,20240617,1.82
002115.SZ,20240617,6.24
002116.SZ,20240617,4.619
002117.SZ,20240617,6.5334
002119.SZ,20240617,3.793
002120.SZ,20240617,6.495
002121.SZ,20240617,15.516
002122.SZ,20240617,8.472
002123.SZ,20240617,7.3638
002124.SZ,20240617,16.486
002125.SZ,20240617,4.2621
002126.SZ,20240617,5.6587
002127.SZ,20240617,10.6407
002128.SZ,20240617,3.2566
002129.SZ,20240617,5.319
002130.SZ,20240617,20.9783
002131.SZ,20240617,44.7519
002132.SZ,20240617,5.979
002133.SZ,20240617,3.189
002134.SZ,20240617,1.251
002135.SZ,20240617,3.2923
002136.SZ,20240617,2.1754
002137.SZ,20240617,3.301
002138.SZ,20240617,6.878
002139.SZ,20240617,17.108
002140.SZ,20240617,8.98
002141.SZ,20240617,8.059
002142.SZ,20240617,2.296
002144.SZ,20240617,1.155
002145.SZ,20240617,4.5401
002146.SZ,20240617,12.035
002148.SZ,20240617,10.581
002149.SZ,20240617,3.263
002150.SZ,20240617,5.989
002151.SZ,20240617,5.8588
002152.SZ,20240617,17.4745
002153.SZ,20240617,44.3718
002154.SZ,20240617,14.7843
002155.SZ,20240617,2.7477
002156.SZ,20240617,2.811
002157.SZ,20240617,16.264
002158.SZ,20240617,4.3136
002159.SZ,20240617,1.522
002160.SZ,20240617,2.11
002161.SZ,20240617,10.7466
002162.SZ,20240617,2.206
002163.SZ,20240617,4.664
002164.SZ,20240617,3.154
002165.SZ,20240617,7.9351
002166.SZ,20240617,7.4972
002167.SZ,20240617,7.859
002168.SZ,20240617,14.975
002169.SZ,20240617,7.891
002170.SZ,20240617,8.119
002171.SZ,20240617,5.401
002172.SZ,20240617,3.012
002173.SZ,20240617,3.043
002174.SZ,20240617,3.112
002175.SZ,20240617,6.466
002176.SZ,20240617,12.957
002177.SZ,20240617,8.877
002178.SZ,20240617,6.538
002179.SZ,20240617,14.713
002180.SZ,20240617,4.846
002181.SZ,20240617,2.271
002182.SZ,20240617,4.7362
002183.SZ,20240617,15.115
002184.SZ,20240617,3.272
002185.SZ,20240617,10.487
002186.SZ,20240617,2.377
002187.SZ,20240617,2.51
002188.SZ,20240617,1.978
002189.SZ,20240617,1.058
002190.SZ,20240617,2.659
002191.SZ,20240617,7.13
002192.SZ,20240617,3.088
002193.SZ,20240617,2.074
002194.SZ,20240617,3.8838
002195.SZ,20240617,30.3359
002196.SZ,20240617,2.797
002197.SZ,20240617,4.09
002198.SZ,20240617,5.082
002199.SZ,20240617,2.632
002200.SZ,20240617,1.815
002201.SZ,20240617,7.379
002202.SZ,20240617,8.177
002203.SZ,20240617,3.808
002204.SZ,20240617,4.9116
002205.SZ,20240617,2.103
002206.SZ,20240617,11.9593
002207.SZ,20240617,2.053
002208.SZ,20240617,5.52
002209.SZ,20240617,1.559
002210.SZ,20240617,10.352
002211.SZ,20240617,1.524
002212.SZ,20240617,3.27
002213.SZ,20240617,2.1
002214.SZ,20240617,5.1303
002215.SZ,20240617,8.6494
002216.SZ,20240617,10.205
002217.SZ,20240617,5.723
002218.SZ,20240617,5.659
002219.SZ,20240617,22.166
002221.SZ,20240617,4.397
002222.SZ,20240617,2.7078
002223.SZ,20240617,9.5451
002224.SZ,20240617,7.098
002225.SZ,20240617,1.943
002226.SZ,20240617,13.2285
002227.SZ,20240617,2.077
002228.SZ,20240617,11.2065
002229.SZ,20240617,5.186
002230.SZ,20240617,13.57
002231.SZ,20240617,3.094
002232.SZ,20240617,3.1627
002233.SZ,20240617,3.35
002234.SZ,20240617,2.18
002235.SZ,20240617,4.574
002236.SZ,20240617,46.0133
002237.SZ,20240617,8.4258
002238.SZ,20240617,3.324
002239.SZ,20240617,9.08
002240.SZ,20240617,1.6741
002241.SZ,20240617,23.4913
002242.SZ,20240617,5.5131
002243.SZ,20240617,1.7888
002244.SZ,20240617,6.569
002245.SZ,20240617,13.931
002246.SZ,20240617,1.629
002247.SZ,20240617,6.487
002248.SZ,20240617,2.028
002249.SZ,20240617,13.0219
002250.SZ,20240617,6.108
002251.SZ,20240617,4.961
002252.SZ,20240617,24.5199
002253.SZ,20240617,3.858
002254.SZ,20240617,6.4023
002255.SZ,20240617,4.157
002256.SZ,20240617,15.226
002258.SZ,20240617,5.407
002259.SZ,20240617,2.585
002261.SZ,20240617,10.138
002262.SZ,20240617,8.8619
002263.SZ,20240617,4.525
002264.SZ,20240617,4.725
002265.SZ,20240617,1.003
002266.SZ,20240617,11.439
002267.SZ,20240617,2.911
002268.SZ,20240617,8.54
002269.SZ,20240617,4.487
002270.SZ,20240617,2.4955
002271.SZ,20240617,35.1512
002272.SZ,20240617,3.452
002273.SZ,20240617,15.0527
002274.SZ,20240617,3.6644
002275.SZ,20240617,2.0212
002276.SZ,20240617,3.8601
002277.SZ,20240617,6.3774
002278.SZ,20240617,2.211
002279.SZ,20240617,9.994
002280.SZ,20240617,13.509
002281.SZ,20240617,3.333
002282.SZ,20240617,2.2373
002283.SZ,20240617,4.514
002284.SZ,20240617,6.6564
002285.SZ,20240617,14.703
002286.SZ,20240617,3.6846
002287.SZ,20240617,1.595
002288.SZ,20240617,7.455
002289.SZ,20240617,1.524
002290.SZ,20240617,2.657
002291.SZ,20240617,1.726
002292.SZ,20240617,7.912
002293.SZ,20240617,8.7859
002294.SZ,20240617,11.579
002295.SZ,20240617,1.582
002296.SZ,20240617,5.1831
002297.SZ,20240617,3.015
002298.SZ,20240617,3.144
002299.SZ,20240617,2.5745
002300.SZ,20240617,7.613
002301.SZ,20240617,4.9171
002302.SZ,20240617,4.271
002303.SZ,20240617,9.871
002304.SZ,20240617,4.478
002305.SZ,20240617,3.356
002306.SZ,20240617,4.174
002307.SZ,20240617,4.193
002309.SZ,20240617,3.772
002310.SZ,20240617,46.53
002311.SZ,20240617,7.047
002312.SZ,20240617,18.9143
002313.SZ,20240617,2.686
002314.SZ,20240617,2.393
002315.SZ,20240617,3.7777
002316.SZ,20240617,3.336
002317.SZ,20240617,11.2483
002318.SZ,20240617,6.2441
002319.SZ,20240617,2.051
002320.SZ,20240617,14.0782
002321.SZ,20240617,2.137
002322.SZ,20240617,5.4481
002323.SZ,20240617,7.759
002324.SZ,20240617,8.191
002325.SZ,20240617,8.835
002326.SZ,20240617,5.783
002327.SZ,20240617,12.364
002328.SZ,20240617,3.056
002329.SZ,20240617,5.874
002330.SZ,20240617,2.054
002331.SZ,20240617,5.396
002332.SZ,20240617,2.7454
002333.SZ,20240617,3.7397
002334.SZ,20240617,12.0632
002335.SZ,20240617,5.9162
002336.SZ,20240617,1.19
002337.SZ,20240617,5.2741
002338.SZ,20240617,3.268
002339.SZ,20240617,5.507
002340.SZ,20240617,24.153
002341.SZ,20240617,8.32
002342.SZ,20240617,2.481
002343.SZ,20240617,3.201
002344.SZ,20240617,4.474
002345.SZ,20240617,7.9407
002346.SZ,20240617,2.3425
002347.SZ,20240617,3.931
002348.SZ,20240617,6.867
002349.SZ,20240617,8.0943
002350.SZ,20240617,4.903
002351.SZ,20240617,7.438
002352.SZ,20240617,3.5796
002353.SZ,20240617,8.376
002354.SZ,20240617,2.874
002355.SZ,20240617,2.086
002356.SZ,20240617,5.513
002357.SZ,20240617,4.418
002358.SZ,20240617,8.501
002360.SZ,20240617,6.93
002361.SZ,20240617,9.8822
002362.SZ,20240617,2.0
002363.SZ,20240617,2.815
002364.SZ,20240617,6.618
002365.SZ,20240617,3.392
002366.SZ,20240617,2.332
002367.SZ,20240617,9.1224
002368.SZ,20240617,5.54
002369.SZ,20240617,4.294
002370.SZ,20240617,3.53
002371.SZ,20240617,4.76
002372.SZ,20240617,9.1866
002373.SZ,20240617,4.129
002374.SZ,20240617,6.631
002375.SZ,20240617,6.176
002376.SZ,20240617,5.0072
002377.SZ,20240617,4.335
002378.SZ,20240617,2.8218
002379.SZ,20240617,8.017
002380.SZ,20240617,3.351
002381.SZ,20240617,6.2391
002382.SZ,20240617,6.994
002383.SZ,20240617,4.798
002384.SZ,20240617,7.5634
002385.SZ,20240617,10.5179
002386.SZ,20240617,2.407
002387.SZ,20240617,3.558
002388.SZ,20240617,3.859
002389.SZ,20240617,6.2384
002390.SZ,20240617,10.703
002391.SZ,20240617,6.125
002392.SZ,20240617,8.6301
002393.SZ,20240617,1.7273
002394.SZ,20240617,5.1547
002395.SZ,20240617,3.266
002396.SZ,20240617,3.3373
002397.SZ,20240617,12.913
002398.SZ,20240617,6.5414
002399.SZ,20240617,3.793
002400.SZ,20240617,18.8072
002401.SZ,20240617,7.3264
002402.SZ,20240617,12.4775
002403.SZ,20240617,1.463
002404.SZ,20240617,5.7616
002405.SZ,20240617,4.007
002406.SZ,20240617,4.076
002407.SZ,20240617,8.2491
002408.SZ,20240617,9.1608
002409.SZ,20240617,3.2053
002410.SZ,20240617,18.0759
