ts_code,trade_date,suspend_type
600379.SH,20160104,S
600389.SH,20160104,S
600401.SH,20160104,S
600420.SH,20160104,S
600429.SH,20160104,S
600446.SH,20160104,S
600452.SH,20160104,S
600455.SH,20160104,S
600462.SH,20160104,S
600469.SH,20160104,S
600490.SH,20160104,S
600502.SH,20160104,S
600530.SH,20160104,S
600538.SH,20160104,S
600565.SH,20160104,S
600568.SH,20160104,S
600578.SH,20160104,S
600584.SH,20160104,S
600595.SH,20160104,S
600603.SH,20160104,S
600649.SH,20160104,S
600654.SH,20160104,S
600682.SH,20160104,S
600690.SH,20160104,S
600693.SH,20160104,S
600696.SH,20160104,S
600699.SH,20160104,S
600710.SH,20160104,S
600714.SH,20160104,S
600721.SH,20160104,S
600732.SH,20160104,S
600740.SH,20160104,S
600746.SH,20160104,S
600749.SH,20160104,S
600759.SH,20160104,S
600771.SH,20160104,S
600781.SH,20160104,S
600793.SH,20160104,S
600817.SH,20160104,S
600847.SH,20160104,S
600851.SH,20160104,S
600864.SH,20160104,S
600870.SH,20160104,S
600873.SH,20160104,S
600880.SH,20160104,S
600890.SH,20160104,S
600898.SH,20160104,S
600960.SH,20160104,S
600978.SH,20160104,S
600982.SH,20160104,S
600986.SH,20160104,S
600988.SH,20160104,S
600990.SH,20160104,S
600995.SH,20160104,S
601000.SH,20160104,S
601018.SH,20160104,S
601058.SH,20160104,S
601137.SH,20160104,S
601377.SH,20160104,S
601388.SH,20160104,S
601518.SH,20160104,S
601678.SH,20160104,S
601717.SH,20160104,S
601996.SH,20160104,S
603010.SH,20160104,S
603828.SH,20160104,S
603869.SH,20160104,S
603889.SH,20160104,S
830779.BJ,20160104,S
831010.BJ,20160104,S
834058.BJ,20160104,S
002143.SZ,20160105,R
002239.SZ,20160105,R
002360.SZ,20160105,R
002698.SZ,20160105,R
600053.SH,20160105,R
600732.SH,20160105,R
600870.SH,20160105,R
600988.SH,20160105,R
601678.SH,20160105,R
000002.SZ,20160105,S
000007.SZ,20160105,S
000023.SZ,20160105,S
000028.SZ,20160105,S
000034.SZ,20160105,S
000035.SZ,20160105,S
000038.SZ,20160105,S
000058.SZ,20160105,S
000065.SZ,20160105,S
000066.SZ,20160105,S
000150.SZ,20160105,S
000153.SZ,20160105,S
000426.SZ,20160105,S
000430.SZ,20160105,S
000534.SZ,20160105,S
000553.SZ,20160105,S
000585.SZ,20160105,S
000586.SZ,20160105,S
000599.SZ,20160105,S
000626.SZ,20160105,S
000638.SZ,20160105,S
000657.SZ,20160105,S
000677.SZ,20160105,S
000711.SZ,20160105,S
000718.SZ,20160105,S
000748.SZ,20160105,S
000796.SZ,20160105,S
000803.SZ,20160105,S
000810.SZ,20160105,S
000813.SZ,20160105,S
000829.SZ,20160105,S
000833.SZ,20160105,S
000836.SZ,20160105,S
000876.SZ,20160105,S
000901.SZ,20160105,S
000909.SZ,20160105,S
000925.SZ,20160105,S
000929.SZ,20160105,S
000968.SZ,20160105,S
000972.SZ,20160105,S
000973.SZ,20160105,S
000980.SZ,20160105,S
000981.SZ,20160105,S
000982.SZ,20160105,S
002006.SZ,20160105,S
002011.SZ,20160105,S
002015.SZ,20160105,S
002018.SZ,20160105,S
002020.SZ,20160105,S
002040.SZ,20160105,S
002044.SZ,20160105,S
002048.SZ,20160105,S
002049.SZ,20160105,S
002053.SZ,20160105,S
002065.SZ,20160105,S
002075.SZ,20160105,S
002082.SZ,20160105,S
002084.SZ,20160105,S
002099.SZ,20160105,S
002103.SZ,20160105,S
002112.SZ,20160105,S
002147.SZ,20160105,S
002164.SZ,20160105,S
002174.SZ,20160105,S
002201.SZ,20160105,S
002207.SZ,20160105,S
002209.SZ,20160105,S
002219.SZ,20160105,S
002228.SZ,20160105,S
002231.SZ,20160105,S
002235.SZ,20160105,S
002240.SZ,20160105,S
002242.SZ,20160105,S
002246.SZ,20160105,S
002265.SZ,20160105,S
002284.SZ,20160105,S
002286.SZ,20160105,S
002287.SZ,20160105,S
002306.SZ,20160105,S
002308.SZ,20160105,S
002313.SZ,20160105,S
002320.SZ,20160105,S
002339.SZ,20160105,S
002340.SZ,20160105,S
002349.SZ,20160105,S
002371.SZ,20160105,S
002379.SZ,20160105,S
002383.SZ,20160105,S
002409.SZ,20160105,S
002434.SZ,20160105,S
002435.SZ,20160105,S
002452.SZ,20160105,S
002465.SZ,20160105,S
002473.SZ,20160105,S
002483.SZ,20160105,S
002485.SZ,20160105,S
002502.SZ,20160105,S
002514.SZ,20160105,S
002530.SZ,20160105,S
002537.SZ,20160105,S
002542.SZ,20160105,S
002544.SZ,20160105,S
002567.SZ,20160105,S
002568.SZ,20160105,S
002569.SZ,20160105,S
002573.SZ,20160105,S
002575.SZ,20160105,S
002582.SZ,20160105,S
002608.SZ,20160105,S
002612.SZ,20160105,S
002619.SZ,20160105,S
002622.SZ,20160105,S
002624.SZ,20160105,S
002628.SZ,20160105,S
002631.SZ,20160105,S
002633.SZ,20160105,S
002638.SZ,20160105,S
002647.SZ,20160105,S
002652.SZ,20160105,S
002664.SZ,20160105,S
002678.SZ,20160105,S
002691.SZ,20160105,S
002696.SZ,20160105,S
002707.SZ,20160105,S
300010.SZ,20160105,S
300011.SZ,20160105,S
300025.SZ,20160105,S
300028.SZ,20160105,S
300036.SZ,20160105,S
300038.SZ,20160105,S
300043.SZ,20160105,S
300054.SZ,20160105,S
300062.SZ,20160105,S
300063.SZ,20160105,S
300069.SZ,20160105,S
300081.SZ,20160105,S
300088.SZ,20160105,S
300089.SZ,20160105,S
300092.SZ,20160105,S
300104.SZ,20160105,S
300116.SZ,20160105,S
300132.SZ,20160105,S
300153.SZ,20160105,S
300162.SZ,20160105,S
300195.SZ,20160105,S
300197.SZ,20160105,S
300220.SZ,20160105,S
300222.SZ,20160105,S
300235.SZ,20160105,S
300238.SZ,20160105,S
300242.SZ,20160105,S
300247.SZ,20160105,S
300280.SZ,20160105,S
300281.SZ,20160105,S
300306.SZ,20160105,S
300313.SZ,20160105,S
300324.SZ,20160105,S
300326.SZ,20160105,S
300331.SZ,20160105,S
300335.SZ,20160105,S
300336.SZ,20160105,S
300344.SZ,20160105,S
300349.SZ,20160105,S
300351.SZ,20160105,S
300355.SZ,20160105,S
300365.SZ,20160105,S
300366.SZ,20160105,S
300407.SZ,20160105,S
300410.SZ,20160105,S
300431.SZ,20160105,S
300437.SZ,20160105,S
300456.SZ,20160105,S
300459.SZ,20160105,S
430476.BJ,20160105,S
600070.SH,20160105,S
600106.SH,20160105,S
600120.SH,20160105,S
600122.SH,20160105,S
600133.SH,20160105,S
600145.SH,20160105,S
600153.SH,20160105,S
600155.SH,20160105,S
600156.SH,20160105,S
600168.SH,20160105,S
600200.SH,20160105,S
600219.SH,20160105,S
600227.SH,20160105,S
600233.SH,20160105,S
600234.SH,20160105,S
600237.SH,20160105,S
600271.SH,20160105,S
600282.SH,20160105,S
600354.SH,20160105,S
600375.SH,20160105,S
600379.SH,20160105,S
600389.SH,20160105,S
600401.SH,20160105,S
600420.SH,20160105,S
600429.SH,20160105,S
600446.SH,20160105,S
600452.SH,20160105,S
600455.SH,20160105,S
600462.SH,20160105,S
600469.SH,20160105,S
600490.SH,20160105,S
600502.SH,20160105,S
600530.SH,20160105,S
600538.SH,20160105,S
600565.SH,20160105,S
600568.SH,20160105,S
600578.SH,20160105,S
600584.SH,20160105,S
600595.SH,20160105,S
600603.SH,20160105,S
600649.SH,20160105,S
600654.SH,20160105,S
600682.SH,20160105,S
600690.SH,20160105,S
600693.SH,20160105,S
600696.SH,20160105,S
600699.SH,20160105,S
600710.SH,20160105,S
600714.SH,20160105,S
600721.SH,20160105,S
600740.SH,20160105,S
600746.SH,20160105,S
600749.SH,20160105,S
600759.SH,20160105,S
600771.SH,20160105,S
600781.SH,20160105,S
600793.SH,20160105,S
600817.SH,20160105,S
600847.SH,20160105,S
600851.SH,20160105,S
600864.SH,20160105,S
600873.SH,20160105,S
600880.SH,20160105,S
600890.SH,20160105,S
600898.SH,20160105,S
600960.SH,20160105,S
600978.SH,20160105,S
600982.SH,20160105,S
600986.SH,20160105,S
600990.SH,20160105,S
600995.SH,20160105,S
601000.SH,20160105,S
601018.SH,20160105,S
601058.SH,20160105,S
601137.SH,20160105,S
601377.SH,20160105,S
601388.SH,20160105,S
601518.SH,20160105,S
601717.SH,20160105,S
601996.SH,20160105,S
603010.SH,20160105,S
603828.SH,20160105,S
603869.SH,20160105,S
603889.SH,20160105,S
830779.BJ,20160105,S
831010.BJ,20160105,S
834058.BJ,20160105,S
002340.SZ,20160106,R
002452.SZ,20160106,R
002575.SZ,20160106,R
300195.SZ,20160106,R
300281.SZ,20160106,R
600781.SH,20160106,R
000002.SZ,20160106,S
000007.SZ,20160106,S
000023.SZ,20160106,S
000028.SZ,20160106,S
000034.SZ,20160106,S
000035.SZ,20160106,S
000038.SZ,20160106,S
000058.SZ,20160106,S
000065.SZ,20160106,S
000066.SZ,20160106,S
000150.SZ,20160106,S
000153.SZ,20160106,S
000426.SZ,20160106,S
000430.SZ,20160106,S
000534.SZ,20160106,S
000553.SZ,20160106,S
000585.SZ,20160106,S
000586.SZ,20160106,S
000599.SZ,20160106,S
000626.SZ,20160106,S
000638.SZ,20160106,S
000657.SZ,20160106,S
000677.SZ,20160106,S
000711.SZ,20160106,S
000718.SZ,20160106,S
000748.SZ,20160106,S
000796.SZ,20160106,S
000803.SZ,20160106,S
000810.SZ,20160106,S
000813.SZ,20160106,S
000829.SZ,20160106,S
000833.SZ,20160106,S
000836.SZ,20160106,S
000876.SZ,20160106,S
000901.SZ,20160106,S
000909.SZ,20160106,S
000925.SZ,20160106,S
000929.SZ,20160106,S
000968.SZ,20160106,S
000972.SZ,20160106,S
000973.SZ,20160106,S
000980.SZ,20160106,S
000981.SZ,20160106,S
000982.SZ,20160106,S
002006.SZ,20160106,S
002011.SZ,20160106,S
002015.SZ,20160106,S
002018.SZ,20160106,S
002020.SZ,20160106,S
002040.SZ,20160106,S
002044.SZ,20160106,S
002048.SZ,20160106,S
002049.SZ,20160106,S
002053.SZ,20160106,S
002065.SZ,20160106,S
002075.SZ,20160106,S
002082.SZ,20160106,S
002084.SZ,20160106,S
002099.SZ,20160106,S
002103.SZ,20160106,S
002112.SZ,20160106,S
002147.SZ,20160106,S
002164.SZ,20160106,S
002174.SZ,20160106,S
002201.SZ,20160106,S
002207.SZ,20160106,S
002209.SZ,20160106,S
002219.SZ,20160106,S
002228.SZ,20160106,S
002231.SZ,20160106,S
002235.SZ,20160106,S
002240.SZ,20160106,S
002242.SZ,20160106,S
002246.SZ,20160106,S
002265.SZ,20160106,S
002284.SZ,20160106,S
002286.SZ,20160106,S
002287.SZ,20160106,S
002306.SZ,20160106,S
002308.SZ,20160106,S
002312.SZ,20160106,S
002313.SZ,20160106,S
002320.SZ,20160106,S
002339.SZ,20160106,S
002349.SZ,20160106,S
002371.SZ,20160106,S
002379.SZ,20160106,S
002383.SZ,20160106,S
002409.SZ,20160106,S
002434.SZ,20160106,S
002435.SZ,20160106,S
002465.SZ,20160106,S
002468.SZ,20160106,S
002473.SZ,20160106,S
002483.SZ,20160106,S
002485.SZ,20160106,S
002502.SZ,20160106,S
002514.SZ,20160106,S
002530.SZ,20160106,S
002537.SZ,20160106,S
002542.SZ,20160106,S
002544.SZ,20160106,S
002567.SZ,20160106,S
002568.SZ,20160106,S
002569.SZ,20160106,S
002573.SZ,20160106,S
002582.SZ,20160106,S
002608.SZ,20160106,S
002612.SZ,20160106,S
002619.SZ,20160106,S
002622.SZ,20160106,S
002624.SZ,20160106,S
002628.SZ,20160106,S
002631.SZ,20160106,S
002633.SZ,20160106,S
002638.SZ,20160106,S
002647.SZ,20160106,S
002652.SZ,20160106,S
002664.SZ,20160106,S
002678.SZ,20160106,S
002691.SZ,20160106,S
002696.SZ,20160106,S
002707.SZ,20160106,S
002770.SZ,20160106,S
002778.SZ,20160106,S
300010.SZ,20160106,S
300011.SZ,20160106,S
300025.SZ,20160106,S
300028.SZ,20160106,S
300036.SZ,20160106,S
300038.SZ,20160106,S
300043.SZ,20160106,S
300054.SZ,20160106,S
300062.SZ,20160106,S
300063.SZ,20160106,S
300069.SZ,20160106,S
300081.SZ,20160106,S
300088.SZ,20160106,S
300089.SZ,20160106,S
300092.SZ,20160106,S
300104.SZ,20160106,S
300116.SZ,20160106,S
300132.SZ,20160106,S
300153.SZ,20160106,S
300162.SZ,20160106,S
300197.SZ,20160106,S
300220.SZ,20160106,S
300222.SZ,20160106,S
300235.SZ,20160106,S
300238.SZ,20160106,S
300242.SZ,20160106,S
300247.SZ,20160106,S
300280.SZ,20160106,S
300306.SZ,20160106,S
300313.SZ,20160106,S
300324.SZ,20160106,S
300326.SZ,20160106,S
300331.SZ,20160106,S
300335.SZ,20160106,S
300336.SZ,20160106,S
300344.SZ,20160106,S
300349.SZ,20160106,S
300351.SZ,20160106,S
300355.SZ,20160106,S
300365.SZ,20160106,S
300366.SZ,20160106,S
300407.SZ,20160106,S
300410.SZ,20160106,S
300431.SZ,20160106,S
300437.SZ,20160106,S
300456.SZ,20160106,S
300459.SZ,20160106,S
430476.BJ,20160106,S
600070.SH,20160106,S
600106.SH,20160106,S
600120.SH,20160106,S
600122.SH,20160106,S
600133.SH,20160106,S
600145.SH,20160106,S
600153.SH,20160106,S
600155.SH,20160106,S
600156.SH,20160106,S
600168.SH,20160106,S
600200.SH,20160106,S
600219.SH,20160106,S
600227.SH,20160106,S
600233.SH,20160106,S
600234.SH,20160106,S
600237.SH,20160106,S
600271.SH,20160106,S
600282.SH,20160106,S
600354.SH,20160106,S
600375.SH,20160106,S
600379.SH,20160106,S
600389.SH,20160106,S
600401.SH,20160106,S
600420.SH,20160106,S
600429.SH,20160106,S
600446.SH,20160106,S
600452.SH,20160106,S
600455.SH,20160106,S
600462.SH,20160106,S
600469.SH,20160106,S
600490.SH,20160106,S
600502.SH,20160106,S
600530.SH,20160106,S
600538.SH,20160106,S
600565.SH,20160106,S
600568.SH,20160106,S
600578.SH,20160106,S
600584.SH,20160106,S
600595.SH,20160106,S
600603.SH,20160106,S
600649.SH,20160106,S
600654.SH,20160106,S
600682.SH,20160106,S
600690.SH,20160106,S
600693.SH,20160106,S
600696.SH,20160106,S
600699.SH,20160106,S
600710.SH,20160106,S
600714.SH,20160106,S
600721.SH,20160106,S
600740.SH,20160106,S
600746.SH,20160106,S
600749.SH,20160106,S
600759.SH,20160106,S
600771.SH,20160106,S
600793.SH,20160106,S
600817.SH,20160106,S
600847.SH,20160106,S
600851.SH,20160106,S
600864.SH,20160106,S
600873.SH,20160106,S
600880.SH,20160106,S
600890.SH,20160106,S
600898.SH,20160106,S
600960.SH,20160106,S
600978.SH,20160106,S
600982.SH,20160106,S
600986.SH,20160106,S
600990.SH,20160106,S
600995.SH,20160106,S
601000.SH,20160106,S
601018.SH,20160106,S
601058.SH,20160106,S
601137.SH,20160106,S
601377.SH,20160106,S
601388.SH,20160106,S
601518.SH,20160106,S
601717.SH,20160106,S
601996.SH,20160106,S
603010.SH,20160106,S
603828.SH,20160106,S
603869.SH,20160106,S
603889.SH,20160106,S
830779.BJ,20160106,S
831010.BJ,20160106,S
834058.BJ,20160106,S
002320.SZ,20160107,R
300062.SZ,20160107,R
300197.SZ,20160107,R
300222.SZ,20160107,R
300410.SZ,20160107,R
600565.SH,20160107,R
600649.SH,20160107,R
600693.SH,20160107,R
601377.SH,20160107,R
000002.SZ,20160107,S
000007.SZ,20160107,S
000023.SZ,20160107,S
000028.SZ,20160107,S
000034.SZ,20160107,S
000035.SZ,20160107,S
000038.SZ,20160107,S
000058.SZ,20160107,S
000065.SZ,20160107,S
000066.SZ,20160107,S
000150.SZ,20160107,S
000153.SZ,20160107,S
000426.SZ,20160107,S
000430.SZ,20160107,S
000534.SZ,20160107,S
000553.SZ,20160107,S
000585.SZ,20160107,S
000586.SZ,20160107,S
000599.SZ,20160107,S
000626.SZ,20160107,S
000638.SZ,20160107,S
000657.SZ,20160107,S
000677.SZ,20160107,S
000711.SZ,20160107,S
000718.SZ,20160107,S
000748.SZ,20160107,S
000796.SZ,20160107,S
000803.SZ,20160107,S
000810.SZ,20160107,S
000813.SZ,20160107,S
000829.SZ,20160107,S
000833.SZ,20160107,S
000836.SZ,20160107,S
000876.SZ,20160107,S
000901.SZ,20160107,S
000909.SZ,20160107,S
000925.SZ,20160107,S
000929.SZ,20160107,S
000968.SZ,20160107,S
000972.SZ,20160107,S
000973.SZ,20160107,S
000980.SZ,20160107,S
000981.SZ,20160107,S
000982.SZ,20160107,S
002006.SZ,20160107,S
002011.SZ,20160107,S
002015.SZ,20160107,S
002018.SZ,20160107,S
002020.SZ,20160107,S
002040.SZ,20160107,S
002044.SZ,20160107,S
002048.SZ,20160107,S
002049.SZ,20160107,S
002053.SZ,20160107,S
002065.SZ,20160107,S
002075.SZ,20160107,S
002082.SZ,20160107,S
002084.SZ,20160107,S
002099.SZ,20160107,S
002103.SZ,20160107,S
002112.SZ,20160107,S
002147.SZ,20160107,S
002164.SZ,20160107,S
002174.SZ,20160107,S
002201.SZ,20160107,S
002207.SZ,20160107,S
002209.SZ,20160107,S
002219.SZ,20160107,S
002228.SZ,20160107,S
002231.SZ,20160107,S
002235.SZ,20160107,S
002240.SZ,20160107,S
002242.SZ,20160107,S
002246.SZ,20160107,S
002261.SZ,20160107,S
002265.SZ,20160107,S
002269.SZ,20160107,S
002284.SZ,20160107,S
002286.SZ,20160107,S
002287.SZ,20160107,S
002306.SZ,20160107,S
002308.SZ,20160107,S
002312.SZ,20160107,S
002313.SZ,20160107,S
002339.SZ,20160107,S
002349.SZ,20160107,S
002371.SZ,20160107,S
002379.SZ,20160107,S
002383.SZ,20160107,S
002409.SZ,20160107,S
002434.SZ,20160107,S
002435.SZ,20160107,S
002465.SZ,20160107,S
002468.SZ,20160107,S
002473.SZ,20160107,S
002483.SZ,20160107,S
002485.SZ,20160107,S
002502.SZ,20160107,S
002514.SZ,20160107,S
002530.SZ,20160107,S
002537.SZ,20160107,S
002542.SZ,20160107,S
002544.SZ,20160107,S
002567.SZ,20160107,S
002568.SZ,20160107,S
002569.SZ,20160107,S
002573.SZ,20160107,S
002582.SZ,20160107,S
002608.SZ,20160107,S
002612.SZ,20160107,S
002619.SZ,20160107,S
002622.SZ,20160107,S
002624.SZ,20160107,S
002628.SZ,20160107,S
002631.SZ,20160107,S
002633.SZ,20160107,S
002638.SZ,20160107,S
002647.SZ,20160107,S
002652.SZ,20160107,S
002664.SZ,20160107,S
002678.SZ,20160107,S
002691.SZ,20160107,S
002696.SZ,20160107,S
002707.SZ,20160107,S
002770.SZ,20160107,S
300010.SZ,20160107,S
300011.SZ,20160107,S
300025.SZ,20160107,S
300028.SZ,20160107,S
300036.SZ,20160107,S
300038.SZ,20160107,S
300043.SZ,20160107,S
300054.SZ,20160107,S
300056.SZ,20160107,S
300063.SZ,20160107,S
300069.SZ,20160107,S
300081.SZ,20160107,S
300088.SZ,20160107,S
300089.SZ,20160107,S
300092.SZ,20160107,S
300104.SZ,20160107,S
300116.SZ,20160107,S
300132.SZ,20160107,S
300153.SZ,20160107,S
300162.SZ,20160107,S
300220.SZ,20160107,S
300235.SZ,20160107,S
300238.SZ,20160107,S
300242.SZ,20160107,S
300247.SZ,20160107,S
300280.SZ,20160107,S
300306.SZ,20160107,S
300313.SZ,20160107,S
300324.SZ,20160107,S
300326.SZ,20160107,S
300331.SZ,20160107,S
300335.SZ,20160107,S
300336.SZ,20160107,S
300344.SZ,20160107,S
300349.SZ,20160107,S
300351.SZ,20160107,S
300355.SZ,20160107,S
300365.SZ,20160107,S
300366.SZ,20160107,S
300383.SZ,20160107,S
300407.SZ,20160107,S
300431.SZ,20160107,S
300437.SZ,20160107,S
300456.SZ,20160107,S
300459.SZ,20160107,S
300462.SZ,20160107,S
430476.BJ,20160107,S
600070.SH,20160107,S
600106.SH,20160107,S
600120.SH,20160107,S
600122.SH,20160107,S
600133.SH,20160107,S
600145.SH,20160107,S
600153.SH,20160107,S
600155.SH,20160107,S
600156.SH,20160107,S
600168.SH,20160107,S
600200.SH,20160107,S
600219.SH,20160107,S
600227.SH,20160107,S
600233.SH,20160107,S
600234.SH,20160107,S
600237.SH,20160107,S
600271.SH,20160107,S
600282.SH,20160107,S
600346.SH,20160107,S
600354.SH,20160107,S
600375.SH,20160107,S
600379.SH,20160107,S
600389.SH,20160107,S
600401.SH,20160107,S
600420.SH,20160107,S
600429.SH,20160107,S
600446.SH,20160107,S
600452.SH,20160107,S
600455.SH,20160107,S
600462.SH,20160107,S
600469.SH,20160107,S
600490.SH,20160107,S
600502.SH,20160107,S
600530.SH,20160107,S
600538.SH,20160107,S
600568.SH,20160107,S
600578.SH,20160107,S
600584.SH,20160107,S
600595.SH,20160107,S
600603.SH,20160107,S
600654.SH,20160107,S
600682.SH,20160107,S
600690.SH,20160107,S
600696.SH,20160107,S
600699.SH,20160107,S
600710.SH,20160107,S
600714.SH,20160107,S
600721.SH,20160107,S
600740.SH,20160107,S
600746.SH,20160107,S
600749.SH,20160107,S
600759.SH,20160107,S
600767.SH,20160107,S
600770.SH,20160107,S
600771.SH,20160107,S
600793.SH,20160107,S
600817.SH,20160107,S
600847.SH,20160107,S
600851.SH,20160107,S
600864.SH,20160107,S
600873.SH,20160107,S
600880.SH,20160107,S
600890.SH,20160107,S
600898.SH,20160107,S
600960.SH,20160107,S
600978.SH,20160107,S
600982.SH,20160107,S
600986.SH,20160107,S
600990.SH,20160107,S
600995.SH,20160107,S
601000.SH,20160107,S
601011.SH,20160107,S
601018.SH,20160107,S
601058.SH,20160107,S
601137.SH,20160107,S
601388.SH,20160107,S
601518.SH,20160107,S
601717.SH,20160107,S
601996.SH,20160107,S
603010.SH,20160107,S
603828.SH,20160107,S
603869.SH,20160107,S
603889.SH,20160107,S
830779.BJ,20160107,S
831010.BJ,20160107,S
834058.BJ,20160107,S
002514.SZ,20160108,R
002622.SZ,20160108,R
300010.SZ,20160108,R
300459.SZ,20160108,R
600568.SH,20160108,R
600995.SH,20160108,R
000002.SZ,20160108,S
000007.SZ,20160108,S
000023.SZ,20160108,S
000028.SZ,20160108,S
000034.SZ,20160108,S
000035.SZ,20160108,S
000038.SZ,20160108,S
000058.SZ,20160108,S
000065.SZ,20160108,S
000066.SZ,20160108,S
000150.SZ,20160108,S
000153.SZ,20160108,S
