ts_code,trade_date,adj_factor
000001.SZ,20200619,111.0487
000002.SZ,20200619,148.4119
000004.SZ,20200619,4.0639
000005.SZ,20200619,9.2676
000006.SZ,20200619,36.5068
000007.SZ,20200619,8.2835
000008.SZ,20200619,22.4083
000009.SZ,20200619,8.859
000010.SZ,20200619,10.7745
000011.SZ,20200619,3.7437
000012.SZ,20200619,26.405
000014.SZ,20200619,5.4267
000016.SZ,20200619,21.6849
000017.SZ,20200619,2.6827
000019.SZ,20200619,4.2116
000020.SZ,20200619,1.7518
000021.SZ,20200619,14.0395
000023.SZ,20200619,2.6671
000025.SZ,20200619,2.7367
000026.SZ,20200619,7.5711
000027.SZ,20200619,16.3984
000028.SZ,20200619,3.9928
000030.SZ,20200619,3.4079
000031.SZ,20200619,14.2238
000032.SZ,20200619,4.1635
000034.SZ,20200619,3.0419
000035.SZ,20200619,4.6116
000036.SZ,20200619,10.9937
000037.SZ,20200619,5.6683
000038.SZ,20200619,2.9238
000039.SZ,20200619,30.3462
000040.SZ,20200619,4.3489
000042.SZ,20200619,13.2037
000045.SZ,20200619,2.9278
000046.SZ,20200619,33.2449
000048.SZ,20200619,6.0791
000049.SZ,20200619,5.495
000050.SZ,20200619,8.3729
000055.SZ,20200619,9.7829
000056.SZ,20200619,4.7084
000058.SZ,20200619,3.2614
000059.SZ,20200619,1.7008
000060.SZ,20200619,37.8075
000061.SZ,20200619,21.4768
000062.SZ,20200619,7.2491
000063.SZ,20200619,15.7875
000065.SZ,20200619,15.3272
000066.SZ,20200619,10.8125
000068.SZ,20200619,2.2795
000069.SZ,20200619,42.485
000070.SZ,20200619,3.4582
000078.SZ,20200619,20.4845
000088.SZ,20200619,7.374
000089.SZ,20200619,7.0873
000090.SZ,20200619,7.4845
000096.SZ,20200619,2.6544
000099.SZ,20200619,3.8031
000100.SZ,20200619,3.1677
000150.SZ,20200619,3.9436
000151.SZ,20200619,2.759
000153.SZ,20200619,5.6521
000155.SZ,20200619,1.5677
000156.SZ,20200619,1.0267
000157.SZ,20200619,71.0135
000158.SZ,20200619,2.9518
000159.SZ,20200619,3.1931
000166.SZ,20200619,1.4292
000301.SZ,20200619,2.2932
000333.SZ,20200619,4.6351
000338.SZ,20200619,19.4223
000400.SZ,20200619,7.6722
000401.SZ,20200619,4.0476
000402.SZ,20200619,35.7338
000403.SZ,20200619,4.2172
000404.SZ,20200619,3.3367
000407.SZ,20200619,10.9833
000408.SZ,20200619,5.6754
000409.SZ,20200619,2.1503
000410.SZ,20200619,2.889
000411.SZ,20200619,2.5766
000413.SZ,20200619,4.5923
000415.SZ,20200619,20.9189
000416.SZ,20200619,9.6373
000417.SZ,20200619,17.4347
000419.SZ,20200619,14.4807
000420.SZ,20200619,6.3521
000421.SZ,20200619,6.854
000422.SZ,20200619,14.7871
000423.SZ,20200619,10.0691
000425.SZ,20200619,38.0524
000426.SZ,20200619,16.9318
000428.SZ,20200619,12.1386
000429.SZ,20200619,3.5525
000430.SZ,20200619,4.6123
000488.SZ,20200619,9.2812
000498.SZ,20200619,2.8028
000501.SZ,20200619,6.6887
000502.SZ,20200619,3.1135
000503.SZ,20200619,7.6146
000504.SZ,20200619,2.1029
000505.SZ,20200619,3.3117
000506.SZ,20200619,2.8717
000507.SZ,20200619,4.562
000509.SZ,20200619,9.7463
000510.SZ,20200619,10.4222
000513.SZ,20200619,8.4095
000514.SZ,20200619,4.3199
000516.SZ,20200619,39.8728
000517.SZ,20200619,13.4059
000518.SZ,20200619,8.3769
000519.SZ,20200619,7.9372
000520.SZ,20200619,6.8547
000521.SZ,20200619,5.219
000523.SZ,20200619,6.6655
000524.SZ,20200619,4.831
000525.SZ,20200619,7.5239
000526.SZ,20200619,2.4707
000528.SZ,20200619,11.7158
000529.SZ,20200619,3.1231
000530.SZ,20200619,9.7738
000531.SZ,20200619,12.2279
000532.SZ,20200619,4.4189
000533.SZ,20200619,2.2577
000534.SZ,20200619,4.1567
000536.SZ,20200619,3.6732
000537.SZ,20200619,5.9755
000538.SZ,20200619,18.2402
000539.SZ,20200619,17.5499
000540.SZ,20200619,80.8949
000541.SZ,20200619,29.8867
000543.SZ,20200619,4.4931
000544.SZ,20200619,3.5108
000545.SZ,20200619,4.5265
000546.SZ,20200619,1.8137
000547.SZ,20200619,10.5317
000548.SZ,20200619,3.5358
000550.SZ,20200619,3.1014
000551.SZ,20200619,7.7258
000552.SZ,20200619,6.8641
000553.SZ,20200619,4.1819
000554.SZ,20200619,4.8963
000555.SZ,20200619,3.1414
