ts_code,trade_date,suspend_type
000421.SZ,20241231,S
000777.SZ,20241231,S
002252.SZ,20241231,S
002309.SZ,20241231,S
002379.SZ,20241231,S
002494.SZ,20241231,S
002656.SZ,20241231,S
300807.SZ,20241231,S
600225.SH,20241231,S
600289.SH,20241231,S
600322.SH,20241231,S
603001.SH,20241231,S
688139.SH,20241231,S
600322.SH,20250102,R
000016.SZ,20250102,S
000421.SZ,20250102,S
000777.SZ,20250102,S
002123.SZ,20250102,S
002252.SZ,20250102,S
002309.SZ,20250102,S
002379.SZ,20250102,S
002494.SZ,20250102,S
002647.SZ,20250102,S
002656.SZ,20250102,S
300807.SZ,20250102,S
600225.SH,20250102,S
600289.SH,20250102,S
603001.SH,20250102,S
688139.SH,20250102,S
688567.SH,20250102,S
002647.SZ,20250103,R
000016.SZ,20250103,S
000421.SZ,20250103,S
000777.SZ,20250103,S
002123.SZ,20250103,S
002252.SZ,20250103,S
002309.SZ,20250103,S
002379.SZ,20250103,S
002494.SZ,20250103,S
002656.SZ,20250103,S
300807.SZ,20250103,S
600225.SH,20250103,S
600289.SH,20250103,S
603001.SH,20250103,S
603072.SH,20250103,S
688139.SH,20250103,S
688567.SH,20250103,S
688567.SH,20250106,R
000016.SZ,20250106,S
000040.SZ,20250106,S
000421.SZ,20250106,S
000777.SZ,20250106,S
002123.SZ,20250106,S
002252.SZ,20250106,S
002309.SZ,20250106,S
002379.SZ,20250106,S
002494.SZ,20250106,S
002656.SZ,20250106,S
300630.SZ,20250106,S
300807.SZ,20250106,S
600225.SH,20250106,S
600289.SH,20250106,S
600933.SH,20250106,S
603001.SH,20250106,S
688139.SH,20250106,S
300630.SZ,20250107,R
002252.SZ,20250107,R
002379.SZ,20250107,R
300807.SZ,20250107,R
688139.SH,20250107,R
000016.SZ,20250107,S
000040.SZ,20250107,S
000421.SZ,20250107,S
000777.SZ,20250107,S
002123.SZ,20250107,S
002309.SZ,20250107,S
002494.SZ,20250107,S
002656.SZ,20250107,S
003013.SZ,20250107,S
600225.SH,20250107,S
600289.SH,20250107,S
600933.SH,20250107,S
601121.SH,20250107,S
603001.SH,20250107,S
603001.SH,20250108,R
000016.SZ,20250108,S
000040.SZ,20250108,S
000421.SZ,20250108,S
000777.SZ,20250108,S
002123.SZ,20250108,S
002309.SZ,20250108,S
002494.SZ,20250108,S
002656.SZ,20250108,S
003013.SZ,20250108,S
600225.SH,20250108,S
600289.SH,20250108,S
600933.SH,20250108,S
601121.SH,20250108,S
688522.SH,20250108,S
002309.SZ,20250109,R
000016.SZ,20250109,S
000040.SZ,20250109,S
000421.SZ,20250109,S
000777.SZ,20250109,S
002123.SZ,20250109,S
002494.SZ,20250109,S
002656.SZ,20250109,S
003013.SZ,20250109,S
600225.SH,20250109,S
600289.SH,20250109,S
600933.SH,20250109,S
601121.SH,20250109,S
688522.SH,20250109,S
000016.SZ,20250110,S
000040.SZ,20250110,S
000408.SZ,20250110,S
000421.SZ,20250110,S
000777.SZ,20250110,S
002123.SZ,20250110,S
002494.SZ,20250110,S
002656.SZ,20250110,S
003013.SZ,20250110,S
600225.SH,20250110,S
600289.SH,20250110,S
600933.SH,20250110,S
601121.SH,20250110,S
688522.SH,20250110,S
688758.SH,20250110,S
000421.SZ,20250113,R
601121.SH,20250113,R
000016.SZ,20250113,S
000040.SZ,20250113,S
000408.SZ,20250113,S
000777.SZ,20250113,S
002123.SZ,20250113,S
002494.SZ,20250113,S
002656.SZ,20250113,S
003013.SZ,20250113,S
600225.SH,20250113,S
600289.SH,20250113,S
600898.SH,20250113,S
600933.SH,20250113,S
603007.SH,20250113,S
605389.SH,20250113,S
688522.SH,20250113,S
002656.SZ,20250114,R
600289.SH,20250114,R
603007.SH,20250114,R
000016.SZ,20250114,R
000777.SZ,20250114,R
002494.SZ,20250114,R
000040.SZ,20250114,S
000408.SZ,20250114,S
000972.SZ,20250114,S
002123.SZ,20250114,S
003013.SZ,20250114,S
300422.SZ,20250114,S
301458.SZ,20250114,S
600225.SH,20250114,S
600898.SH,20250114,S
600933.SH,20250114,S
605389.SH,20250114,S
688073.SH,20250114,S
688522.SH,20250114,S
605389.SH,20250115,R
000040.SZ,20250115,S
000408.SZ,20250115,S
000972.SZ,20250115,S
002123.SZ,20250115,S
003013.SZ,20250115,S
300307.SZ,20250115,S
300422.SZ,20250115,S
600225.SH,20250115,S
600898.SH,20250115,S
600933.SH,20250115,S
688073.SH,20250115,S
688522.SH,20250115,S
002123.SZ,20250116,R
600933.SH,20250116,R
000040.SZ,20250116,S
000408.SZ,20250116,S
000972.SZ,20250116,S
003013.SZ,20250116,S
300307.SZ,20250116,S
300422.SZ,20250116,S
600225.SH,20250116,S
600446.SH,20250116,S
600898.SH,20250116,S
688073.SH,20250116,S
688522.SH,20250116,S
688667.SH,20250116,S
000408.SZ,20250117,R
000040.SZ,20250117,S
000972.SZ,20250117,S
003013.SZ,20250117,S
300307.SZ,20250117,S
300422.SZ,20250117,S
600083.SH,20250117,S
600225.SH,20250117,S
600446.SH,20250117,S
600898.SH,20250117,S
688073.SH,20250117,S
688293.SH,20250117,S
688522.SH,20250117,S
688667.SH,20250117,S
000040.SZ,20250120,S
000972.SZ,20250120,S
003013.SZ,20250120,S
300307.SZ,20250120,S
300422.SZ,20250120,S
600083.SH,20250120,S
600225.SH,20250120,S
600446.SH,20250120,S
600898.SH,20250120,S
601515.SH,20250120,S
688073.SH,20250120,S
688293.SH,20250120,S
688522.SH,20250120,S
688667.SH,20250120,S
003013.SZ,20250121,R
300422.SZ,20250121,R
000040.SZ,20250121,S
000972.SZ,20250121,S
300307.SZ,20250121,S
600083.SH,20250121,S
600225.SH,20250121,S
600446.SH,20250121,S
600898.SH,20250121,S
601515.SH,20250121,S
688073.SH,20250121,S
688293.SH,20250121,S
688522.SH,20250121,S
688667.SH,20250121,S
601515.SH,20250122,R
688522.SH,20250122,R
000040.SZ,20250122,S
000972.SZ,20250122,S
300307.SZ,20250122,S
600083.SH,20250122,S
600225.SH,20250122,S
600446.SH,20250122,S
600898.SH,20250122,S
688073.SH,20250122,S
688293.SH,20250122,S
688667.SH,20250122,S
600446.SH,20250123,R
000040.SZ,20250123,S
000972.SZ,20250123,S
001356.SZ,20250123,S
300307.SZ,20250123,S
600083.SH,20250123,S
600225.SH,20250123,S
600898.SH,20250123,S
688073.SH,20250123,S
688293.SH,20250123,S
688656.SH,20250123,S
688667.SH,20250123,S
688656.SH,20250124,R
000040.SZ,20250124,S
000972.SZ,20250124,S
300065.SZ,20250124,S
300069.SZ,20250124,S
300307.SZ,20250124,S
600083.SH,20250124,S
600225.SH,20250124,S
600898.SH,20250124,S
688073.SH,20250124,S
688293.SH,20250124,S
688350.SH,20250124,S
688667.SH,20250124,S
688720.SH,20250124,S
000040.SZ,20250127,S
000972.SZ,20250127,S
300065.SZ,20250127,S
300069.SZ,20250127,S
300307.SZ,20250127,S
300839.SZ,20250127,S
600083.SH,20250127,S
600225.SH,20250127,S
600898.SH,20250127,S
688073.SH,20250127,S
688293.SH,20250127,S
688350.SH,20250127,S
688667.SH,20250127,S
688720.SH,20250127,S
688073.SH,20250205,R
000972.SZ,20250205,R
000040.SZ,20250205,S
300065.SZ,20250205,S
300069.SZ,20250205,S
300307.SZ,20250205,S
300839.SZ,20250205,S
600083.SH,20250205,S
600225.SH,20250205,S
600898.SH,20250205,S
688293.SH,20250205,S
688350.SH,20250205,S
688667.SH,20250205,S
688720.SH,20250205,S
688667.SH,20250206,R
300307.SZ,20250206,R
000040.SZ,20250206,S
300065.SZ,20250206,S
300069.SZ,20250206,S
300839.SZ,20250206,S
600083.SH,20250206,S
600225.SH,20250206,S
600837.SH,20250206,S
600898.SH,20250206,S
601211.SH,20250206,S
688293.SH,20250206,S
688350.SH,20250206,S
688720.SH,20250206,S
600225.SH,20250207,R
000040.SZ,20250207,S
001395.SZ,20250207,S
300065.SZ,20250207,S
300069.SZ,20250207,S
300839.SZ,20250207,S
600083.SH,20250207,S
600225.SH,20250207,S
600837.SH,20250207,S
600898.SH,20250207,S
601211.SH,20250207,S
688293.SH,20250207,S
688350.SH,20250207,S
688720.SH,20250207,S
601211.SH,20250210,R
688293.SH,20250210,R
688350.SH,20250210,R
000040.SZ,20250210,S
002527.SZ,20250210,S
300065.SZ,20250210,S
300069.SZ,20250210,S
300839.SZ,20250210,S
600083.SH,20250210,S
600837.SH,20250210,S
603963.SH,20250210,S
688720.SH,20250210,S
300839.SZ,20250211,R
000040.SZ,20250211,S
002527.SZ,20250211,S
300065.SZ,20250211,S
300069.SZ,20250211,S
600083.SH,20250211,S
600837.SH,20250211,S
600863.SH,20250211,S
603963.SH,20250211,S
688720.SH,20250211,S
688739.SH,20250211,S
000040.SZ,20250212,S
002527.SZ,20250212,S
300065.SZ,20250212,S
300069.SZ,20250212,S
600083.SH,20250212,S
600837.SH,20250212,S
600863.SH,20250212,S
603963.SH,20250212,S
688720.SH,20250212,S
688739.SH,20250212,S
688739.SH,20250213,R
000040.SZ,20250213,S
002527.SZ,20250213,S
300065.SZ,20250213,S
300069.SZ,20250213,S
600083.SH,20250213,S
600837.SH,20250213,S
600863.SH,20250213,S
603963.SH,20250213,S
688720.SH,20250213,S
000040.SZ,20250214,S
002527.SZ,20250214,S
300065.SZ,20250214,S
300069.SZ,20250214,S
600083.SH,20250214,S
600530.SH,20250214,S
600837.SH,20250214,S
600863.SH,20250214,S
603963.SH,20250214,S
688720.SH,20250214,S
600530.SH,20250217,R
688720.SH,20250217,R
002527.SZ,20250217,R
300065.SZ,20250217,R
300069.SZ,20250217,R
000040.SZ,20250217,S
600083.SH,20250217,S
600837.SH,20250217,S
600863.SH,20250217,S
603690.SH,20250217,S
603963.SH,20250217,S
000040.SZ,20250218,S
600083.SH,20250218,S
600289.SH,20250218,S
600837.SH,20250218,S
600863.SH,20250218,S
603690.SH,20250218,S
603963.SH,20250218,S
000040.SZ,20250219,S
600083.SH,20250219,S
600289.SH,20250219,S
600837.SH,20250219,S
600863.SH,20250219,S
603690.SH,20250219,S
603963.SH,20250219,S
000040.SZ,20250220,S
000488.SZ,20250220,S
600083.SH,20250220,S
600289.SH,20250220,S
600837.SH,20250220,S
600863.SH,20250220,S
603690.SH,20250220,S
603963.SH,20250220,S
000488.SZ,20250221,R
600863.SH,20250221,R
600289.SH,20250221,R
000040.SZ,20250221,S
600083.SH,20250221,S
600168.SH,20250221,S
600837.SH,20250221,S
603690.SH,20250221,S
603963.SH,20250221,S
000040.SZ,20250224,S
301186.SZ,20250224,S
600083.SH,20250224,S
600168.SH,20250224,S
600539.SH,20250224,S
600837.SH,20250224,S
603690.SH,20250224,S
603963.SH,20250224,S
688126.SH,20250224,S
000040.SZ,20250225,S
002725.SZ,20250225,S
301186.SZ,20250225,S
600083.SH,20250225,S
600114.SH,20250225,S
600168.SH,20250225,S
600539.SH,20250225,S
600837.SH,20250225,S
603690.SH,20250225,S
603963.SH,20250225,S
688126.SH,20250225,S
301186.SZ,20250226,R
000040.SZ,20250226,S
002725.SZ,20250226,S
600083.SH,20250226,S
600114.SH,20250226,S
600168.SH,20250226,S
600539.SH,20250226,S
600837.SH,20250226,S
603690.SH,20250226,S
603963.SH,20250226,S
688126.SH,20250226,S
000040.SZ,20250227,S
002725.SZ,20250227,S
600083.SH,20250227,S
600114.SH,20250227,S
600168.SH,20250227,S
600539.SH,20250227,S
600837.SH,20250227,S
603690.SH,20250227,S
603963.SH,20250227,S
688126.SH,20250227,S
688195.SH,20250227,S
688339.SH,20250227,S
603690.SH,20250228,R
000040.SZ,20250228,S
002725.SZ,20250228,S
600083.SH,20250228,S
600114.SH,20250228,S
600168.SH,20250228,S
600225.SH,20250228,S
600539.SH,20250228,S
600837.SH,20250228,S
603963.SH,20250228,S
688126.SH,20250228,S
688195.SH,20250228,S
688339.SH,20250228,S
000040.SZ,20250303,S
000612.SZ,20250303,S
002725.SZ,20250303,S
301335.SZ,20250303,S
600083.SH,20250303,S
600114.SH,20250303,S
600168.SH,20250303,S
600225.SH,20250303,S
600539.SH,20250303,S
600837.SH,20250303,S
603963.SH,20250303,S
688126.SH,20250303,S
688195.SH,20250303,S
688339.SH,20250303,S
688593.SH,20250303,S
002725.SZ,20250304,R
000040.SZ,20250304,S
000612.SZ,20250304,S
301335.SZ,20250304,S
301557.SZ,20250304,S
600083.SH,20250304,S
600114.SH,20250304,S
600168.SH,20250304,S
600225.SH,20250304,S
600539.SH,20250304,S
603409.SH,20250304,S
603963.SH,20250304,S
688126.SH,20250304,S
688195.SH,20250304,S
688209.SH,20250304,S
688339.SH,20250304,S
688593.SH,20250304,S
000040.SZ,20250305,S
000612.SZ,20250305,S
300943.SZ,20250305,S
301335.SZ,20250305,S
600114.SH,20250305,S
600168.SH,20250305,S
600225.SH,20250305,S
600539.SH,20250305,S
603963.SH,20250305,S
688126.SH,20250305,S
688195.SH,20250305,S
688209.SH,20250305,S
688339.SH,20250305,S
688593.SH,20250305,S
000040.SZ,20250306,S
000612.SZ,20250306,S
300511.SZ,20250306,S
300943.SZ,20250306,S
301335.SZ,20250306,S
301557.SZ,20250306,S
600114.SH,20250306,S
600168.SH,20250306,S
600539.SH,20250306,S
603963.SH,20250306,S
688037.SH,20250306,S
688126.SH,20250306,S
688195.SH,20250306,S
688209.SH,20250306,S
688339.SH,20250306,S
688593.SH,20250306,S
000040.SZ,20250307,R
600168.SH,20250307,R
000612.SZ,20250307,S
002656.SZ,20250307,S
300511.SZ,20250307,S
300943.SZ,20250307,S
301335.SZ,20250307,S
600114.SH,20250307,S
600539.SH,20250307,S
603963.SH,20250307,S
688037.SH,20250307,S
688126.SH,20250307,S
688195.SH,20250307,S
688209.SH,20250307,S
688339.SH,20250307,S
688593.SH,20250307,S
002656.SZ,20250310,R
688126.SH,20250310,R
600539.SH,20250310,R
000612.SZ,20250310,S
300511.SZ,20250310,S
300943.SZ,20250310,S
301335.SZ,20250310,S
301613.SZ,20250310,S
600114.SH,20250310,S
603776.SH,20250310,S
603963.SH,20250310,S
688037.SH,20250310,S
688038.SH,20250310,S
688195.SH,20250310,S
688209.SH,20250310,S
688339.SH,20250310,S
688593.SH,20250310,S
600114.SH,20250311,R
688037.SH,20250311,R
000612.SZ,20250311,S
000905.SZ,20250311,S
300511.SZ,20250311,S
300943.SZ,20250311,S
301335.SZ,20250311,S
301613.SZ,20250311,S
603776.SH,20250311,S
603963.SH,20250311,S
688038.SH,20250311,S
688195.SH,20250311,S
688209.SH,20250311,S
688339.SH,20250311,S
688593.SH,20250311,S
000612.SZ,20250312,S
000905.SZ,20250312,S
002647.SZ,20250312,S
300511.SZ,20250312,S
300943.SZ,20250312,S
301335.SZ,20250312,S
301613.SZ,20250312,S
603776.SH,20250312,S
603963.SH,20250312,S
688038.SH,20250312,S
688195.SH,20250312,S
688209.SH,20250312,S
688339.SH,20250312,S
688593.SH,20250312,S
002647.SZ,20250313,R
300511.SZ,20250313,R
688195.SH,20250313,R
688339.SH,20250313,R
000612.SZ,20250313,S
000905.SZ,20250313,S
300268.SZ,20250313,S
300373.SZ,20250313,S
300943.SZ,20250313,S
301335.SZ,20250313,S
301613.SZ,20250313,S
603776.SH,20250313,S
603963.SH,20250313,S
688038.SH,20250313,S
688209.SH,20250313,S
688593.SH,20250313,S
300268.SZ,20250314,R
000612.SZ,20250314,S
000905.SZ,20250314,S
300373.SZ,20250314,S
300449.SZ,20250314,S
300943.SZ,20250314,S
301335.SZ,20250314,S
301613.SZ,20250314,S
603776.SH,20250314,S
603963.SH,20250314,S
688038.SH,20250314,S
688209.SH,20250314,S
688593.SH,20250314,S
000612.SZ,20250317,R
301335.SZ,20250317,R
603776.SH,20250317,R
688593.SH,20250317,R
000793.SZ,20250317,S
000905.SZ,20250317,S
300052.SZ,20250317,S
300280.SZ,20250317,S
300373.SZ,20250317,S
300449.SZ,20250317,S
300943.SZ,20250317,S
301269.SZ,20250317,S
301613.SZ,20250317,S
600095.SH,20250317,S
600358.SH,20250317,S
600811.SH,20250317,S
601519.SH,20250317,S
603963.SH,20250317,S
688038.SH,20250317,S
688178.SH,20250317,S
688209.SH,20250317,S
600358.SH,20250318,R
000793.SZ,20250318,R
300052.SZ,20250318,R
600811.SH,20250318,R
000905.SZ,20250318,R
688209.SH,20250318,R
300280.SZ,20250318,S
300373.SZ,20250318,S
300449.SZ,20250318,S
300943.SZ,20250318,S
301269.SZ,20250318,S
301613.SZ,20250318,S
600095.SH,20250318,S
601519.SH,20250318,S
603963.SH,20250318,S
688038.SH,20250318,S
688178.SH,20250318,S
300943.SZ,20250319,R
000722.SZ,20250319,S
300159.SZ,20250319,S
300280.SZ,20250319,S
300373.SZ,20250319,S
300449.SZ,20250319,S
301269.SZ,20250319,S
301613.SZ,20250319,S
600095.SH,20250319,S
600803.SH,20250319,S
601028.SH,20250319,S
601519.SH,20250319,S
603139.SH,20250319,S
603963.SH,20250319,S
688038.SH,20250319,S
688178.SH,20250319,S
300159.SZ,20250320,R
000722.SZ,20250320,S
300280.SZ,20250320,S
300373.SZ,20250320,S
300449.SZ,20250320,S
301269.SZ,20250320,S
301613.SZ,20250320,S
600095.SH,20250320,S
600803.SH,20250320,S
601028.SH,20250320,S
601519.SH,20250320,S
603139.SH,20250320,S
603963.SH,20250320,S
688038.SH,20250320,S
688178.SH,20250320,S
603139.SH,20250321,R
000722.SZ,20250321,S
002700.SZ,20250321,S
300280.SZ,20250321,S
300373.SZ,20250321,S
300449.SZ,20250321,S
301269.SZ,20250321,S
301613.SZ,20250321,S
600095.SH,20250321,S
600803.SH,20250321,S
601028.SH,20250321,S
601519.SH,20250321,S
688038.SH,20250321,S
688178.SH,20250321,S
002700.SZ,20250324,R
601028.SH,20250324,R
688178.SH,20250324,R
301613.SZ,20250324,R
688038.SH,20250324,R
000722.SZ,20250324,S
002529.SZ,20250324,S
300147.SZ,20250324,S
300175.SZ,20250324,S
300280.SZ,20250324,S
300343.SZ,20250324,S
300373.SZ,20250324,S
300449.SZ,20250324,S
300630.SZ,20250324,S
301269.SZ,20250324,S
600095.SH,20250324,S
600590.SH,20250324,S
600803.SH,20250324,S
601519.SH,20250324,S
300343.SZ,20250325,R
300147.SZ,20250325,R
300175.SZ,20250325,R
000722.SZ,20250325,S
002199.SZ,20250325,S
002529.SZ,20250325,S
300280.SZ,20250325,S
300373.SZ,20250325,S
300449.SZ,20250325,S
300630.SZ,20250325,S
301269.SZ,20250325,S
600095.SH,20250325,S
600590.SH,20250325,S
600803.SH,20250325,S
601519.SH,20250325,S
002199.SZ,20250326,R
000722.SZ,20250326,S
002529.SZ,20250326,S
300280.SZ,20250326,S
300373.SZ,20250326,S
300449.SZ,20250326,S
300630.SZ,20250326,S
301269.SZ,20250326,S
600095.SH,20250326,S
600590.SH,20250326,S
600803.SH,20250326,S
601519.SH,20250326,S
600803.SH,20250327,R
300373.SZ,20250327,R
000722.SZ,20250327,S
002529.SZ,20250327,S
300280.SZ,20250327,S
300449.SZ,20250327,S
300630.SZ,20250327,S
301269.SZ,20250327,S
600095.SH,20250327,S
600590.SH,20250327,S
601028.SH,20250327,S
601500.SH,20250327,S
601519.SH,20250327,S
688655.SH,20250327,S
300449.SZ,20250328,R
000722.SZ,20250328,S
001212.SZ,20250328,S
002529.SZ,20250328,S
300280.SZ,20250328,S
300630.SZ,20250328,S
301269.SZ,20250328,S
600095.SH,20250328,S
600590.SH,20250328,S
600705.SH,20250328,S
601028.SH,20250328,S
601500.SH,20250328,S
601519.SH,20250328,S
688206.SH,20250328,S
688655.SH,20250328,S
600095.SH,20250331,R
601519.SH,20250331,R
600705.SH,20250331,R
002529.SZ,20250331,R
301269.SZ,20250331,R
000722.SZ,20250331,S
000972.SZ,20250331,S
001212.SZ,20250331,S
300280.SZ,20250331,S
300630.SZ,20250331,S
301616.SZ,20250331,S
600590.SH,20250331,S
600903.SH,20250331,S
601028.SH,20250331,S
601500.SH,20250331,S
605081.SH,20250331,S
688206.SH,20250331,S
688655.SH,20250331,S
000972.SZ,20250401,R
001212.SZ,20250401,R
000040.SZ,20250401,S
000722.SZ,20250401,S
002456.SZ,20250401,S
300117.SZ,20250401,S
300280.SZ,20250401,S
300630.SZ,20250401,S
600590.SH,20250401,S
600903.SH,20250401,S
601028.SH,20250401,S
601500.SH,20250401,S
605081.SH,20250401,S
688206.SH,20250401,S
688655.SH,20250401,S
000722.SZ,20250402,R
601500.SH,20250402,R
000040.SZ,20250402,S
002456.SZ,20250402,S
300117.SZ,20250402,S
300280.SZ,20250402,S
300630.SZ,20250402,S
600590.SH,20250402,S
600903.SH,20250402,S
601028.SH,20250402,S
603330.SH,20250402,S
605081.SH,20250402,S
688206.SH,20250402,S
688655.SH,20250402,S
000040.SZ,20250403,S
002456.SZ,20250403,S
300117.SZ,20250403,S
300280.SZ,20250403,S
300630.SZ,20250403,S
600590.SH,20250403,S
600705.SH,20250403,S
600903.SH,20250403,S
601028.SH,20250403,S
603330.SH,20250403,S
605081.SH,20250403,S
688206.SH,20250403,S
688655.SH,20250403,S
000040.SZ,20250407,S
002456.SZ,20250407,S
300051.SZ,20250407,S
300117.SZ,20250407,S
300280.SZ,20250407,S
300630.SZ,20250407,S
600590.SH,20250407,S
600705.SH,20250407,S
600903.SH,20250407,S
601028.SH,20250407,S
603330.SH,20250407,S
605081.SH,20250407,S
688206.SH,20250407,S
688655.SH,20250407,S
688739.SH,20250407,S
688739.SH,20250408,R
600590.SH,20250408,R
605081.SH,20250408,R
000040.SZ,20250408,S
002456.SZ,20250408,S
300051.SZ,20250408,S
300117.SZ,20250408,S
300280.SZ,20250408,S
300542.SZ,20250408,S
300630.SZ,20250408,S
301486.SZ,20250408,S
600705.SH,20250408,S
600903.SH,20250408,S
601028.SH,20250408,S
603082.SH,20250408,S
603257.SH,20250408,S
603330.SH,20250408,S
688206.SH,20250408,S
688655.SH,20250408,S
600903.SH,20250409,R
603330.SH,20250409,R
000040.SZ,20250409,S
002456.SZ,20250409,S
300051.SZ,20250409,S
300117.SZ,20250409,S
300280.SZ,20250409,S
300542.SZ,20250409,S
300630.SZ,20250409,S
301486.SZ,20250409,S
600705.SH,20250409,S
601028.SH,20250409,S
603082.SH,20250409,S
603210.SH,20250409,S
688206.SH,20250409,S
688655.SH,20250409,S
688655.SH,20250410,R
000040.SZ,20250410,S
002456.SZ,20250410,S
300051.SZ,20250410,S
300117.SZ,20250410,S
300280.SZ,20250410,S
300542.SZ,20250410,S
300630.SZ,20250410,S
300956.SZ,20250410,S
301486.SZ,20250410,S
600705.SH,20250410,S
601028.SH,20250410,S
603082.SH,20250410,S
688206.SH,20250410,S
000040.SZ,20250411,S
002456.SZ,20250411,S
300022.SZ,20250411,S
300051.SZ,20250411,S
300117.SZ,20250411,S
300280.SZ,20250411,S
300542.SZ,20250411,S
300630.SZ,20250411,S
300956.SZ,20250411,S
301486.SZ,20250411,S
600070.SH,20250411,S
600705.SH,20250411,S
601028.SH,20250411,S
603082.SH,20250411,S
688206.SH,20250411,S
688206.SH,20250414,R
000040.SZ,20250414,S
002456.SZ,20250414,S
002564.SZ,20250414,S
300022.SZ,20250414,S
300051.SZ,20250414,S
300117.SZ,20250414,S
300280.SZ,20250414,S
300542.SZ,20250414,S
300630.SZ,20250414,S
300956.SZ,20250414,S
301323.SZ,20250414,S
301486.SZ,20250414,S
600070.SH,20250414,S
600705.SH,20250414,S
601028.SH,20250414,S
603082.SH,20250414,S
002564.SZ,20250415,R
603082.SH,20250415,R
000040.SZ,20250415,S
000736.SZ,20250415,S
002306.SZ,20250415,S
002456.SZ,20250415,S
300022.SZ,20250415,S
300051.SZ,20250415,S
300117.SZ,20250415,S
300280.SZ,20250415,S
300423.SZ,20250415,S
300542.SZ,20250415,S
300630.SZ,20250415,S
300956.SZ,20250415,S
301323.SZ,20250415,S
301486.SZ,20250415,S
600070.SH,20250415,S
600191.SH,20250415,S
600705.SH,20250415,S
600811.SH,20250415,S
601028.SH,20250415,S
002456.SZ,20250416,R
000736.SZ,20250416,R
002306.SZ,20250416,R
600191.SH,20250416,R
000040.SZ,20250416,S
000430.SZ,20250416,S
300022.SZ,20250416,S
300051.SZ,20250416,S
300117.SZ,20250416,S
300280.SZ,20250416,S
300423.SZ,20250416,S
300542.SZ,20250416,S
300630.SZ,20250416,S
300956.SZ,20250416,S
301323.SZ,20250416,S
301486.SZ,20250416,S
600070.SH,20250416,S
600705.SH,20250416,S
600811.SH,20250416,S
601028.SH,20250416,S
000430.SZ,20250417,R
000040.SZ,20250417,S
002200.SZ,20250417,S
300022.SZ,20250417,S
300051.SZ,20250417,S
300117.SZ,20250417,S
300280.SZ,20250417,S
300423.SZ,20250417,S
300542.SZ,20250417,S
300630.SZ,20250417,S
300956.SZ,20250417,S
301323.SZ,20250417,S
301486.SZ,20250417,S
600070.SH,20250417,S
600375.SH,20250417,S
600705.SH,20250417,S
600811.SH,20250417,S
601028.SH,20250417,S
600375.SH,20250418,R
002200.SZ,20250418,R
300022.SZ,20250418,R
000040.SZ,20250418,S
000697.SZ,20250418,S
002251.SZ,20250418,S
300051.SZ,20250418,S
300117.SZ,20250418,S
300280.SZ,20250418,S
300423.SZ,20250418,S
300542.SZ,20250418,S
300630.SZ,20250418,S
300956.SZ,20250418,S
301323.SZ,20250418,S
301486.SZ,20250418,S
600070.SH,20250418,S
600303.SH,20250418,S
600705.SH,20250418,S
600811.SH,20250418,S
601028.SH,20250418,S
603389.SH,20250418,S
000697.SZ,20250421,R
002251.SZ,20250421,R
600303.SH,20250421,R
300051.SZ,20250421,R
000040.SZ,20250421,S
000608.SZ,20250421,S
002515.SZ,20250421,S
300029.SZ,20250421,S
300117.SZ,20250421,S
300280.SZ,20250421,S
300391.SZ,20250421,S
300423.SZ,20250421,S
300542.SZ,20250421,S
300630.SZ,20250421,S
300956.SZ,20250421,S
301323.SZ,20250421,S
301486.SZ,20250421,S
600070.SH,20250421,S
600705.SH,20250421,S
600811.SH,20250421,S
601028.SH,20250421,S
603389.SH,20250421,S
000608.SZ,20250422,R
300029.SZ,20250422,R
300391.SZ,20250422,R
300542.SZ,20250422,R
301486.SZ,20250422,R
000040.SZ,20250422,S
002153.SZ,20250422,S
002496.SZ,20250422,S
002515.SZ,20250422,S
002868.SZ,20250422,S
003032.SZ,20250422,S
300117.SZ,20250422,S
300280.SZ,20250422,S
300423.SZ,20250422,S
300630.SZ,20250422,S
300956.SZ,20250422,S
301323.SZ,20250422,S
600070.SH,20250422,S
600243.SH,20250422,S
600696.SH,20250422,S
600705.SH,20250422,S
600811.SH,20250422,S
601028.SH,20250422,S
603021.SH,20250422,S
603389.SH,20250422,S
600243.SH,20250423,R
600696.SH,20250423,R
603021.SH,20250423,R
002496.SZ,20250423,R
003032.SZ,20250423,R
000040.SZ,20250423,S
001270.SZ,20250423,S
002153.SZ,20250423,S
002515.SZ,20250423,S
002762.SZ,20250423,S
002868.SZ,20250423,S
300117.SZ,20250423,S
300280.SZ,20250423,S
300423.SZ,20250423,S
300561.SZ,20250423,S
300630.SZ,20250423,S
300956.SZ,20250423,S
301323.SZ,20250423,S
600070.SH,20250423,S
600705.SH,20250423,S
600811.SH,20250423,S
601028.SH,20250423,S
603389.SH,20250423,S
001270.SZ,20250424,R
002762.SZ,20250424,R
300561.SZ,20250424,R
300956.SZ,20250424,R
000040.SZ,20250424,S
000809.SZ,20250424,S
002153.SZ,20250424,S
002211.SZ,20250424,S
002515.SZ,20250424,S
002808.SZ,20250424,S
002868.SZ,20250424,S
300044.SZ,20250424,S
300108.SZ,20250424,S
300117.SZ,20250424,S
300125.SZ,20250424,S
300280.SZ,20250424,S
300423.SZ,20250424,S
300630.SZ,20250424,S
301323.SZ,20250424,S
600070.SH,20250424,S
600705.SH,20250424,S
600811.SH,20250424,S
601028.SH,20250424,S
