ts_code,trade_date,adj_factor
000593.SZ,20220919,5.6
000595.SZ,20220919,4.958
000596.SZ,20220919,3.4712
000597.SZ,20220919,4.81
000598.SZ,20220919,26.1672
000599.SZ,20220919,4.9025
000600.SZ,20220919,7.193
000601.SZ,20220919,10.4499
000603.SZ,20220919,4.269
000605.SZ,20220919,3.5793
000606.SZ,20220919,6.443
000607.SZ,20220919,3.762
000608.SZ,20220919,11.125
000609.SZ,20220919,6.029
000610.SZ,20220919,3.017
000612.SZ,20220919,9.9111
000615.SZ,20220919,9.093
000616.SZ,20220919,28.319
000617.SZ,20220919,7.497
000619.SZ,20220919,9.341
000620.SZ,20220919,2.284
000622.SZ,20220919,2.525
000623.SZ,20220919,21.8214
000625.SZ,20220919,14.5255
000626.SZ,20220919,10.678
000627.SZ,20220919,27.954
000628.SZ,20220919,3.1745
000629.SZ,20220919,7.789
000630.SZ,20220919,28.034
000631.SZ,20220919,17.91
000632.SZ,20220919,7.527
000633.SZ,20220919,7.479
000635.SZ,20220919,4.212
000636.SZ,20220919,17.4903
000637.SZ,20220919,17.116
000638.SZ,20220919,4.42
000639.SZ,20220919,10.906
000650.SZ,20220919,22.338
000651.SZ,20220919,188.3965
000652.SZ,20220919,27.5808
000655.SZ,20220919,5.8015
000656.SZ,20220919,7.43
000657.SZ,20220919,4.24
000659.SZ,20220919,16.527
000661.SZ,20220919,7.4793
000663.SZ,20220919,4.049
000665.SZ,20220919,5.766
000666.SZ,20220919,1.6349
000667.SZ,20220919,25.348
000668.SZ,20220919,3.672
000669.SZ,20220919,3.651
000670.SZ,20220919,10.09
000671.SZ,20220919,34.748
000672.SZ,20220919,7.807
000676.SZ,20220919,10.804
000677.SZ,20220919,18.3
000678.SZ,20220919,4.96
000679.SZ,20220919,5.763
000680.SZ,20220919,5.4698
000681.SZ,20220919,5.0541
000682.SZ,20220919,15.8769
000683.SZ,20220919,7.643
000685.SZ,20220919,15.7351
000686.SZ,20220919,13.39
000688.SZ,20220919,4.953
000690.SZ,20220919,45.123
000691.SZ,20220919,3.055
000692.SZ,20220919,12.19
000695.SZ,20220919,2.55
000697.SZ,20220919,3.675
000698.SZ,20220919,3.07
000700.SZ,20220919,16.526
000701.SZ,20220919,1.726
000702.SZ,20220919,2.553
000703.SZ,20220919,9.6786
000705.SZ,20220919,5.5127
000707.SZ,20220919,3.038
000708.SZ,20220919,3.852
000709.SZ,20220919,10.9031
000710.SZ,20220919,3.497
000711.SZ,20220919,9.759
000712.SZ,20220919,13.1599
000713.SZ,20220919,6.2632
000715.SZ,20220919,5.085
000716.SZ,20220919,3.783
000717.SZ,20220919,5.1273
000718.SZ,20220919,8.0896
000719.SZ,20220919,4.9251
000720.SZ,20220919,7.26
000721.SZ,20220919,4.69
000722.SZ,20220919,3.9866
000723.SZ,20220919,6.8149
000725.SZ,20220919,5.239
000726.SZ,20220919,8.1811
000727.SZ,20220919,5.635
000728.SZ,20220919,2.78
000729.SZ,20220919,8.1675
000731.SZ,20220919,11.5224
000732.SZ,20220919,4.428
000733.SZ,20220919,2.2123
000735.SZ,20220919,5.841
000736.SZ,20220919,3.0223
000737.SZ,20220919,3.636
000738.SZ,20220919,1.8058
000739.SZ,20220919,12.516
000750.SZ,20220919,13.05
000751.SZ,20220919,3.371
000752.SZ,20220919,4.771
000753.SZ,20220919,10.9431
000755.SZ,20220919,2.567
000756.SZ,20220919,2.0508
000757.SZ,20220919,4.024
000758.SZ,20220919,16.857
000759.SZ,20220919,7.071
000761.SZ,20220919,2.398
000762.SZ,20220919,5.38
000766.SZ,20220919,3.268
000767.SZ,20220919,10.762
000768.SZ,20220919,8.4998
000776.SZ,20220919,5.9511
000777.SZ,20220919,7.1
000778.SZ,20220919,14.3624
000779.SZ,20220919,2.3593
000782.SZ,20220919,3.4402
000783.SZ,20220919,5.9533
000785.SZ,20220919,6.726
000786.SZ,20220919,10.9782
000788.SZ,20220919,3.7635
000789.SZ,20220919,6.609
000790.SZ,20220919,12.301
000791.SZ,20220919,3.859
000792.SZ,20220919,7.369
000793.SZ,20220919,12.769
000795.SZ,20220919,4.284
000796.SZ,20220919,4.026
000797.SZ,20220919,6.784
000798.SZ,20220919,2.302
000799.SZ,20220919,2.0511
000800.SZ,20220919,2.6503
000801.SZ,20220919,14.6344
000802.SZ,20220919,3.328
000803.SZ,20220919,4.207
000806.SZ,20220919,8.502
000807.SZ,20220919,6.8771
000809.SZ,20220919,2.896
000810.SZ,20220919,5.432
000811.SZ,20220919,15.6042
000812.SZ,20220919,7.386
000813.SZ,20220919,3.929
000815.SZ,20220919,3.446
000816.SZ,20220919,7.31
000818.SZ,20220919,2.0948
000819.SZ,20220919,8.397
000820.SZ,20220919,1.925
000821.SZ,20220919,2.462
000822.SZ,20220919,2.439
000823.SZ,20220919,2.9276
000825.SZ,20220919,8.118
000826.SZ,20220919,8.322
000828.SZ,20220919,3.8744
000829.SZ,20220919,15.0903
000830.SZ,20220919,7.9241
000831.SZ,20220919,4.006
000833.SZ,20220919,1.6837
000836.SZ,20220919,8.029
000837.SZ,20220919,4.035
000838.SZ,20220919,13.129
000839.SZ,20220919,22.611
000848.SZ,20220919,26.048
000850.SZ,20220919,8.3882
000851.SZ,20220919,2.397
000852.SZ,20220919,5.479
000856.SZ,20220919,1.878
000858.SZ,20220919,17.9972
000859.SZ,20220919,3.7064
000860.SZ,20220919,3.0114
000861.SZ,20220919,18.791
000862.SZ,20220919,2.698
000863.SZ,20220919,6.889
000868.SZ,20220919,6.73
000869.SZ,20220919,4.7775
000875.SZ,20220919,1.406
000876.SZ,20220919,18.164
000877.SZ,20220919,7.1229
000878.SZ,20220919,2.867
000880.SZ,20220919,3.9073
000881.SZ,20220919,4.9815
000882.SZ,20220919,2.945
000883.SZ,20220919,5.6822
000885.SZ,20220919,2.085
000886.SZ,20220919,3.0877
000887.SZ,20220919,7.3071
000888.SZ,20220919,6.3483
000889.SZ,20220919,5.05
000890.SZ,20220919,3.602
000892.SZ,20220919,2.486
000893.SZ,20220919,2.035
000895.SZ,20220919,24.1429
000897.SZ,20220919,5.945
000898.SZ,20220919,3.2855
000899.SZ,20220919,3.618
000900.SZ,20220919,13.9482
000901.SZ,20220919,6.5404
000902.SZ,20220919,3.663
000903.SZ,20220919,12.0209
000905.SZ,20220919,2.635
000906.SZ,20220919,4.988
000908.SZ,20220919,2.83
000909.SZ,20220919,2.133
000910.SZ,20220919,2.527
000911.SZ,20220919,1.889
000912.SZ,20220919,2.301
000913.SZ,20220919,2.724
000915.SZ,20220919,3.342
000917.SZ,20220919,7.9312
000918.SZ,20220919,2.466
000919.SZ,20220919,3.7926
000920.SZ,20220919,3.1437
000921.SZ,20220919,1.4151
000922.SZ,20220919,2.795
000923.SZ,20220919,1.6975
000925.SZ,20220919,3.0255
000926.SZ,20220919,3.508
000927.SZ,20220919,1.588
000928.SZ,20220919,2.272
000929.SZ,20220919,2.498
000930.SZ,20220919,5.8992
000931.SZ,20220919,1.54
000932.SZ,20220919,2.3393
000933.SZ,20220919,13.014
000935.SZ,20220919,3.1697
000936.SZ,20220919,6.6416
000937.SZ,20220919,9.5232
000938.SZ,20220919,7.0779
000948.SZ,20220919,2.5393
000949.SZ,20220919,4.899
000950.SZ,20220919,2.4098
000951.SZ,20220919,4.78
000952.SZ,20220919,2.568
000953.SZ,20220919,2.608
000955.SZ,20220919,2.46
000957.SZ,20220919,5.113
000958.SZ,20220919,4.531
000959.SZ,20220919,2.274
000960.SZ,20220919,3.407
000961.SZ,20220919,6.258
000962.SZ,20220919,3.362
000963.SZ,20220919,12.7036
000965.SZ,20220919,2.839
000966.SZ,20220919,3.944
000967.SZ,20220919,5.3181
000968.SZ,20220919,1.9048
000969.SZ,20220919,6.759
000970.SZ,20220919,17.7347
000971.SZ,20220919,3.789
000972.SZ,20220919,3.266
000973.SZ,20220919,3.9054
000975.SZ,20220919,10.408
000976.SZ,20220919,3.693
000977.SZ,20220919,6.615
000978.SZ,20220919,3.133
000980.SZ,20220919,2.078
000981.SZ,20220919,8.802
000982.SZ,20220919,16.841
000983.SZ,20220919,9.3685
000985.SZ,20220919,1.6761
000987.SZ,20220919,7.8912
000988.SZ,20220919,10.0808
000989.SZ,20220919,5.0104
000990.SZ,20220919,3.12
000993.SZ,20220919,1.82
000995.SZ,20220919,1.686
000996.SZ,20220919,4.059
000997.SZ,20220919,11.4368
000998.SZ,20220919,11.267
000999.SZ,20220919,2.1164
001201.SZ,20220919,1.7166
001202.SZ,20220919,1.0414
001203.SZ,20220919,1.024
001205.SZ,20220919,1.407
001206.SZ,20220919,1.4575
001207.SZ,20220919,1.0291
001208.SZ,20220919,1.0084
001209.SZ,20220919,1.4251
001210.SZ,20220919,1.0203
001211.SZ,20220919,1.0383
001212.SZ,20220919,1.319
001213.SZ,20220919,1.004
001215.SZ,20220919,1.003
001216.SZ,20220919,1.019
001217.SZ,20220919,1.019
001218.SZ,20220919,1.4375
001219.SZ,20220919,1.3137
001222.SZ,20220919,1.0
001226.SZ,20220919,1.0
001227.SZ,20220919,1.0216
001228.SZ,20220919,1.0
001229.SZ,20220919,1.0
001230.SZ,20220919,1.0
001231.SZ,20220919,1.0
001234.SZ,20220919,1.019
001236.SZ,20220919,1.0
001258.SZ,20220919,1.0
001259.SZ,20220919,1.0
001266.SZ,20220919,1.4189
001267.SZ,20220919,1.014
001268.SZ,20220919,1.0
001270.SZ,20220919,1.0
001283.SZ,20220919,1.0
001288.SZ,20220919,1.0068
001289.SZ,20220919,1.0066
001296.SZ,20220919,1.3176
001308.SZ,20220919,1.3258
001309.SZ,20220919,1.0
001313.SZ,20220919,1.0038
001316.SZ,20220919,1.0
001317.SZ,20220919,1.007
001318.SZ,20220919,1.0
001319.SZ,20220919,1.0114
001323.SZ,20220919,1.0256
001330.SZ,20220919,1.0
001331.SZ,20220919,1.0
001336.SZ,20220919,1.0
001339.SZ,20220919,1.0
001696.SZ,20220919,26.669
001872.SZ,20220919,4.559
001896.SZ,20220919,1.387
001914.SZ,20220919,8.4654
001965.SZ,20220919,1.178
001979.SZ,20220919,1.2813
002001.SZ,20220919,42.553
002002.SZ,20220919,10.895
002003.SZ,20220919,23.012
002004.SZ,20220919,21.4891
002005.SZ,20220919,10.037
002006.SZ,20220919,7.733
002007.SZ,20220919,42.0909
002008.SZ,20220919,13.094
002009.SZ,20220919,5.3928
002010.SZ,20220919,8.7493
002011.SZ,20220919,6.2
002012.SZ,20220919,5.2425
002013.SZ,20220919,29.7054
002014.SZ,20220919,11.909
002015.SZ,20220919,5.949
002016.SZ,20220919,6.9454
002017.SZ,20220919,6.3042
002019.SZ,20220919,14.71
002020.SZ,20220919,12.065
002021.SZ,20220919,9.202
002022.SZ,20220919,12.4491
002023.SZ,20220919,10.238
002024.SZ,20220919,88.051
002025.SZ,20220919,6.5732
002026.SZ,20220919,3.743
002027.SZ,20220919,13.8016
002028.SZ,20220919,20.0104
002029.SZ,20220919,10.025
002030.SZ,20220919,25.218
002031.SZ,20220919,14.861
002032.SZ,20220919,8.86
002033.SZ,20220919,5.642
002034.SZ,20220919,3.519
002035.SZ,20220919,16.7764
002036.SZ,20220919,7.0681
002037.SZ,20220919,4.1774
002038.SZ,20220919,22.0094
002039.SZ,20220919,3.6076
002040.SZ,20220919,3.0468
002041.SZ,20220919,13.61
002042.SZ,20220919,7.257
002043.SZ,20220919,7.7386
002044.SZ,20220919,9.711
002045.SZ,20220919,5.777
002046.SZ,20220919,4.9967
002047.SZ,20220919,3.257
002048.SZ,20220919,7.6798
002049.SZ,20220919,6.1919
002050.SZ,20220919,14.825
002051.SZ,20220919,5.429
002052.SZ,20220919,6.818
002053.SZ,20220919,2.173
002054.SZ,20220919,3.431
002055.SZ,20220919,5.984
002056.SZ,20220919,9.012
002057.SZ,20220919,5.7704
002058.SZ,20220919,2.386
002059.SZ,20220919,2.129
002060.SZ,20220919,3.996
002061.SZ,20220919,2.3378
002062.SZ,20220919,10.0277
002063.SZ,20220919,14.8174
002064.SZ,20220919,11.6688
002065.SZ,20220919,31.3275
002066.SZ,20220919,3.162
002067.SZ,20220919,2.755
002068.SZ,20220919,5.953
002069.SZ,20220919,6.663
002072.SZ,20220919,1.107
002073.SZ,20220919,9.219
002074.SZ,20220919,4.518
002075.SZ,20220919,2.9146
002076.SZ,20220919,5.764
002077.SZ,20220919,1.47
002078.SZ,20220919,8.7248
002079.SZ,20220919,4.9568
002080.SZ,20220919,5.0686
002081.SZ,20220919,30.04
002082.SZ,20220919,2.924
002083.SZ,20220919,2.669
002084.SZ,20220919,3.315
002085.SZ,20220919,7.909
002086.SZ,20220919,4.127
002087.SZ,20220919,2.3653
002088.SZ,20220919,5.8675
002089.SZ,20220919,15.968
002090.SZ,20220919,5.7936
002091.SZ,20220919,7.294
002092.SZ,20220919,3.444
002093.SZ,20220919,12.1991
002094.SZ,20220919,5.304
002095.SZ,20220919,4.434
002096.SZ,20220919,4.968
002097.SZ,20220919,4.898
002098.SZ,20220919,2.329
002099.SZ,20220919,7.22
002100.SZ,20220919,12.068
002101.SZ,20220919,4.0819
002102.SZ,20220919,9.212
002103.SZ,20220919,2.374
002104.SZ,20220919,6.764
002105.SZ,20220919,1.6873
002106.SZ,20220919,3.646
002107.SZ,20220919,7.914
002108.SZ,20220919,17.268
002109.SZ,20220919,3.7985
002110.SZ,20220919,2.451
002111.SZ,20220919,5.1094
002112.SZ,20220919,2.5842
002113.SZ,20220919,10.891
002114.SZ,20220919,1.82
002115.SZ,20220919,6.24
002116.SZ,20220919,4.541
002117.SZ,20220919,6.177
002118.SZ,20220919,12.43
002119.SZ,20220919,3.7846
002120.SZ,20220919,6.3369
002121.SZ,20220919,15.516
002122.SZ,20220919,8.472
002123.SZ,20220919,7.338
002124.SZ,20220919,16.486
002125.SZ,20220919,4.1521
002126.SZ,20220919,5.6008
002127.SZ,20220919,10.3547
002128.SZ,20220919,3.0472
002129.SZ,20220919,4.244
002130.SZ,20220919,20.6002
002131.SZ,20220919,43.948
002132.SZ,20220919,5.896
002133.SZ,20220919,3.1244
002134.SZ,20220919,1.251
002135.SZ,20220919,3.172
002136.SZ,20220919,2.115
002137.SZ,20220919,3.301
002138.SZ,20220919,6.748
002139.SZ,20220919,16.92
002140.SZ,20220919,8.8821
002141.SZ,20220919,8.059
002142.SZ,20220919,2.2498
002144.SZ,20220919,1.1449
002145.SZ,20220919,4.453
002146.SZ,20220919,12.035
002148.SZ,20220919,10.5433
002149.SZ,20220919,3.2207
002150.SZ,20220919,5.9894
002151.SZ,20220919,5.8253
002152.SZ,20220919,16.8783
002153.SZ,20220919,34.0849
002154.SZ,20220919,12.988
002155.SZ,20220919,2.7074
002156.SZ,20220919,2.8
002157.SZ,20220919,16.264
002158.SZ,20220919,4.0962
002159.SZ,20220919,1.522
002160.SZ,20220919,2.11
002161.SZ,20220919,10.704
002162.SZ,20220919,2.206
002163.SZ,20220919,4.664
002164.SZ,20220919,3.154
002165.SZ,20220919,7.6963
002166.SZ,20220919,7.213
002167.SZ,20220919,7.859
002168.SZ,20220919,14.975
002169.SZ,20220919,7.7957
002170.SZ,20220919,8.107
002171.SZ,20220919,5.2855
002172.SZ,20220919,3.012
002173.SZ,20220919,3.043
002174.SZ,20220919,3.112
002175.SZ,20220919,6.466
002176.SZ,20220919,12.957
002177.SZ,20220919,8.8768
002178.SZ,20220919,6.538
002179.SZ,20220919,11.0263
002180.SZ,20220919,4.8294
002181.SZ,20220919,2.2566
002182.SZ,20220919,3.342
002183.SZ,20220919,15.056
002184.SZ,20220919,3.2503
002185.SZ,20220919,10.454
002186.SZ,20220919,2.377
002187.SZ,20220919,2.4928
002188.SZ,20220919,1.978
002189.SZ,20220919,1.0579
002190.SZ,20220919,2.653
002191.SZ,20220919,6.7008
002192.SZ,20220919,3.047
002193.SZ,20220919,2.0744
002194.SZ,20220919,3.711
002195.SZ,20220919,30.0184
002196.SZ,20220919,2.797
002197.SZ,20220919,4.09
002198.SZ,20220919,5.082
002199.SZ,20220919,2.632
002200.SZ,20220919,1.815
002201.SZ,20220919,7.3799
002202.SZ,20220919,8.0861
002203.SZ,20220919,3.7828
002204.SZ,20220919,4.8493
002205.SZ,20220919,2.1037
002206.SZ,20220919,11.241
002207.SZ,20220919,2.053
002208.SZ,20220919,5.4802
002209.SZ,20220919,1.557
002210.SZ,20220919,10.352
002211.SZ,20220919,1.524
002212.SZ,20220919,3.2705
002213.SZ,20220919,2.1
002214.SZ,20220919,5.0892
002215.SZ,20220919,8.3208
002216.SZ,20220919,9.566
002217.SZ,20220919,5.723
002218.SZ,20220919,5.6249
002219.SZ,20220919,22.1655
002221.SZ,20220919,4.3973
002222.SZ,20220919,2.6654
002223.SZ,20220919,9.187
002224.SZ,20220919,7.0236
002225.SZ,20220919,1.9124
002226.SZ,20220919,12.9084
002227.SZ,20220919,2.077
002228.SZ,20220919,10.3465
002229.SZ,20220919,5.186
002230.SZ,20220919,13.5488
002231.SZ,20220919,3.094
002232.SZ,20220919,3.1491
002233.SZ,20220919,3.089
002234.SZ,20220919,2.18
002235.SZ,20220919,4.574
002236.SZ,20220919,43.8705
002237.SZ,20220919,8.333
002238.SZ,20220919,3.2807
002239.SZ,20220919,9.08
002240.SZ,20220919,1.62
002241.SZ,20220919,23.227
002242.SZ,20220919,5.172
002243.SZ,20220919,1.741
002244.SZ,20220919,6.4191
002245.SZ,20220919,13.875
002246.SZ,20220919,1.6199
002247.SZ,20220919,6.487
002248.SZ,20220919,2.028
002249.SZ,20220919,12.4245
002250.SZ,20220919,6.0506
002251.SZ,20220919,4.9608
002252.SZ,20220919,24.3122
002253.SZ,20220919,3.858
002254.SZ,20220919,6.13
002255.SZ,20220919,4.157
002256.SZ,20220919,15.226
002258.SZ,20220919,5.236
002259.SZ,20220919,2.585
002261.SZ,20220919,10.138
002262.SZ,20220919,8.685
002263.SZ,20220919,4.525
002264.SZ,20220919,4.725
002266.SZ,20220919,11.2662
002267.SZ,20220919,2.694
002268.SZ,20220919,8.5211
002269.SZ,20220919,4.487
002270.SZ,20220919,2.231
002271.SZ,20220919,33.842
002272.SZ,20220919,3.452
002273.SZ,20220919,14.447
002274.SZ,20220919,3.389
002275.SZ,20220919,1.855
002276.SZ,20220919,3.822
002277.SZ,20220919,6.352
002278.SZ,20220919,2.2114
002279.SZ,20220919,9.994
002280.SZ,20220919,13.509
002281.SZ,20220919,3.3182
002282.SZ,20220919,2.179
002283.SZ,20220919,4.2831
002284.SZ,20220919,6.569
002285.SZ,20220919,14.703
002286.SZ,20220919,3.5991
002287.SZ,20220919,1.5687
002288.SZ,20220919,7.455
002289.SZ,20220919,1.524
002290.SZ,20220919,2.657
002291.SZ,20220919,1.726
002292.SZ,20220919,7.912
002293.SZ,20220919,7.9513
002294.SZ,20220919,11.422
002295.SZ,20220919,1.582
002296.SZ,20220919,5.132
002297.SZ,20220919,3.015
002298.SZ,20220919,3.144
002299.SZ,20220919,2.501
002300.SZ,20220919,6.8431
002301.SZ,20220919,4.846
002302.SZ,20220919,4.22
002303.SZ,20220919,9.6571
002304.SZ,20220919,4.3603
002305.SZ,20220919,3.356
002306.SZ,20220919,4.174
002307.SZ,20220919,4.193
002308.SZ,20220919,4.334
002309.SZ,20220919,3.772
002310.SZ,20220919,46.53
002311.SZ,20220919,6.9804
002312.SZ,20220919,18.207
002313.SZ,20220919,2.686
002314.SZ,20220919,2.367
002315.SZ,20220919,3.515
002316.SZ,20220919,3.336
002317.SZ,20220919,10.959
002318.SZ,20220919,5.966
002320.SZ,20220919,13.71
002321.SZ,20220919,2.137
002322.SZ,20220919,5.1029
002323.SZ,20220919,7.759
002324.SZ,20220919,8.162
002325.SZ,20220919,8.835
002326.SZ,20220919,5.749
002327.SZ,20220919,11.5467
002328.SZ,20220919,2.988
002329.SZ,20220919,5.874
002330.SZ,20220919,2.0545
002331.SZ,20220919,5.396
002332.SZ,20220919,2.6253
002333.SZ,20220919,3.72
002334.SZ,20220919,11.901
002335.SZ,20220919,5.8797
002336.SZ,20220919,1.19
002337.SZ,20220919,5.233
002338.SZ,20220919,3.2667
002339.SZ,20220919,5.507
002340.SZ,20220919,23.9827
002341.SZ,20220919,8.32
002342.SZ,20220919,2.481
002343.SZ,20220919,3.201
002344.SZ,20220919,4.4372
002345.SZ,20220919,7.3851
002346.SZ,20220919,2.254
002347.SZ,20220919,3.931
002348.SZ,20220919,6.867
002349.SZ,20220919,7.9268
002350.SZ,20220919,4.9033
002351.SZ,20220919,7.2545
002352.SZ,20220919,3.5064
002353.SZ,20220919,8.264
002354.SZ,20220919,2.874
002355.SZ,20220919,2.086
002356.SZ,20220919,5.513
002357.SZ,20220919,4.4189
002358.SZ,20220919,8.501
002360.SZ,20220919,6.93
002361.SZ,20220919,9.357
002362.SZ,20220919,2.0
002363.SZ,20220919,2.768
002364.SZ,20220919,6.6177
002365.SZ,20220919,3.357
002366.SZ,20220919,2.332
002367.SZ,20220919,8.428
002368.SZ,20220919,5.517
002369.SZ,20220919,4.294
002370.SZ,20220919,3.53
002371.SZ,20220919,4.7524
002372.SZ,20220919,8.535
002373.SZ,20220919,4.106
002374.SZ,20220919,6.631
002375.SZ,20220919,6.1631
002376.SZ,20220919,4.7866
002377.SZ,20220919,4.335
002378.SZ,20220919,2.116
002379.SZ,20220919,8.017
002380.SZ,20220919,3.3511
002381.SZ,20220919,5.889
002382.SZ,20220919,6.635
002383.SZ,20220919,4.798
002384.SZ,20220919,7.4097
002385.SZ,20220919,10.365
002386.SZ,20220919,2.3806
002387.SZ,20220919,3.558
002388.SZ,20220919,3.859
002389.SZ,20220919,6.1966
002390.SZ,20220919,10.406
002391.SZ,20220919,5.9569
002392.SZ,20220919,8.42
002393.SZ,20220919,1.1901
002394.SZ,20220919,4.702
002395.SZ,20220919,3.266
002396.SZ,20220919,3.2633
002397.SZ,20220919,12.913
002398.SZ,20220919,6.3214
002399.SZ,20220919,3.7599
002400.SZ,20220919,18.549
002401.SZ,20220919,7.2048
002402.SZ,20220919,12.241
002403.SZ,20220919,1.463
002404.SZ,20220919,5.293
002405.SZ,20220919,4.0079
002406.SZ,20220919,4.0092
002407.SZ,20220919,5.673
002408.SZ,20220919,8.821
002409.SZ,20220919,3.172
002410.SZ,20220919,12.765
002411.SZ,20220919,4.166
002412.SZ,20220919,7.347
002413.SZ,20220919,4.964
002414.SZ,20220919,10.904
002415.SZ,20220919,21.915
002416.SZ,20220919,3.091
002417.SZ,20220919,2.293
002418.SZ,20220919,4.997
002419.SZ,20220919,4.205
002420.SZ,20220919,1.018
002421.SZ,20220919,18.135
002422.SZ,20220919,6.749
002423.SZ,20220919,1.0546
002424.SZ,20220919,10.813
