ts_code,trade_date,adj_factor
000536.SZ,20240625,3.6732
000537.SZ,20240625,6.6154
000538.SZ,20240625,28.6851
000539.SZ,20240625,18.8204
000541.SZ,20240625,31.5523
000543.SZ,20240625,4.8795
000544.SZ,20240625,3.9755
000545.SZ,20240625,4.5595
000546.SZ,20240625,1.8473
000547.SZ,20240625,10.683
000548.SZ,20240625,3.6611
000550.SZ,20240625,3.714
000551.SZ,20240625,7.8704
000552.SZ,20240625,7.9101
000553.SZ,20240625,4.2137
000554.SZ,20240625,4.9159
000555.SZ,20240625,3.1785
000557.SZ,20240625,7.3282
000558.SZ,20240625,5.9568
000559.SZ,20240625,39.7473
000560.SZ,20240625,5.3021
000561.SZ,20240625,2.52
000563.SZ,20240625,18.2768
000564.SZ,20240625,7.1816
000565.SZ,20240625,7.657
000566.SZ,20240625,9.5136
000567.SZ,20240625,16.0327
000568.SZ,20240625,34.2731
000570.SZ,20240625,4.5789
000571.SZ,20240625,7.6131
000572.SZ,20240625,4.6561
000573.SZ,20240625,8.4539
000576.SZ,20240625,6.2967
000581.SZ,20240625,6.1704
000582.SZ,20240625,5.347
000584.SZ,20240625,4.8446
000586.SZ,20240625,3.6985
000589.SZ,20240625,6.7472
000590.SZ,20240625,4.7638
000591.SZ,20240625,14.3113
000592.SZ,20240625,6.3753
000593.SZ,20240625,5.6004
000595.SZ,20240625,4.9585
000596.SZ,20240625,3.5837
000597.SZ,20240625,5.0043
000598.SZ,20240625,26.7115
000599.SZ,20240625,4.9024
000600.SZ,20240625,7.2199
000601.SZ,20240625,10.4498
000603.SZ,20240625,4.269
000605.SZ,20240625,3.5902
000607.SZ,20240625,3.7979
000608.SZ,20240625,11.1253
000609.SZ,20240625,6.0291
000610.SZ,20240625,3.0167
000612.SZ,20240625,10.2732
000615.SZ,20240625,9.0927
000617.SZ,20240625,7.625
000619.SZ,20240625,9.3414
000620.SZ,20240625,2.2842
000622.SZ,20240625,2.5255
000623.SZ,20240625,22.2279
000625.SZ,20240625,15.1253
000626.SZ,20240625,10.6781
000627.SZ,20240625,28.9184
000628.SZ,20240625,3.1787
000629.SZ,20240625,7.789
000630.SZ,20240625,29.1339
000631.SZ,20240625,19.3406
000632.SZ,20240625,7.5267
000633.SZ,20240625,7.4788
000635.SZ,20240625,4.2118
000636.SZ,20240625,17.7168
000637.SZ,20240625,17.272
000638.SZ,20240625,4.4203
000639.SZ,20240625,10.9062
000650.SZ,20240625,23.0519
000651.SZ,20240625,198.9441
000652.SZ,20240625,27.7201
000655.SZ,20240625,5.971
000656.SZ,20240625,7.43
000657.SZ,20240625,5.704
000659.SZ,20240625,16.5266
000661.SZ,20240625,7.8134
000663.SZ,20240625,4.0494
000665.SZ,20240625,5.766
000668.SZ,20240625,3.6717
000669.SZ,20240625,3.6507
000670.SZ,20240625,10.0899
000672.SZ,20240625,8.5843
000676.SZ,20240625,10.8038
000677.SZ,20240625,18.3
000678.SZ,20240625,4.9599
000679.SZ,20240625,5.7631
000680.SZ,20240625,5.6418
000681.SZ,20240625,5.0574
000682.SZ,20240625,15.9984
000683.SZ,20240625,8.1338
000685.SZ,20240625,16.1913
000686.SZ,20240625,13.7804
000688.SZ,20240625,4.963
000690.SZ,20240625,47.7396
000691.SZ,20240625,3.0546
000692.SZ,20240625,12.1896
000695.SZ,20240625,2.5496
000697.SZ,20240625,3.6749
000698.SZ,20240625,3.0697
000700.SZ,20240625,17.0469
000701.SZ,20240625,1.7257
000702.SZ,20240625,2.553
000703.SZ,20240625,9.6789
000705.SZ,20240625,5.6007
000707.SZ,20240625,3.099
000708.SZ,20240625,4.1524
000709.SZ,20240625,11.1005
000710.SZ,20240625,3.4966
000711.SZ,20240625,9.7589
000712.SZ,20240625,13.1603
000713.SZ,20240625,6.2778
000715.SZ,20240625,5.1278
000716.SZ,20240625,3.7831
000717.SZ,20240625,5.1827
000718.SZ,20240625,8.5877
000719.SZ,20240625,5.1068
000720.SZ,20240625,7.2605
000721.SZ,20240625,4.6898
000722.SZ,20240625,4.0063
000723.SZ,20240625,6.8151
000725.SZ,20240625,5.3588
000726.SZ,20240625,8.4617
000727.SZ,20240625,5.6347
000728.SZ,20240625,2.9095
000729.SZ,20240625,8.2203
000731.SZ,20240625,12.0636
000733.SZ,20240625,2.2427
000735.SZ,20240625,5.8839
000736.SZ,20240625,3.0238
000737.SZ,20240625,3.6357
000738.SZ,20240625,1.8091
000739.SZ,20240625,12.9643
000750.SZ,20240625,13.333
000751.SZ,20240625,3.3715
000752.SZ,20240625,4.7711
000753.SZ,20240625,10.9851
000755.SZ,20240625,2.5666
000756.SZ,20240625,2.0699
000757.SZ,20240625,4.0244
000758.SZ,20240625,16.8566
000759.SZ,20240625,7.071
000761.SZ,20240625,2.3979
000762.SZ,20240625,5.4853
000766.SZ,20240625,3.268
000767.SZ,20240625,10.762
000768.SZ,20240625,8.5706
000776.SZ,20240625,6.0783
000777.SZ,20240625,7.1573
000778.SZ,20240625,14.8317
000779.SZ,20240625,2.3596
000782.SZ,20240625,3.4597
000783.SZ,20240625,6.0762
000785.SZ,20240625,7.0714
000786.SZ,20240625,11.5682
000788.SZ,20240625,3.7635
000789.SZ,20240625,6.9411
000790.SZ,20240625,12.3255
000791.SZ,20240625,3.9668
000792.SZ,20240625,7.3685
000793.SZ,20240625,12.7688
000795.SZ,20240625,4.3611
000796.SZ,20240625,4.1794
000797.SZ,20240625,6.8337
000798.SZ,20240625,2.3023
000799.SZ,20240625,2.0773
000800.SZ,20240625,2.7007
000801.SZ,20240625,14.9833
000802.SZ,20240625,3.328
000803.SZ,20240625,5.8934
000807.SZ,20240625,7.0831
000809.SZ,20240625,2.8957
000810.SZ,20240625,5.5907
000811.SZ,20240625,15.8076
000812.SZ,20240625,7.3859
000813.SZ,20240625,3.9289
000815.SZ,20240625,3.4463
000816.SZ,20240625,7.3099
000818.SZ,20240625,2.1025
000819.SZ,20240625,8.446
000820.SZ,20240625,1.9253
000821.SZ,20240625,2.4619
000822.SZ,20240625,2.5095
000823.SZ,20240625,2.998
000825.SZ,20240625,8.1594
000826.SZ,20240625,8.322
000828.SZ,20240625,4.1117
000829.SZ,20240625,15.1676
000830.SZ,20240625,8.4991
000831.SZ,20240625,4.0247
000833.SZ,20240625,2.0581
000837.SZ,20240625,4.0466
000838.SZ,20240625,13.1287
000839.SZ,20240625,22.6109
000848.SZ,20240625,28.1205
000850.SZ,20240625,8.8501
000851.SZ,20240625,2.3968
000852.SZ,20240625,5.4787
000856.SZ,20240625,1.8779
000858.SZ,20240625,18.4152
000859.SZ,20240625,3.7219
000860.SZ,20240625,3.0109
000861.SZ,20240625,18.791
000862.SZ,20240625,2.6983
000863.SZ,20240625,6.889
000868.SZ,20240625,6.7304
000869.SZ,20240625,4.95
000875.SZ,20240625,1.4397
000876.SZ,20240625,18.1639
000877.SZ,20240625,7.4943
000878.SZ,20240625,3.0329
000880.SZ,20240625,3.9658
000881.SZ,20240625,5.0074
000882.SZ,20240625,2.945
000883.SZ,20240625,5.7582
000885.SZ,20240625,2.1113
000886.SZ,20240625,3.1559
000887.SZ,20240625,7.5433
000888.SZ,20240625,6.4644
000889.SZ,20240625,5.0505
000890.SZ,20240625,3.6025
000892.SZ,20240625,2.486
000893.SZ,20240625,2.0347
000895.SZ,20240625,26.5411
000897.SZ,20240625,5.9445
000898.SZ,20240625,3.2972
000899.SZ,20240625,3.6709
000900.SZ,20240625,14.8833
000901.SZ,20240625,6.5466
000902.SZ,20240625,3.8177
000903.SZ,20240625,12.0209
000905.SZ,20240625,2.7011
000906.SZ,20240625,5.5051
000908.SZ,20240625,2.8296
000909.SZ,20240625,2.1333
000910.SZ,20240625,2.6482
000911.SZ,20240625,1.8891
000912.SZ,20240625,2.3006
000913.SZ,20240625,2.8175
000915.SZ,20240625,3.6199
000917.SZ,20240625,7.9534
000919.SZ,20240625,3.8987
000920.SZ,20240625,3.2295
000921.SZ,20240625,1.4453
000922.SZ,20240625,2.8626
000923.SZ,20240625,1.7908
000925.SZ,20240625,3.0254
000926.SZ,20240625,3.5279
000927.SZ,20240625,1.5882
000928.SZ,20240625,2.4848
000929.SZ,20240625,2.4981
000930.SZ,20240625,6.3459
000931.SZ,20240625,1.5405
000932.SZ,20240625,2.5789
000933.SZ,20240625,14.45
000935.SZ,20240625,3.2496
000936.SZ,20240625,6.6521
000937.SZ,20240625,11.9161
000938.SZ,20240625,7.1192
000948.SZ,20240625,2.571
000949.SZ,20240625,4.8986
000950.SZ,20240625,2.4553
000951.SZ,20240625,4.9446
000952.SZ,20240625,2.5684
000953.SZ,20240625,2.6075
000955.SZ,20240625,2.4605
000957.SZ,20240625,5.1279
000958.SZ,20240625,4.7215
000959.SZ,20240625,2.3238
000960.SZ,20240625,3.4881
000962.SZ,20240625,3.3617
000963.SZ,20240625,13.0321
000965.SZ,20240625,2.8733
000966.SZ,20240625,3.9842
000967.SZ,20240625,5.4328
000968.SZ,20240625,1.9191
000969.SZ,20240625,6.8514
000970.SZ,20240625,17.9952
000972.SZ,20240625,3.2657
000973.SZ,20240625,4.0144
000975.SZ,20240625,10.7999
000977.SZ,20240625,6.6561
000978.SZ,20240625,3.133
000980.SZ,20240625,2.0778
000981.SZ,20240625,8.8018
000983.SZ,20240625,10.5825
000985.SZ,20240625,1.6846
000987.SZ,20240625,8.3642
000988.SZ,20240625,10.1672
000989.SZ,20240625,5.4342
000990.SZ,20240625,3.1839
000993.SZ,20240625,1.8553
000995.SZ,20240625,1.6856
000996.SZ,20240625,4.0587
000997.SZ,20240625,11.5978
000998.SZ,20240625,10.9698
000999.SZ,20240625,2.8671
001201.SZ,20240625,1.7172
001202.SZ,20240625,1.052
001203.SZ,20240625,1.0508
001205.SZ,20240625,1.4228
001206.SZ,20240625,2.1828
001207.SZ,20240625,1.0761
001208.SZ,20240625,1.0205
001209.SZ,20240625,1.4614
001210.SZ,20240625,1.504
001211.SZ,20240625,1.0388
001212.SZ,20240625,1.3335
001213.SZ,20240625,1.0132
001215.SZ,20240625,1.0054
001216.SZ,20240625,1.0562
001217.SZ,20240625,1.0372
001218.SZ,20240625,1.5386
001219.SZ,20240625,1.7292
001222.SZ,20240625,1.4511
001223.SZ,20240625,1.0196
001225.SZ,20240625,1.0684
001226.SZ,20240625,1.0274
001227.SZ,20240625,1.0657
001228.SZ,20240625,1.0339
001229.SZ,20240625,1.0118
001230.SZ,20240625,1.2331
001231.SZ,20240625,1.0089
001234.SZ,20240625,1.0751
001236.SZ,20240625,1.0022
001238.SZ,20240625,1.0044
001239.SZ,20240625,1.0
001255.SZ,20240625,1.0093
001256.SZ,20240625,1.0233
001258.SZ,20240625,1.0183
001259.SZ,20240625,1.0177
001260.SZ,20240625,1.0324
001266.SZ,20240625,1.4447
001267.SZ,20240625,1.0321
001268.SZ,20240625,1.0139
001269.SZ,20240625,1.4607
001270.SZ,20240625,1.832
001278.SZ,20240625,1.004
001282.SZ,20240625,1.0
001283.SZ,20240625,1.0168
001286.SZ,20240625,1.0338
001287.SZ,20240625,1.009
001288.SZ,20240625,1.0241
001289.SZ,20240625,1.0128
001296.SZ,20240625,1.8868
001298.SZ,20240625,2.1389
001299.SZ,20240625,1.0227
001300.SZ,20240625,1.0047
001301.SZ,20240625,1.0325
001306.SZ,20240625,1.0107
001308.SZ,20240625,1.8113
001309.SZ,20240625,1.8251
001311.SZ,20240625,1.7458
001313.SZ,20240625,1.0164
001314.SZ,20240625,1.0204
001316.SZ,20240625,1.0171
001317.SZ,20240625,1.0148
001318.SZ,20240625,1.0109
001319.SZ,20240625,1.0235
001322.SZ,20240625,1.0257
001323.SZ,20240625,1.092
001324.SZ,20240625,1.0085
001326.SZ,20240625,1.018
001328.SZ,20240625,1.0184
001330.SZ,20240625,1.0
001331.SZ,20240625,1.4178
001332.SZ,20240625,1.4499
001333.SZ,20240625,1.0414
001336.SZ,20240625,1.0041
001337.SZ,20240625,1.0152
001338.SZ,20240625,1.0129
001339.SZ,20240625,1.0029
001358.SZ,20240625,1.4469
001359.SZ,20240625,1.0111
001360.SZ,20240625,1.0135
001366.SZ,20240625,1.02
001367.SZ,20240625,1.4998
001368.SZ,20240625,1.0473
001373.SZ,20240625,1.0077
001376.SZ,20240625,1.0102
001378.SZ,20240625,1.0166
001379.SZ,20240625,1.0082
001380.SZ,20240625,1.4461
001387.SZ,20240625,1.3206
001389.SZ,20240625,1.0
001696.SZ,20240625,28.1895
001872.SZ,20240625,4.6805
001896.SZ,20240625,1.3871
001914.SZ,20240625,8.5294
001965.SZ,20240625,1.23
001979.SZ,20240625,1.3031
002001.SZ,20240625,44.966
002003.SZ,20240625,24.8773
002004.SZ,20240625,23.5724
002005.SZ,20240625,10.0368
002006.SZ,20240625,7.8941
002007.SZ,20240625,43.4187
002008.SZ,20240625,13.3323
002009.SZ,20240625,5.3963
002010.SZ,20240625,9.14
002011.SZ,20240625,6.1998
002012.SZ,20240625,5.2906
002014.SZ,20240625,13.1437
002015.SZ,20240625,6.1227
002016.SZ,20240625,6.974
002017.SZ,20240625,8.3955
002019.SZ,20240625,14.7102
002020.SZ,20240625,12.6268
002021.SZ,20240625,11.601
002022.SZ,20240625,13.0934
002023.SZ,20240625,10.2916
002024.SZ,20240625,88.0513
002025.SZ,20240625,6.6619
002026.SZ,20240625,3.821
002027.SZ,20240625,15.4819
002028.SZ,20240625,20.2595
002029.SZ,20240625,10.2651
002030.SZ,20240625,29.3385
002031.SZ,20240625,14.8611
002032.SZ,20240625,10.1258
002033.SZ,20240625,5.9789
002034.SZ,20240625,3.7532
002035.SZ,20240625,17.0208
002036.SZ,20240625,7.0743
002037.SZ,20240625,4.1771
002038.SZ,20240625,22.2346
002039.SZ,20240625,3.7257
002040.SZ,20240625,3.0786
002041.SZ,20240625,13.6682
002042.SZ,20240625,7.6573
002043.SZ,20240625,8.4985
002044.SZ,20240625,9.7108
002045.SZ,20240625,5.7772
002046.SZ,20240625,5.1725
002047.SZ,20240625,3.2573
002048.SZ,20240625,8.1989
002049.SZ,20240625,6.2651
002050.SZ,20240625,15.1871
002051.SZ,20240625,5.5763
002052.SZ,20240625,6.8184
002053.SZ,20240625,2.2102
002054.SZ,20240625,3.5069
002055.SZ,20240625,5.9838
002056.SZ,20240625,9.4474
002057.SZ,20240625,5.9114
002058.SZ,20240625,2.3858
002059.SZ,20240625,2.1291
002060.SZ,20240625,4.2448
002061.SZ,20240625,3.478
002062.SZ,20240625,10.4599
002063.SZ,20240625,17.8875
002064.SZ,20240625,11.9265
002065.SZ,20240625,31.5552
002066.SZ,20240625,3.2198
002067.SZ,20240625,2.755
002068.SZ,20240625,5.953
002069.SZ,20240625,6.6634
002072.SZ,20240625,1.1068
002073.SZ,20240625,9.4225
002074.SZ,20240625,4.5412
002075.SZ,20240625,2.9511
002076.SZ,20240625,6.7202
002077.SZ,20240625,1.4698
002078.SZ,20240625,8.8886
002079.SZ,20240625,4.9689
002080.SZ,20240625,5.4337
002081.SZ,20240625,31.6423
002082.SZ,20240625,2.9702
002083.SZ,20240625,2.7187
002084.SZ,20240625,3.3151
002085.SZ,20240625,8.1162
002086.SZ,20240625,4.1271
002087.SZ,20240625,2.3648
002088.SZ,20240625,6.518
002090.SZ,20240625,5.8034
002091.SZ,20240625,7.8539
002092.SZ,20240625,3.4964
002093.SZ,20240625,12.3031
002094.SZ,20240625,5.3045
002095.SZ,20240625,4.4614
002096.SZ,20240625,5.0569
002097.SZ,20240625,4.8981
002098.SZ,20240625,2.3291
002099.SZ,20240625,7.2639
002100.SZ,20240625,12.4058
002101.SZ,20240625,4.0818
002102.SZ,20240625,9.2117
002103.SZ,20240625,2.3737
002104.SZ,20240625,6.7645
002105.SZ,20240625,1.7278
002106.SZ,20240625,3.822
002107.SZ,20240625,8.3482
002108.SZ,20240625,18.1697
002109.SZ,20240625,3.9241
002110.SZ,20240625,2.4793
002111.SZ,20240625,5.2086
002112.SZ,20240625,3.3722
002114.SZ,20240625,1.8196
002115.SZ,20240625,6.2405
002116.SZ,20240625,4.619
002117.SZ,20240625,6.5337
002119.SZ,20240625,3.802
002120.SZ,20240625,6.4946
002121.SZ,20240625,15.516
002122.SZ,20240625,8.4723
002123.SZ,20240625,7.3639
002124.SZ,20240625,16.4865
002125.SZ,20240625,4.2623
002126.SZ,20240625,5.6583
002127.SZ,20240625,10.6406
002128.SZ,20240625,3.2563
002129.SZ,20240625,5.3186
002130.SZ,20240625,20.9783
002131.SZ,20240625,44.7523
002132.SZ,20240625,5.9789
002133.SZ,20240625,3.1889
002134.SZ,20240625,1.2511
002135.SZ,20240625,3.2919
002136.SZ,20240625,2.175
002137.SZ,20240625,3.3007
002138.SZ,20240625,6.8779
002139.SZ,20240625,17.1083
002140.SZ,20240625,8.9804
002141.SZ,20240625,8.0588
002142.SZ,20240625,2.2963
002144.SZ,20240625,1.1757
002145.SZ,20240625,4.5406
002146.SZ,20240625,12.0347
002148.SZ,20240625,10.5811
002149.SZ,20240625,3.2976
002150.SZ,20240625,6.0201
002151.SZ,20240625,5.8584
002152.SZ,20240625,17.4749
002153.SZ,20240625,44.3713
002154.SZ,20240625,14.784
002155.SZ,20240625,2.7476
002156.SZ,20240625,2.8125
002157.SZ,20240625,16.2636
002158.SZ,20240625,4.3135
002159.SZ,20240625,1.5219
002160.SZ,20240625,2.1102
002161.SZ,20240625,10.7462
002162.SZ,20240625,2.2064
002163.SZ,20240625,4.6642
002164.SZ,20240625,3.1544
002165.SZ,20240625,7.9346
002166.SZ,20240625,7.4976
002167.SZ,20240625,7.8592
002168.SZ,20240625,14.9751
002169.SZ,20240625,7.8913
002170.SZ,20240625,8.1194
002171.SZ,20240625,5.5208
002172.SZ,20240625,3.0124
002173.SZ,20240625,3.0434
002174.SZ,20240625,3.112
002175.SZ,20240625,6.4665
002176.SZ,20240625,12.957
002177.SZ,20240625,8.8765
002178.SZ,20240625,6.5384
002179.SZ,20240625,14.7128
002180.SZ,20240625,4.846
002181.SZ,20240625,2.2706
002182.SZ,20240625,4.7363
002183.SZ,20240625,15.1148
002184.SZ,20240625,3.272
002185.SZ,20240625,10.5113
002186.SZ,20240625,2.3765
002187.SZ,20240625,2.5097
002188.SZ,20240625,1.978
002189.SZ,20240625,1.0582
002190.SZ,20240625,2.6609
002191.SZ,20240625,7.1303
002192.SZ,20240625,3.1184
002193.SZ,20240625,2.0741
002194.SZ,20240625,3.8836
002195.SZ,20240625,30.3361
002196.SZ,20240625,2.7974
002197.SZ,20240625,4.0901
002198.SZ,20240625,5.1179
002199.SZ,20240625,2.6322
002200.SZ,20240625,1.8149
002201.SZ,20240625,7.3792
002202.SZ,20240625,8.1771
002203.SZ,20240625,3.8082
002204.SZ,20240625,4.9113
002205.SZ,20240625,2.1033
002206.SZ,20240625,11.9598
002207.SZ,20240625,2.053
002208.SZ,20240625,5.5202
002209.SZ,20240625,1.5587
002210.SZ,20240625,10.352
002211.SZ,20240625,1.5237
002212.SZ,20240625,3.27
002213.SZ,20240625,2.0997
002214.SZ,20240625,5.1302
002215.SZ,20240625,8.6497
002216.SZ,20240625,10.2045
002217.SZ,20240625,5.7233
002218.SZ,20240625,5.6594
002219.SZ,20240625,22.1662
002221.SZ,20240625,4.3969
002222.SZ,20240625,2.708
002223.SZ,20240625,9.5451
002224.SZ,20240625,7.1508
002225.SZ,20240625,1.98
002226.SZ,20240625,13.2287
002227.SZ,20240625,2.0771
002228.SZ,20240625,11.2066
002229.SZ,20240625,5.1861
002230.SZ,20240625,13.5696
002231.SZ,20240625,3.0945
002232.SZ,20240625,3.1631
002233.SZ,20240625,3.3496
002234.SZ,20240625,2.1799
002235.SZ,20240625,4.5744
002236.SZ,20240625,46.0137
002237.SZ,20240625,8.4255
002238.SZ,20240625,3.3645
002239.SZ,20240625,9.0797
002240.SZ,20240625,1.6741
002241.SZ,20240625,23.4912
002242.SZ,20240625,5.5131
002243.SZ,20240625,1.7891
002244.SZ,20240625,6.5695
002245.SZ,20240625,13.9307
002246.SZ,20240625,1.6286
002247.SZ,20240625,6.4872
002248.SZ,20240625,2.0282
002249.SZ,20240625,13.0219
002250.SZ,20240625,6.1082
002251.SZ,20240625,4.9612
002252.SZ,20240625,24.52
002253.SZ,20240625,3.8578
002254.SZ,20240625,6.4022
002255.SZ,20240625,4.1571
002256.SZ,20240625,15.2259
002258.SZ,20240625,5.4065
002259.SZ,20240625,2.5849
002261.SZ,20240625,10.1382
002262.SZ,20240625,8.8617
002263.SZ,20240625,4.5245
002264.SZ,20240625,4.7252
002265.SZ,20240625,1.0026
002266.SZ,20240625,11.6346
002267.SZ,20240625,2.9113
002268.SZ,20240625,8.5402
002269.SZ,20240625,4.4873
002270.SZ,20240625,2.4959
002271.SZ,20240625,35.1509
002272.SZ,20240625,3.4521
002273.SZ,20240625,15.0522
002274.SZ,20240625,3.6649
002275.SZ,20240625,2.0216
002276.SZ,20240625,3.8601
002277.SZ,20240625,6.3777
002278.SZ,20240625,2.2382
002279.SZ,20240625,9.9944
002280.SZ,20240625,13.5095
002281.SZ,20240625,3.3327
002282.SZ,20240625,2.2372
002283.SZ,20240625,4.5137
002284.SZ,20240625,6.6563
002285.SZ,20240625,14.7026
002286.SZ,20240625,3.6849
002287.SZ,20240625,1.595
002288.SZ,20240625,7.4549
002289.SZ,20240625,1.5244
002290.SZ,20240625,2.6571
002291.SZ,20240625,1.7255
002292.SZ,20240625,7.9124
002293.SZ,20240625,8.7854
002294.SZ,20240625,11.786
002295.SZ,20240625,1.5821
002296.SZ,20240625,5.1835
002297.SZ,20240625,3.0148
002298.SZ,20240625,3.1444
002299.SZ,20240625,2.5748
002300.SZ,20240625,7.6133
002301.SZ,20240625,4.9174
002302.SZ,20240625,4.2715
002303.SZ,20240625,9.871
002304.SZ,20240625,4.4781
002305.SZ,20240625,3.3564
002306.SZ,20240625,4.1741
002307.SZ,20240625,4.1931
002309.SZ,20240625,3.7722
002310.SZ,20240625,46.5301
002311.SZ,20240625,7.0468
002312.SZ,20240625,18.9143
002313.SZ,20240625,2.686
002314.SZ,20240625,2.3934
002315.SZ,20240625,3.7776
002316.SZ,20240625,3.3364
002317.SZ,20240625,11.2484
002318.SZ,20240625,6.2442
002319.SZ,20240625,2.0512
002320.SZ,20240625,14.0783
002321.SZ,20240625,2.137
002322.SZ,20240625,5.4481
002323.SZ,20240625,7.7593
002324.SZ,20240625,8.239
002325.SZ,20240625,8.8346
002326.SZ,20240625,5.783
002327.SZ,20240625,13.1295
002328.SZ,20240625,3.0559
002329.SZ,20240625,5.8735
002330.SZ,20240625,2.0545
002331.SZ,20240625,5.3961
002332.SZ,20240625,2.7456
002333.SZ,20240625,3.7399
002334.SZ,20240625,12.0635
002335.SZ,20240625,5.9166
002336.SZ,20240625,1.1901
002337.SZ,20240625,5.2738
002338.SZ,20240625,3.2677
002339.SZ,20240625,5.5245
002340.SZ,20240625,24.1527
002341.SZ,20240625,8.3197
002342.SZ,20240625,2.4812
002343.SZ,20240625,3.2014
002344.SZ,20240625,4.4738
002345.SZ,20240625,7.9407
002346.SZ,20240625,2.3423
002347.SZ,20240625,3.9308
002348.SZ,20240625,6.8669
002349.SZ,20240625,8.0941
002350.SZ,20240625,4.903
002351.SZ,20240625,7.4384
002352.SZ,20240625,3.58
002353.SZ,20240625,8.4915
002354.SZ,20240625,2.8737
002355.SZ,20240625,2.0865
002356.SZ,20240625,5.5131
002357.SZ,20240625,4.4185
002358.SZ,20240625,8.5014
002360.SZ,20240625,6.93
002361.SZ,20240625,9.8822
002362.SZ,20240625,2.0
002363.SZ,20240625,2.8153
002364.SZ,20240625,6.6181
002365.SZ,20240625,3.3919
002366.SZ,20240625,2.3317
002367.SZ,20240625,9.1223
002368.SZ,20240625,5.5398
002369.SZ,20240625,4.2936
002370.SZ,20240625,3.5297
002371.SZ,20240625,4.7597
002372.SZ,20240625,9.1868
002373.SZ,20240625,4.129
002374.SZ,20240625,6.6311
002375.SZ,20240625,6.1764
002376.SZ,20240625,5.0076
002377.SZ,20240625,4.3355
002378.SZ,20240625,2.8222
