ts_code,trade_date,open,high,low,close,vol,amount
000601.SZ,20260108,4.76,4.8,4.73,4.79,128563.94,61425.559
000601.SZ,20260107,4.79,4.81,4.75,4.77,131465.15,62731.32
000601.SZ,20260106,4.73,4.79,4.72,4.79,138710.21,66023.893
000601.SZ,20260105,4.7,4.75,4.69,4.73,88633.23,41827.17
000601.SZ,20251231,4.7,4.71,4.67,4.7,88833.88,41704.73
000601.SZ,20251230,4.71,4.74,4.68,4.72,106287.56,50032.129
000601.SZ,20251229,4.83,4.84,4.73,4.74,130126.75,61933.993
000601.SZ,20251226,4.8,4.82,4.78,4.82,125931.02,60478.258
000601.SZ,20251225,4.77,4.82,4.76,4.8,131066.99,62733.56
000601.SZ,20251224,4.82,4.84,4.75,4.79,208115.08,99544.436
000601.SZ,20251223,4.84,4.88,4.83,4.85,96423.07,46730.092
000601.SZ,20251222,4.88,4.89,4.84,4.86,102541.0,49884.675
000601.SZ,20251219,4.83,4.89,4.82,4.87,104877.36,50978.536
000601.SZ,20251218,4.82,4.85,4.79,4.83,91823.55,44345.231
000601.SZ,20251217,4.8,4.83,4.72,4.82,126234.71,60201.044
000601.SZ,20251216,4.98,5.0,4.78,4.8,229317.36,111399.296
000601.SZ,20251215,5.03,5.07,4.99,5.0,93371.71,46935.561
000601.SZ,20251212,4.96,5.09,4.96,5.03,123019.51,62014.465
000601.SZ,20251211,5.04,5.07,4.98,4.98,99998.41,50163.7
000601.SZ,20251210,5.05,5.09,5.01,5.04,121310.15,61154.376
000601.SZ,20251209,5.11,5.17,5.06,5.07,95318.49,48684.064
000601.SZ,20251208,5.12,5.15,5.08,5.1,94453.41,48238.419
000601.SZ,20251205,5.08,5.13,5.05,5.12,96179.96,48960.56
000601.SZ,20251204,5.1,5.13,5.04,5.09,112869.41,57417.829
000601.SZ,20251203,5.15,5.15,5.09,5.11,95358.0,48771.803
000601.SZ,20251202,5.12,5.14,5.07,5.14,123191.86,62841.18
000601.SZ,20251201,4.97,5.25,4.97,5.13,287497.17,148062.406
000601.SZ,20251128,4.96,4.98,4.9,4.98,115351.0,57096.682
000601.SZ,20251127,4.94,5.01,4.92,4.95,111541.08,55446.186
000601.SZ,20251126,4.95,5.01,4.92,4.95,105711.5,52483.317
000601.SZ,20251125,4.94,4.98,4.9,4.94,185476.33,91893.835
000601.SZ,20251124,5.06,5.06,4.87,4.91,225446.65,111181.127
000601.SZ,20251121,5.14,5.26,4.98,4.98,309761.79,157552.13
000601.SZ,20251120,5.09,5.13,5.07,5.09,125748.91,64090.341
000601.SZ,20251119,5.2,5.23,5.07,5.09,164719.4,84242.872
000601.SZ,20251118,5.33,5.35,5.18,5.22,170092.34,89000.793
000601.SZ,20251117,5.34,5.37,5.3,5.35,150295.96,80140.623
000601.SZ,20251114,5.37,5.43,5.35,5.35,137857.33,74261.253
000601.SZ,20251113,5.39,5.41,5.33,5.39,172764.01,92913.892
000601.SZ,20251112,5.47,5.48,5.37,5.39,176197.0,95291.9
000601.SZ,20251111,5.42,5.48,5.4,5.45,205722.35,111976.685
000601.SZ,20251110,5.43,5.46,5.38,5.41,184970.46,100028.627
000601.SZ,20251107,5.38,5.47,5.36,5.42,273460.28,148780.163
000601.SZ,20251106,5.36,5.44,5.33,5.41,355585.02,191976.005
000601.SZ,20251105,5.22,5.38,5.19,5.35,295846.8,157163.484
000601.SZ,20251104,5.22,5.27,5.2,5.25,145890.95,76487.663
000601.SZ,20251103,5.16,5.24,5.15,5.24,168314.63,87726.575
000601.SZ,20251031,5.19,5.22,5.13,5.16,156602.02,80795.139
000601.SZ,20251030,5.23,5.34,5.18,5.22,349765.11,184225.166
000601.SZ,20251029,5.16,5.16,5.08,5.14,135417.53,69251.792
000601.SZ,20251028,5.19,5.24,5.15,5.16,122140.91,63359.738
000601.SZ,20251027,5.17,5.22,5.11,5.19,197387.15,102387.948
000601.SZ,20251024,5.16,5.18,5.11,5.11,136563.41,70069.506
000601.SZ,20251023,5.12,5.2,5.08,5.2,140325.47,72133.131
000601.SZ,20251022,5.18,5.21,5.13,5.14,88590.0,45747.973
000601.SZ,20251021,5.09,5.19,5.07,5.18,135180.45,69576.72
000601.SZ,20251020,5.1,5.11,5.02,5.1,121403.19,61459.032
000601.SZ,20251017,5.14,5.16,5.05,5.05,203899.37,103711.321
000601.SZ,20251016,5.27,5.27,5.17,5.19,151452.1,78828.442
000601.SZ,20251015,5.19,5.27,5.15,5.27,236559.34,123880.198
000601.SZ,20251014,5.18,5.24,5.14,5.19,182817.69,94951.298
000601.SZ,20251013,5.14,5.15,5.07,5.15,175399.86,89673.52
000601.SZ,20251010,5.14,5.24,5.1,5.24,284424.85,147683.763
000601.SZ,20251009,5.03,5.11,5.0,5.09,184167.92,93460.548
000601.SZ,20250930,4.98,5.21,4.88,5.03,325630.84,163135.09
000601.SZ,20250929,5.03,5.07,4.94,5.03,122644.53,61580.719
000601.SZ,20250926,4.98,5.11,4.95,5.01,147975.42,74618.544
000601.SZ,20250925,5.08,5.08,4.98,4.98,126128.91,63206.787
000601.SZ,20250924,5.03,5.09,5.01,5.07,116344.3,58859.375
000601.SZ,20250923,5.12,5.13,4.93,5.05,191086.16,95713.713
000601.SZ,20250922,5.11,5.13,5.07,5.1,126486.22,64433.004
000601.SZ,20250919,5.18,5.19,5.11,5.11,149805.74,76918.416
000601.SZ,20250918,5.31,5.31,5.16,5.19,254980.0,133079.602
000601.SZ,20250917,5.26,5.32,5.22,5.29,181104.38,95557.734
000601.SZ,20250916,5.25,5.28,5.22,5.27,118591.25,62248.878
000601.SZ,20250915,5.26,5.31,5.23,5.25,133310.97,70016.098
000601.SZ,20250912,5.33,5.39,5.27,5.29,192216.01,102442.42
000601.SZ,20250911,5.32,5.33,5.25,5.33,137739.79,72902.003
000601.SZ,20250910,5.31,5.34,5.27,5.33,135201.73,71687.3
000601.SZ,20250909,5.41,5.42,5.31,5.32,165014.0,88412.343
000601.SZ,20250908,5.38,5.45,5.35,5.41,212043.98,114331.661
000601.SZ,20250905,5.24,5.37,5.2,5.37,313543.92,166613.153
000601.SZ,20250904,5.22,5.28,5.18,5.23,193456.12,101266.899
000601.SZ,20250903,5.3,5.31,5.2,5.21,209659.27,109791.553
000601.SZ,20250902,5.35,5.35,5.25,5.31,248617.55,131686.285
000601.SZ,20250901,5.3,5.37,5.26,5.33,184091.36,98072.6
000601.SZ,20250829,5.33,5.38,5.28,5.29,209510.4,111571.828
000601.SZ,20250828,5.4,5.42,5.2,5.34,400561.55,212833.686
000601.SZ,20250827,5.52,5.64,5.4,5.4,508902.8,281896.535
000601.SZ,20250826,5.54,5.57,5.47,5.54,392697.53,217324.936
000601.SZ,20250825,5.6,5.62,5.52,5.56,498531.46,276609.489
000601.SZ,20250822,5.75,5.77,5.51,5.59,713148.14,397279.899
000601.SZ,20250821,5.38,5.76,5.38,5.7,1143843.59,637647.097
000601.SZ,20250820,5.29,5.39,5.28,5.39,376459.17,201629.313
000601.SZ,20250819,5.26,5.32,5.24,5.31,289559.08,153314.055
000601.SZ,20250818,5.25,5.29,5.23,5.27,225722.08,118893.44
000601.SZ,20250815,5.22,5.24,5.19,5.23,183608.56,95794.849
000601.SZ,20250814,5.32,5.33,5.19,5.2,319105.84,167363.434
000601.SZ,20250813,5.35,5.37,5.3,5.32,239821.0,127672.004
000601.SZ,20250812,5.39,5.43,5.33,5.35,226636.0,121679.627
000601.SZ,20250811,5.37,5.39,5.28,5.38,304688.01,162642.611
000601.SZ,20250808,5.3,5.45,5.29,5.37,445827.17,240640.368
000601.SZ,20250807,5.37,5.38,5.28,5.33,253320.16,134816.916
000601.SZ,20250806,5.32,5.38,5.28,5.37,304649.95,162785.12
000601.SZ,20250805,5.31,5.33,5.28,5.31,212076.0,112598.208
000601.SZ,20250804,5.29,5.35,5.23,5.34,199350.0,105733.802
000601.SZ,20250801,5.22,5.31,5.21,5.31,244592.0,129185.195
000601.SZ,20250731,5.3,5.31,5.21,5.22,291749.89,153076.161
000601.SZ,20250730,5.32,5.37,5.3,5.32,259110.71,138129.117
000601.SZ,20250729,5.4,5.43,5.31,5.36,325736.0,174543.039
000601.SZ,20250728,5.38,5.38,5.32,5.38,228963.82,122480.076
000601.SZ,20250725,5.42,5.42,5.35,5.36,266439.45,143168.023
000601.SZ,20250724,5.4,5.45,5.37,5.43,324333.0,175624.826
000601.SZ,20250723,5.55,5.58,5.41,5.41,420704.2,230872.99
000601.SZ,20250722,5.58,5.77,5.46,5.55,507925.45,281283.794
000601.SZ,20250721,5.61,5.63,5.53,5.58,485752.0,270596.691
000601.SZ,20250718,5.56,5.59,5.47,5.55,574411.64,316642.62
000601.SZ,20250717,5.64,5.67,5.5,5.56,714402.91,397934.018
000601.SZ,20250716,5.6,5.7,5.52,5.64,623694.26,351296.533
000601.SZ,20250715,5.91,5.92,5.51,5.55,956613.39,535693.665
000601.SZ,20250714,5.88,6.12,5.86,5.93,909789.98,545344.081
000601.SZ,20250711,5.86,6.1,5.64,5.97,1208084.73,707878.142
000601.SZ,20250710,6.3,6.3,5.88,5.93,1634033.17,987690.291
000601.SZ,20250709,5.93,6.7,5.93,6.45,2297547.54,1476823.263
000601.SZ,20250708,6.6,6.73,6.24,6.28,3006011.1,1963613.616
000601.SZ,20250707,6.12,6.12,6.12,6.12,159981.18,97908.482
000601.SZ,20250704,5.36,5.56,5.28,5.56,556954.36,306545.994
