ts_code,trade_date,open,high,low,close,vol,amount
000548.SZ,20260108,5.41,5.49,5.37,5.47,85972.02,46782.06
000548.SZ,20260107,5.46,5.47,5.41,5.42,85350.54,46330.291
000548.SZ,20260106,5.4,5.48,5.38,5.45,98657.23,53727.967
000548.SZ,20260105,5.44,5.47,5.37,5.38,110149.91,59554.829
000548.SZ,20251231,5.4,5.46,5.34,5.44,71393.0,38600.224
000548.SZ,20251230,5.47,5.48,5.37,5.37,77010.37,41749.764
000548.SZ,20251229,5.59,5.59,5.45,5.48,67387.13,36986.32
000548.SZ,20251226,5.59,5.65,5.53,5.55,69403.09,38671.336
000548.SZ,20251225,5.56,5.62,5.53,5.61,68190.13,38067.526
000548.SZ,20251224,5.54,5.57,5.49,5.55,58036.03,32163.717
000548.SZ,20251223,5.6,5.62,5.51,5.54,59829.1,33228.818
000548.SZ,20251222,5.65,5.7,5.58,5.6,83733.0,47031.725
000548.SZ,20251219,5.47,5.64,5.42,5.62,86285.04,47906.726
000548.SZ,20251218,5.34,5.5,5.34,5.45,79747.17,43443.139
000548.SZ,20251217,5.42,5.45,5.29,5.37,106347.12,57000.192
000548.SZ,20251216,5.54,5.57,5.4,5.43,78485.06,42929.274
000548.SZ,20251215,5.45,5.58,5.4,5.54,93651.9,51715.137
000548.SZ,20251212,5.65,5.68,5.46,5.48,131808.5,73325.947
000548.SZ,20251211,5.75,5.8,5.61,5.62,128691.26,72757.587
000548.SZ,20251210,5.82,5.88,5.72,5.75,88028.02,50883.975
000548.SZ,20251209,5.85,5.87,5.74,5.79,88426.18,51374.527
000548.SZ,20251208,5.9,5.95,5.82,5.83,88578.96,52031.219
000548.SZ,20251205,5.85,5.92,5.78,5.9,88208.0,51657.247
000548.SZ,20251204,6.0,6.02,5.83,5.85,122414.13,72189.192
000548.SZ,20251203,5.95,6.05,5.94,6.03,123002.16,73787.109
000548.SZ,20251202,5.88,6.01,5.82,5.98,119123.15,70725.615
000548.SZ,20251201,5.93,6.0,5.86,5.88,86307.0,51115.552
000548.SZ,20251128,5.84,5.93,5.81,5.93,77293.01,45438.985
000548.SZ,20251127,5.86,5.91,5.8,5.84,88108.02,51649.269
000548.SZ,20251126,5.92,5.95,5.82,5.86,107393.0,63217.823
000548.SZ,20251125,5.73,5.99,5.66,5.93,191131.15,112120.841
000548.SZ,20251124,5.65,5.8,5.62,5.68,103921.13,58995.561
000548.SZ,20251121,5.77,5.86,5.56,5.57,125014.0,71113.271
000548.SZ,20251120,5.82,5.86,5.74,5.82,91087.3,52870.696
000548.SZ,20251119,5.88,5.92,5.77,5.8,94491.0,54917.969
000548.SZ,20251118,6.02,6.08,5.84,5.88,132915.84,78369.702
