ts_code,trade_date,adj_factor
002165.SZ,20220606,7.642
002166.SZ,20220606,7.213
002167.SZ,20220606,7.859
002168.SZ,20220606,14.975
002169.SZ,20220606,7.687
002170.SZ,20220606,8.094
002171.SZ,20220606,5.131
002172.SZ,20220606,3.012
002173.SZ,20220606,3.043
002174.SZ,20220606,3.112
002175.SZ,20220606,6.466
002176.SZ,20220606,12.957
002177.SZ,20220606,8.839
002178.SZ,20220606,6.538
002179.SZ,20220606,7.827
002180.SZ,20220606,4.82
002181.SZ,20220606,2.23
002182.SZ,20220606,3.342
002183.SZ,20220606,14.972
002184.SZ,20220606,3.199
002185.SZ,20220606,10.41
002186.SZ,20220606,2.377
002187.SZ,20220606,2.386
002188.SZ,20220606,1.978
002189.SZ,20220606,1.042
002190.SZ,20220606,2.653
002191.SZ,20220606,6.467
002192.SZ,20220606,3.047
002193.SZ,20220606,2.071
002194.SZ,20220606,3.711
002195.SZ,20220606,29.748
002196.SZ,20220606,2.797
002197.SZ,20220606,4.09
002198.SZ,20220606,5.082
002199.SZ,20220606,2.632
002200.SZ,20220606,1.815
002201.SZ,20220606,5.267
002202.SZ,20220606,7.951
002203.SZ,20220606,3.76
002204.SZ,20220606,4.831
002205.SZ,20220606,2.102
002206.SZ,20220606,11.241
002207.SZ,20220606,2.053
002208.SZ,20220606,5.412
002209.SZ,20220606,1.557
002210.SZ,20220606,10.352
002211.SZ,20220606,1.524
002212.SZ,20220606,3.264
002213.SZ,20220606,2.1
002214.SZ,20220606,5.055
002215.SZ,20220606,8.052
002216.SZ,20220606,9.566
002217.SZ,20220606,5.723
002218.SZ,20220606,5.597
002219.SZ,20220606,16.233
002221.SZ,20220606,4.295
002222.SZ,20220606,2.639
002223.SZ,20220606,9.187
002224.SZ,20220606,6.992
002225.SZ,20220606,1.889
002226.SZ,20220606,12.765
002227.SZ,20220606,2.077
002228.SZ,20220606,9.943
002229.SZ,20220606,5.186
002230.SZ,20220606,13.513
002231.SZ,20220606,3.094
002232.SZ,20220606,3.138
002233.SZ,20220606,3.089
002234.SZ,20220606,2.18
002235.SZ,20220606,4.574
002236.SZ,20220606,43.8705
002237.SZ,20220606,8.333
002238.SZ,20220606,3.224
002239.SZ,20220606,9.08
002240.SZ,20220606,1.62
002241.SZ,20220606,23.227
002242.SZ,20220606,5.172
002243.SZ,20220606,1.741
002244.SZ,20220606,6.25
002245.SZ,20220606,13.875
002246.SZ,20220606,1.612
002247.SZ,20220606,6.487
002248.SZ,20220606,2.028
002249.SZ,20220606,12.269
002250.SZ,20220606,6.033
002251.SZ,20220606,4.886
002252.SZ,20220606,24.19
002253.SZ,20220606,3.858
002254.SZ,20220606,6.13
002255.SZ,20220606,4.157
002256.SZ,20220606,15.226
002258.SZ,20220606,5.236
002259.SZ,20220606,2.585
002260.SZ,20220606,2.31
002261.SZ,20220606,10.138
002262.SZ,20220606,8.685
002263.SZ,20220606,4.525
002264.SZ,20220606,4.725
002265.SZ,20220606,1.003
002266.SZ,20220606,11.069
002267.SZ,20220606,2.583
002268.SZ,20220606,8.512
002269.SZ,20220606,4.487
002270.SZ,20220606,2.231
002271.SZ,20220606,33.842
002272.SZ,20220606,3.452
002273.SZ,20220606,14.447
002274.SZ,20220606,3.389
002275.SZ,20220606,1.855
002276.SZ,20220606,3.822
002277.SZ,20220606,6.352
002278.SZ,20220606,2.191
002279.SZ,20220606,9.994
002280.SZ,20220606,13.509
002281.SZ,20220606,3.285
002282.SZ,20220606,2.179
002283.SZ,20220606,4.219
002284.SZ,20220606,6.569
002285.SZ,20220606,14.703
002286.SZ,20220606,3.579
002287.SZ,20220606,1.531
002288.SZ,20220606,7.455
002289.SZ,20220606,1.524
002290.SZ,20220606,2.657
002291.SZ,20220606,1.726
002292.SZ,20220606,7.912
002293.SZ,20220606,7.582
002294.SZ,20220606,11.422
002295.SZ,20220606,1.582
002296.SZ,20220606,5.132
002297.SZ,20220606,3.015
002298.SZ,20220606,3.144
002299.SZ,20220606,2.501
002300.SZ,20220606,6.714
002301.SZ,20220606,4.846
002302.SZ,20220606,4.22
002303.SZ,20220606,9.601
002304.SZ,20220606,4.285
002305.SZ,20220606,3.356
002306.SZ,20220606,4.174
002307.SZ,20220606,4.193
002308.SZ,20220606,4.334
002309.SZ,20220606,3.772
002310.SZ,20220606,46.53
002311.SZ,20220606,6.963
002312.SZ,20220606,18.207
002313.SZ,20220606,2.686
002314.SZ,20220606,2.367
002315.SZ,20220606,3.515
002316.SZ,20220606,3.336
002317.SZ,20220606,10.959
002318.SZ,20220606,5.966
002319.SZ,20220606,2.051
002320.SZ,20220606,13.71
002321.SZ,20220606,2.137
002322.SZ,20220606,4.988
002323.SZ,20220606,7.759
002324.SZ,20220606,8.162
002325.SZ,20220606,8.835
002326.SZ,20220606,5.749
002327.SZ,20220606,10.709
002328.SZ,20220606,2.988
002329.SZ,20220606,5.874
002330.SZ,20220606,2.052
002331.SZ,20220606,5.396
002332.SZ,20220606,2.583
002333.SZ,20220606,3.72
002334.SZ,20220606,11.901
002335.SZ,20220606,5.8797
002336.SZ,20220606,1.19
002337.SZ,20220606,5.233
002338.SZ,20220606,3.26
002339.SZ,20220606,5.507
002340.SZ,20220606,23.895
002341.SZ,20220606,8.32
002342.SZ,20220606,2.481
002343.SZ,20220606,3.201
002344.SZ,20220606,4.408
002345.SZ,20220606,7.3851
002346.SZ,20220606,2.254
002347.SZ,20220606,3.931
002348.SZ,20220606,6.867
002349.SZ,20220606,7.896
002350.SZ,20220606,4.897
002351.SZ,20220606,7.102
002352.SZ,20220606,3.494
002353.SZ,20220606,8.264
002354.SZ,20220606,2.874
002355.SZ,20220606,2.086
002356.SZ,20220606,5.513
002357.SZ,20220606,4.325
002358.SZ,20220606,8.501
002360.SZ,20220606,6.93
002361.SZ,20220606,9.357
002362.SZ,20220606,2.0
002363.SZ,20220606,2.768
002364.SZ,20220606,6.528
002365.SZ,20220606,3.357
002366.SZ,20220606,2.332
002367.SZ,20220606,8.428
002368.SZ,20220606,5.461
002369.SZ,20220606,4.294
002370.SZ,20220606,3.53
002371.SZ,20220606,4.749
002372.SZ,20220606,8.535
002373.SZ,20220606,4.106
002374.SZ,20220606,6.631
002375.SZ,20220606,6.139
002376.SZ,20220606,4.652
002377.SZ,20220606,4.335
002378.SZ,20220606,2.116
002379.SZ,20220606,8.017
002380.SZ,20220606,3.34
002381.SZ,20220606,5.889
002382.SZ,20220606,6.635
002383.SZ,20220606,4.798
002384.SZ,20220606,7.347
002385.SZ,20220606,10.365
002386.SZ,20220606,1.788
002387.SZ,20220606,3.558
002388.SZ,20220606,3.859
002389.SZ,20220606,6.175
002390.SZ,20220606,10.406
002391.SZ,20220606,5.795
002392.SZ,20220606,8.42
002393.SZ,20220606,1.173
002394.SZ,20220606,4.702
002395.SZ,20220606,3.266
002396.SZ,20220606,3.248
002397.SZ,20220606,12.913
002398.SZ,20220606,6.24
002399.SZ,20220606,3.753
002400.SZ,20220606,18.549
002401.SZ,20220606,7.108
002402.SZ,20220606,12.241
002403.SZ,20220606,1.463
002404.SZ,20220606,5.293
002405.SZ,20220606,4.005
002406.SZ,20220606,3.947
002407.SZ,20220606,5.673
002408.SZ,20220606,8.821
002409.SZ,20220606,3.172
002410.SZ,20220606,12.765
002412.SZ,20220606,7.347
002413.SZ,20220606,4.964
002414.SZ,20220606,10.904
002415.SZ,20220606,21.915
002416.SZ,20220606,3.091
002417.SZ,20220606,2.293
002418.SZ,20220606,4.997
002419.SZ,20220606,4.205
002420.SZ,20220606,1.018
002421.SZ,20220606,18.135
002422.SZ,20220606,6.749
002423.SZ,20220606,1.026
002424.SZ,20220606,10.813
002425.SZ,20220606,4.425
002426.SZ,20220606,5.267
002427.SZ,20220606,2.049
002428.SZ,20220606,5.289
002429.SZ,20220606,8.958
002430.SZ,20220606,2.263
002431.SZ,20220606,9.844
002432.SZ,20220606,3.1204
002434.SZ,20220606,7.106
002435.SZ,20220606,4.273
002436.SZ,20220606,13.186
002437.SZ,20220606,15.848
002438.SZ,20220606,4.156
002439.SZ,20220606,8.226
002440.SZ,20220606,5.196
002441.SZ,20220606,4.818
002442.SZ,20220606,2.536
002443.SZ,20220606,4.074
002444.SZ,20220606,4.389
002445.SZ,20220606,7.212
002446.SZ,20220606,4.972
002448.SZ,20220606,5.711
002449.SZ,20220606,3.056
002451.SZ,20220606,3.062
002452.SZ,20220606,5.642
002453.SZ,20220606,4.132
002454.SZ,20220606,2.911
002455.SZ,20220606,6.283
002456.SZ,20220606,20.444
002457.SZ,20220606,2.682
002458.SZ,20220606,8.29
002459.SZ,20220606,1.329
002460.SZ,20220606,9.589
002461.SZ,20220606,2.125
002462.SZ,20220606,1.709
002463.SZ,20220606,3.12
002465.SZ,20220606,6.949
