ts_code,trade_date,open,high,low,close,vol,amount
300750.SZ,20240206,151.19,159.26,150.82,158.33,437459.26,6828296.924
605168.SH,20240206,42.15,47.53,40.9,47.2,26098.31,116031.991
001206.SZ,20240206,10.0,10.29,9.39,10.18,57867.01,56108.045
300502.SZ,20240206,44.4,52.38,44.21,51.8,599511.81,2948024.279
002779.SZ,20240206,19.49,23.24,19.45,22.38,28634.01,61359.684
603589.SH,20240206,37.76,40.6,37.56,40.48,96261.73,379527.989
600136.SH,20240206,1.55,1.55,1.55,1.55,31998.0,4959.69
300762.SZ,20240206,7.65,8.56,7.3,8.26,377768.24,299841.598
603238.SH,20240206,9.03,9.68,8.83,9.3,66183.5,59639.124
300456.SZ,20240206,15.82,17.86,15.75,17.45,233401.59,394038.038
688400.SH,20240206,15.68,17.5,15.22,17.16,41540.78,68135.234
002730.SZ,20240206,5.69,6.09,5.35,5.78,181748.47,100512.292
920599.BJ,20240206,9.21,10.1,9.11,9.99,81401.31,79378.046
300072.SZ,20240206,2.06,2.17,1.89,2.1,796059.6,159166.848
300567.SZ,20240206,47.58,51.12,46.38,51.0,67819.88,337405.552
301397.SZ,20240206,25.9,28.5,24.21,27.35,13519.38,35455.289
688003.SH,20240206,22.0,24.0,21.12,23.66,30346.78,68617.055
920857.BJ,20240206,11.22,12.42,11.06,12.4,15034.35,18062.902
688728.SH,20240206,16.62,17.89,15.82,17.88,134474.72,225933.372
301012.SZ,20240206,11.6,12.16,10.23,11.21,101530.98,111584.715
002811.SZ,20240206,5.65,5.67,5.5,5.5,66887.0,36936.311
920000.BJ,20240206,7.4,9.14,7.25,9.14,52204.64,43501.065
300131.SZ,20240206,3.55,3.87,3.38,3.76,458825.88,165712.079
002045.SZ,20240206,9.82,10.85,9.56,10.59,154999.38,158548.649
002777.SZ,20240206,14.85,16.36,14.5,16.13,166424.81,257253.353
300209.SZ,20240206,1.39,1.49,1.32,1.44,90741.76,12838.704
605389.SH,20240206,16.7,18.57,16.1,18.3,25469.19,44213.813
920273.BJ,20240206,10.1,11.6,9.91,11.5,5450.2,5959.667
605118.SH,20240206,12.19,13.12,12.09,12.76,79458.0,98740.142
000622.SZ,20240206,2.54,2.67,2.54,2.55,194394.0,49888.427
920299.BJ,20240206,6.89,7.53,6.63,7.51,56252.9,41068.31
003040.SZ,20240206,10.58,11.76,10.18,11.48,109255.66,120246.149
002168.SZ,20240206,2.77,3.15,2.75,3.04,207055.4,60265.428
688229.SH,20240206,23.4,24.66,20.46,23.4,15956.03,35547.092
601518.SH,20240206,2.06,2.19,1.95,2.12,495660.66,101449.492
002875.SZ,20240206,8.67,9.27,8.67,8.78,85997.0,75606.644
603214.SH,20240206,10.24,10.73,9.8,10.3,67102.22,67164.148
920725.BJ,20240206,11.18,12.38,11.18,12.3,11159.46,13366.227
600873.SH,20240206,9.9,10.31,9.85,10.26,369320.33,375938.864
603583.SH,20240206,13.3,14.8,12.87,14.7,55621.42,77215.818
603659.SH,20240206,15.35,16.45,15.15,16.41,247326.05,397265.852
300385.SZ,20240206,3.91,4.11,3.48,3.88,112527.16,41881.989
002248.SZ,20240206,4.75,5.3,4.6,5.07,146824.47,71630.03
002182.SZ,20240206,13.05,14.36,12.8,14.36,145947.57,200176.261
600066.SH,20240206,14.86,15.88,14.86,15.8,264809.25,409137.109
002017.SZ,20240206,6.6,7.42,6.41,7.28,145378.51,100419.078
601366.SH,20240206,4.05,4.09,3.72,3.92,107898.0,41581.261
000560.SZ,20240206,1.51,1.6,1.42,1.49,916558.31,134873.133
300779.SZ,20240206,29.18,32.39,28.34,31.39,52693.54,160659.688
002787.SZ,20240206,5.1,5.33,5.09,5.09,133476.2,68367.329
603611.SH,20240206,13.28,15.11,12.97,14.71,82741.14,115259.017
301328.SZ,20240206,28.69,31.45,26.41,30.02,16493.01,47234.48
605055.SH,20240206,4.1,4.23,4.03,4.04,112760.75,45781.725
603613.SH,20240206,15.5,16.52,14.8,16.28,200917.83,314847.078
688102.SH,20240206,7.96,8.87,7.77,8.59,60895.76,50262.736
000518.SZ,20240206,2.05,2.23,1.99,2.12,412065.02,84972.828
600095.SH,20240206,6.39,6.93,6.32,6.83,376465.09,250998.96
603982.SH,20240206,8.33,8.85,7.7,8.47,92446.96,74868.191
300832.SZ,20240206,70.5,74.68,70.1,74.28,32591.91,236487.761
603255.SH,20240206,33.5,34.45,32.68,34.35,8393.74,28425.237
000975.SZ,20240206,13.85,14.63,13.6,14.62,323255.26,464296.255
002078.SZ,20240206,11.92,12.84,11.92,12.73,359633.09,453477.288
000090.SZ,20240206,4.15,4.45,4.13,4.38,548999.77,233202.369
002339.SZ,20240206,4.63,5.03,4.37,4.85,187458.78,86925.642
002161.SZ,20240206,3.57,3.76,3.29,3.6,317681.03,109983.635
603028.SH,20240206,5.88,6.28,5.88,5.89,96986.9,57800.64
300711.SZ,20240206,8.3,8.79,7.53,8.46,70349.05,56929.218
600526.SH,20240206,3.45,3.93,3.45,3.82,173833.05,63599.433
600726.SH,20240206,1.85,1.93,1.77,1.88,182971.0,33753.282
601777.SH,20240206,2.51,2.81,2.44,2.78,344612.52,90898.566
600011.SH,20240206,8.54,8.7,8.31,8.55,644687.74,546525.86
603421.SH,20240206,5.96,6.38,5.75,6.23,53661.89,32332.374
920092.BJ,20240206,24.8,28.2,24.3,27.32,15774.53,41728.814
301195.SZ,20240206,28.6,31.49,26.82,30.71,19618.04,57229.232
300212.SZ,20240206,18.6,20.7,18.05,20.11,255233.24,496281.231
688268.SH,20240206,38.81,44.1,37.53,43.0,20148.52,82937.797
000925.SZ,20240206,5.49,5.94,5.23,5.69,267083.81,148313.227
300457.SZ,20240206,12.36,14.36,12.18,14.01,266277.86,353970.28
301040.SZ,20240206,9.51,10.32,8.55,9.64,55512.67,51283.675
600112.SH,20240206,1.58,1.58,1.58,1.58,27509.0,4346.422
688469.SH,20240206,4.85,5.03,4.71,4.93,248315.89,120832.352
603800.SH,20240206,18.01,18.58,16.51,17.79,36332.51,63260.681
603335.SH,20240206,4.04,4.04,3.83,3.84,142871.39,55181.728
301380.SZ,20240206,27.5,30.12,25.82,29.15,19955.2,55608.907
688190.SH,20240206,51.35,57.59,51.02,56.66,5657.83,30896.982
300534.SZ,20240206,6.49,7.27,6.3,7.05,111068.38,75329.256
603368.SH,20240206,15.22,16.95,15.22,16.76,81072.84,130939.512
300136.SZ,20240206,14.7,16.45,14.52,16.23,279612.35,435749.7
688336.SH,20240206,16.17,20.38,16.15,19.87,37265.72,70156.964
300706.SZ,20240206,14.51,15.71,13.75,15.29,52410.0,76450.488
000799.SZ,20240206,52.65,56.0,50.46,55.7,100635.05,539907.501
300804.SZ,20240206,18.17,19.5,16.99,18.7,14846.87,26676.15
600919.SH,20240206,7.36,7.45,7.32,7.42,2288466.62,1693129.116
000927.SZ,20240206,2.29,2.54,2.27,2.51,560128.89,135060.934
600298.SH,20240206,29.88,33.0,29.8,32.75,101470.37,324008.542
301257.SZ,20240206,35.32,39.78,33.6,38.71,30913.54,113700.13
603871.SH,20240206,19.48,20.25,19.11,19.64,78924.26,155064.308
002982.SZ,20240206,13.3,14.13,12.93,13.65,39338.0,52519.999
605167.SH,20240206,6.25,6.95,6.1,6.76,238142.98,154032.132
300269.SZ,20240206,3.6,4.08,3.57,3.96,470534.13,181925.912
300507.SZ,20240206,3.94,4.33,3.69,4.19,312293.82,124401.919
301025.SZ,20240206,6.72,6.95,5.86,6.56,106174.01,66759.626
603097.SH,20240206,15.5,16.97,14.61,16.54,81874.61,127888.491
601869.SH,20240206,22.52,23.7,21.66,23.55,34827.48,80168.893
002943.SZ,20240206,15.4,17.1,14.85,16.45,44885.74,70834.898
002620.SZ,20240206,3.02,3.15,3.01,3.02,189044.0,57341.303
600886.SH,20240206,14.16,14.43,13.95,14.07,420537.3,593946.716
002546.SZ,20240206,3.19,3.48,3.02,3.36,238716.84,77115.648
600530.SH,20240206,2.0,2.17,2.0,2.15,44509.42,9327.147
000030.SZ,20240206,3.85,4.25,3.8,4.15,207067.64,82741.441
002948.SZ,20240206,3.05,3.2,3.03,3.18,497989.52,154880.933
301148.SZ,20240206,13.23,13.95,12.16,13.32,29840.32,38249.22
600057.SH,20240206,6.02,6.55,6.01,6.5,200462.43,127194.219
600647.SH,20240206,10.03,10.18,10.03,10.03,28863.67,28977.562
600533.SH,20240206,2.1,2.23,2.03,2.14,311488.52,64673.471
002132.SZ,20240206,2.15,2.28,2.02,2.21,339523.78,72545.713
300538.SZ,20240206,10.56,11.1,9.42,10.68,88088.12,89733.205
000782.SZ,20240206,4.08,4.26,3.92,4.15,113332.75,46151.136
603416.SH,20240206,21.55,23.58,20.44,23.11,44702.65,97170.037
002166.SZ,20240206,6.06,6.55,5.95,6.39,74595.41,46994.834
600862.SH,20240206,16.44,18.04,16.05,17.83,179360.2,309619.99
603759.SH,20240206,5.54,6.09,5.46,5.89,59736.2,34359.005
300838.SZ,20240206,9.65,10.35,8.85,10.03,43583.11,41345.568
002540.SZ,20240206,4.59,5.02,4.48,4.88,226874.11,106869.834
002799.SZ,20240206,5.89,6.58,5.76,6.41,97173.49,59475.261
000815.SZ,20240206,6.12,6.61,6.12,6.22,470792.04,293726.715
600831.SH,20240206,3.4,3.62,3.32,3.44,379861.57,128090.12
002040.SZ,20240206,5.15,5.49,4.88,5.33,143032.7,73437.647
600642.SH,20240206,7.29,7.51,7.19,7.43,441765.76,325878.748
002592.SZ,20240206,4.63,4.95,4.63,4.66,69726.8,32647.263
000158.SZ,20240206,6.06,6.83,5.9,6.62,901905.87,573550.688
603007.SH,20240206,4.93,5.09,4.93,4.93,117629.77,58214.618
600710.SH,20240206,6.59,7.07,6.46,6.95,198441.79,133548.932
600939.SH,20240206,2.45,2.56,2.27,2.46,255138.48,60754.047
300961.SZ,20240206,6.77,7.24,5.71,6.7,85881.67,54381.155
601611.SH,20240206,6.15,6.72,6.09,6.67,262861.46,169106.099
002587.SZ,20240206,4.33,4.68,4.15,4.57,232953.04,102729.449
300811.SZ,20240206,41.0,47.57,40.4,46.98,42407.7,191614.918
600880.SH,20240206,3.6,3.91,3.38,3.79,258838.99,94140.312
688232.SH,20240206,19.58,21.37,18.41,21.33,36567.01,73525.659
603276.SH,20240206,16.0,17.24,15.2,16.78,39872.53,64696.039
000766.SZ,20240206,13.2,14.4,12.44,14.04,490506.31,661149.997
688512.SH,20240206,10.05,10.72,9.33,10.29,41352.12,41696.332
603688.SH,20240206,65.5,70.85,65.2,70.37,86807.66,594424.385
688260.SH,20240206,11.5,13.02,11.05,12.04,76916.81,90277.84
301155.SZ,20240206,34.31,38.99,33.82,38.4,43229.82,158631.26
002183.SZ,20240206,3.17,3.52,3.13,3.5,491443.37,166211.531
605589.SH,20240206,16.24,17.71,16.11,17.71,123311.29,213529.775
300582.SZ,20240206,6.33,6.75,5.8,6.49,108963.64,66991.908
688251.SH,20240206,15.95,17.25,14.78,16.38,14000.49,21889.749
300471.SZ,20240206,7.5,8.21,7.06,8.0,101136.0,76662.096
600458.SH,20240206,7.08,7.83,6.91,7.8,156013.84,116554.83
920396.BJ,20240206,9.76,10.85,9.53,10.69,17308.51,18062.972
688004.SH,20240206,15.05,15.13,12.63,14.5,33472.92,46037.921
002195.SZ,20240206,2.13,2.37,2.12,2.37,1995149.09,454517.877
001219.SZ,20240206,17.12,17.12,16.0,16.0,96718.89,155654.944
300809.SZ,20240206,18.12,20.3,17.76,19.74,56022.36,106645.303
300353.SZ,20240206,8.5,9.98,8.38,9.7,689781.9,630606.801
920781.BJ,20240206,4.25,4.77,4.16,4.72,33125.05,15098.139
300376.SZ,20240206,4.81,5.17,4.66,5.11,175846.13,87240.679
000996.SZ,20240206,2.71,2.83,2.71,2.71,58268.05,15874.608
603555.SH,20240206,0.82,0.86,0.82,0.82,1724025.42,141711.114
300010.SZ,20240206,1.66,1.85,1.64,1.77,136824.0,23702.668
301105.SZ,20240206,20.83,23.13,18.53,21.44,10398.0,21340.83
300477.SZ,20240206,2.05,2.23,1.93,2.1,388510.77,79378.108
300918.SZ,20240206,7.78,8.64,7.33,8.38,43491.59,34643.472
002611.SZ,20240206,3.62,4.09,3.59,4.04,468941.03,181847.243
920651.BJ,20240206,12.48,14.07,12.39,14.0,4931.73,6588.606
688768.SH,20240206,19.6,20.44,17.41,19.88,46518.78,88192.146
301272.SZ,20240206,32.18,35.83,31.0,34.84,11694.37,38773.695
301395.SZ,20240206,12.24,12.84,11.35,12.4,18158.48,21840.807
300078.SZ,20240206,2.15,2.29,1.9,2.14,456628.45,93482.273
002301.SZ,20240206,4.73,5.05,4.33,4.88,206441.55,94680.64
002170.SZ,20240206,3.89,4.29,3.76,4.13,191558.91,76418.981
002215.SZ,20240206,5.86,6.54,5.65,6.4,331233.3,202998.343
000960.SZ,20240206,10.8,11.79,10.73,11.74,310233.07,351811.938
688766.SH,20240206,60.5,70.9,58.5,69.05,23070.34,149835.216
002996.SZ,20240206,6.24,6.83,6.19,6.54,77387.42,49472.707
605128.SH,20240206,33.0,36.0,31.02,35.47,15979.14,54507.373
603036.SH,20240206,8.74,9.16,8.35,8.85,72169.0,61717.111
002933.SZ,20240206,20.33,22.36,19.5,21.47,71160.72,146727.422
600955.SH,20240206,13.01,14.42,12.89,14.23,32772.5,44760.269
600387.SH,20240206,4.62,4.75,4.62,4.62,56208.0,26042.382
603003.SH,20240206,7.06,7.55,6.8,7.25,248706.01,174976.56
688272.SH,20240206,11.42,12.44,11.35,11.65,7659.11,8966.276
002316.SZ,20240206,3.05,3.16,2.98,2.98,335766.0,101278.622
000058.SZ,20240206,5.3,5.95,5.24,5.82,253461.44,142579.102
000690.SZ,20240206,4.48,4.87,4.45,4.83,615849.3,290085.67
300870.SZ,20240206,27.2,29.25,26.35,28.71,37302.2,103769.85
603779.SH,20240206,7.52,8.65,7.52,8.32,192014.47,154920.87
300854.SZ,20240206,9.33,9.99,8.21,9.37,72299.56,64628.118
001259.SZ,20240206,24.78,25.0,23.0,25.0,21474.0,51121.52
300253.SZ,20240206,5.44,6.1,5.42,6.09,615913.81,359719.834
000609.SZ,20240206,3.95,4.3,3.95,4.0,219592.0,87829.215
300322.SZ,20240206,6.01,6.29,5.39,6.02,290257.21,169483.627
603055.SH,20240206,8.1,8.77,7.78,8.5,124550.09,103109.357
301062.SZ,20240206,7.12,7.86,6.55,7.49,69523.93,49736.094
301078.SZ,20240206,5.64,6.16,5.5,6.07,133742.4,77638.973
