ts_code,entry_date,exit_date,qty,entry_price,exit_price,pnl,return,holding_days
000985.SZ,20201103,20201113,1900,22.220950196531795,18.119619468208096,-7987.658893471904,-0.18913548378189812,10
002230.SZ,20201103,20201125,1000,40.355259321806734,38.9822346079614,-1591.7371350640678,-0.039431285633618994,22
000816.SZ,20201103,20201130,18700,2.4023999999999996,3.50649,20285.477312100003,0.4514067370697883,27
000625.SZ,20201103,20201202,300,17.717699999999997,27.4725,2881.164132,0.5418874989393665,29
002430.SZ,20201103,20201202,900,29.979663577625995,26.78627533690235,-3009.9144591742624,-0.11152047742320645,29
002227.SZ,20201103,20201202,1800,15.968994360445492,18.128062749144206,3704.7581240762083,0.1288485446780332,29
000550.SZ,20201103,20201202,1300,23.132866640871864,19.94485558328497,-4290.856247821735,-0.14263985535260665,29
002085.SZ,20201103,20201202,3900,7.681856088919992,7.830716725911449,409.707797918054,0.01367140620304428,29
000333.SZ,20201103,20201202,300,85.74853866236813,91.31245592927412,1516.271006664636,0.058924862760813275,29
000651.SZ,20201103,20201202,400,61.50363794688241,70.21097133714775,3326.705660317759,0.1351833834124424,29
002444.SZ,20201103,20201202,1000,27.267239999999994,28.78119,1353.2295210000048,0.04961351694919749,29
000516.SZ,20201103,20201202,3600,8.5085,8.68131,447.28742520000014,0.014598254007960512,29
000039.SZ,20201103,20201202,2200,13.267592607970684,15.332850258022422,4356.029184984018,0.1491920575614179,29
002430.SZ,20201103,20201203,500,29.979663577625995,26.49314251246078,-1826.0588189432328,-0.12171759113952661,30
000333.SZ,20201103,20201210,200,85.74853866236813,85.66955134937517,-119.46946782829036,-0.006961047659872413,37
000651.SZ,20201103,20201210,200,61.50363794688241,65.17373753614731,653.8651012342252,0.053108821982352485,37
000528.SZ,20201202,20201210,4400,8.359892804989908,7.555903437377151,-3724.791944158351,-0.10123212779070422,8
000550.SZ,20201103,20201210,600,23.132866640871864,18.770447881601857,-2690.3270138107964,-0.19364753985386132,37
002085.SZ,20201103,20201210,1600,7.681856088919992,7.297037473293631,-690.2637253224239,-0.05610237748834256,37
002331.SZ,20201202,20201211,2700,13.296486306249179,11.48049130746135,-5078.242481244968,-0.14141077765672166,9
002042.SZ,20201202,20201214,4700,7.881290749846342,5.761255543067873,-10118.790967393907,-0.27308833414819783,12
000798.SZ,20201202,20201214,4600,8.118109999999998,8.991,3784.890428200015,0.1013235223900512,12
002355.SZ,20201202,20201214,5600,6.626619999999999,5.994,-3731.706641599987,-0.10053033569150907,12
002272.SZ,20201202,20201214,5400,6.926919999999999,5.86413,-5918.119010999995,-0.15816831711875326,12
000157.SZ,20201202,20201215,3800,10.022512235701662,9.889638662282525,-715.5225655997856,-0.01878161242321196,13
000039.SZ,20201103,20201217,1000,13.267592607970684,14.530668025980189,1173.3259885681582,0.08835066847131412,44
000619.SZ,20201202,20201218,5300,7.00968721325736,6.30214441999043,-3938.149443741335,-0.10597109328739822,16
000625.SZ,20201103,20201225,2100,17.717699999999997,21.94803,8626.654682100008,0.23177516552986396,52
002227.SZ,20201103,20201229,800,15.968994360445492,15.716990385709465,-280.6990346253788,-0.02195078892544619,56
002098.SZ,20201202,20201229,5800,6.2062,5.52447,-4134.6549958,-0.11482996901065028,27
002444.SZ,20201103,20210105,200,27.267239999999994,30.969,702.616756800001,0.12872314365639997,63
002179.SZ,20201103,20210105,200,58.38938329673165,84.77035491619463,5182.834384683627,0.44368339826030023,63
000516.SZ,20201103,20210105,800,8.5085,12.09789,2813.2740103999986,0.41288232280326204,63
002239.SZ,20210105,20210112,3600,5.38538,4.56558084518211,-3044.2044502704775,-0.15697290435873648,7
000516.SZ,20201103,20210112,700,8.5085,10.439602364268373,1300.022725216426,0.2177968995858985,70
002126.SZ,20210105,20210113,1300,14.610533163823272,12.369671751968506,-3004.0449817161516,-0.15811269670635242,8
000639.SZ,20210105,20210114,2700,7.057049999999999,5.73415484403367,-3659.588887427213,-0.19200612048971286,9
002158.SZ,20210105,20210114,1100,16.68700947943511,15.164966230285536,-1768.1660403153073,-0.0962989559343831,9
000547.SZ,20210105,20210118,600,29.812005986307998,26.15231121281464,-2284.3473748302968,-0.12767016735898779,13
002149.SZ,20210105,20210120,900,19.969061240714645,13.91569383965164,-5519.800167106838,-0.30703856537381163,15
002182.SZ,20210105,20210120,1300,14.412504881943155,12.11116134640281,-3080.8133747831234,-0.16438125904120537,15
002311.SZ,20210105,20210125,200,68.56342476101926,62.453687997210686,-1292.2620675244216,-0.09421017909153119,20
000821.SZ,20210105,20210125,1800,10.190179999999998,7.892420569478857,-4216.763364370883,-0.2298235880445933,20
000801.SZ,20210105,20210126,3000,6.37637,5.933895819441948,-1427.5102182032824,-0.07460263930602155,21
000998.SZ,20210105,20210127,900,20.79077,18.376832579445388,-2265.8146778031078,-0.12105452656058055,22
002335.SZ,20210105,20210127,400,42.72099255568046,35.92264490291999,-2800.6215874050595,-0.16384109341912456,22
002179.SZ,20201103,20210127,500,58.38938329673165,68.87130053031574,5046.187899894394,0.17277351141444994,85
002179.SZ,20201202,20210127,100,62.953567183907296,68.87130053031574,553.382938344259,0.08787698584834142,56
000738.SZ,20210105,20210127,700,25.149141411607285,22.113076919217256,-2212.5659797397548,-0.1256448692459805,22
