signal_date,allow_new,candidate_count,selected_count,top_names
20230103,False,0,0,
20230201,True,47,30,601958.SH;002155.SZ;002403.SZ;300229.SZ;600039.SH;000701.SZ;600489.SH;300170.SZ;000831.SZ;000425.SZ;002767.SZ;000758.SZ;600301.SH;600879.SH;603993.SH;600855.SH;000962.SZ;002190.SZ;600768.SH;600819.SH;600109.SH;600756.SH;000928.SZ;002736.SZ;600271.SH;002601.SZ;300017.SZ;000998.SZ;000850.SZ;300002.SZ
20230301,True,36,30,002219.SZ;600422.SH;002368.SZ;600602.SH;600050.SH;603368.SH;600028.SH;002583.SZ;600755.SH;600039.SH;000938.SZ;600345.SH;000989.SZ;000651.SZ;002378.SZ;601766.SH;300002.SZ;600528.SH;300406.SZ;603019.SH;601566.SH;300075.SZ;000060.SZ;600831.SH;600037.SH;000925.SZ;002367.SZ;000761.SZ;600008.SH;300079.SZ
20230403,True,72,30,002517.SZ;002261.SZ;600129.SH;603000.SH;300002.SZ;300394.SZ;002345.SZ;000886.SZ;000521.SZ;601116.SH;300192.SZ;000938.SZ;600570.SH;000860.SZ;601928.SH;002624.SZ;002281.SZ;002690.SZ;002410.SZ;002654.SZ;300339.SZ;300133.SZ;300413.SZ;600839.SH;600100.SH;002292.SZ;600584.SH;000936.SZ;002609.SZ;002153.SZ
20230504,True,109,30,600129.SH;000065.SZ;600060.SH;600422.SH;002154.SZ;600750.SH;000999.SZ;000719.SZ;002275.SZ;002577.SZ;600285.SH;600612.SH;300113.SZ;601098.SH;600551.SH;002638.SZ;600312.SH;600511.SH;601628.SH;300024.SZ;600398.SH;600085.SH;300315.SZ;000928.SZ;601601.SH;600674.SH;600072.SH;600012.SH;601998.SH;001872.SZ
20230601,False,0,0,
20230703,False,0,0,
20230801,True,29,29,600266.SH;600658.SH;600531.SH;300256.SZ;000060.SZ;600239.SH;600894.SH;600468.SH;600162.SH;600864.SH;600689.SH;002533.SZ;000061.SZ;600369.SH;601099.SH;000727.SZ;600569.SH;300164.SZ;600307.SH;600022.SH;600743.SH;002097.SZ;601005.SH;601933.SH;000717.SZ;002471.SZ;002443.SZ;600617.SH;600577.SH
20230901,False,0,0,
20231009,False,0,0,
20231101,False,0,0,
20231201,False,0,0,
20240102,False,0,0,
20240201,False,0,0,
20240301,False,0,0,
20240401,False,0,0,
20240506,True,57,30,002590.SZ;000521.SZ;000921.SZ;300304.SZ;600480.SH;600886.SH;600660.SH;603766.SH;002595.SZ;601126.SH;000544.SZ;600873.SH;600368.SH;002670.SZ;600062.SH;600690.SH;600809.SH;600000.SH;000651.SZ;002601.SZ;000902.SZ;002001.SZ;000725.SZ;600299.SH;000887.SZ;002064.SZ;600694.SH;002773.SZ;002701.SZ;300181.SZ
20240603,True,6,6,603009.SH;601985.SH;002223.SZ;600900.SH;600171.SH;002594.SZ
20240701,False,0,0,
20240801,False,0,0,
20240902,False,0,0,
20241008,True,918,30,603009.SH;300290.SZ;002463.SZ;300308.SZ;300476.SZ;300100.SZ;300218.SZ;300433.SZ;600114.SH;600418.SH;300181.SZ;002653.SZ;002755.SZ;600285.SH;002444.SZ;603699.SH;002475.SZ;600062.SH;601009.SH;002241.SZ;300010.SZ;001872.SZ;603766.SH;600830.SH;000999.SZ;300274.SZ;601766.SH;002588.SZ;600299.SH;600000.SH
20241101,True,65,30,002085.SZ;300010.SZ;000680.SZ;002312.SZ;002416.SZ;000415.SZ;600833.SH;000917.SZ;002156.SZ;601933.SH;000159.SZ;600248.SH;002615.SZ;000151.SZ;000969.SZ;300446.SZ;600162.SH;600111.SH;601588.SH;002222.SZ;600392.SH;000970.SZ;000882.SZ;600252.SH;600221.SH;300328.SZ;300377.SZ;600527.SH;300176.SZ;300127.SZ
20241202,True,83,30,603009.SH;600120.SH;600577.SH;002378.SZ;600673.SH;600601.SH;300304.SZ;600712.SH;600527.SH;002400.SZ;300276.SZ;002204.SZ;002523.SZ;000731.SZ;002545.SZ;300421.SZ;002320.SZ;002026.SZ;002066.SZ;300382.SZ;000409.SZ;600480.SH;300154.SZ;300189.SZ;600628.SH;300231.SZ;600052.SH;300270.SZ;000910.SZ;601010.SH
20250102,True,7,7,000533.SZ;600186.SH;600191.SH;002190.SZ;002442.SZ;600857.SH;002345.SZ
20250205,True,7,7,300378.SZ;002517.SZ;300017.SZ;600143.SH;300251.SZ;600261.SH;002398.SZ
20250303,True,6,6,300449.SZ;300275.SZ;300035.SZ;300473.SZ;000534.SZ;600576.SH
20250401,True,8,8,600173.SH;600645.SH;002773.SZ;002422.SZ;002318.SZ;603011.SH;600060.SH;002690.SZ
20250506,True,15,15,603166.SH;300005.SZ;300163.SZ;002602.SZ;002392.SZ;002286.SZ;000565.SZ;002267.SZ;002440.SZ;600259.SH;600715.SH;600160.SH;002539.SZ;600774.SH;002259.SZ
20250603,True,34,30,600415.SH;600882.SH;002624.SZ;002104.SZ;300468.SZ;300016.SZ;600757.SH;601166.SH;000719.SZ;300149.SZ;300238.SZ;600561.SH;002352.SZ;600573.SH;002515.SZ;002014.SZ;601998.SH;600016.SH;002550.SZ;002399.SZ;002250.SZ;300181.SZ;002107.SZ;300435.SZ;600535.SH;002731.SZ;002316.SZ;600468.SH;002019.SZ;600987.SH
20250701,True,40,30,002052.SZ;600698.SH;002210.SZ;600319.SH;300030.SZ;000590.SZ;002384.SZ;600711.SH;002517.SZ;000026.SZ;002235.SZ;002189.SZ;600764.SH;300405.SZ;600643.SH;002658.SZ;600595.SH;601003.SH;300138.SZ;002263.SZ;601218.SH;600152.SH;002080.SZ;000823.SZ;601886.SH;002386.SZ;000900.SZ;300196.SZ;000519.SZ;002539.SZ
20250801,True,26,26,300378.SZ;600666.SH;000558.SZ;600629.SH;002775.SZ;300486.SZ;300238.SZ;600343.SH;002437.SZ;300289.SZ;002317.SZ;002515.SZ;600222.SH;002468.SZ;002203.SZ;600594.SH;002287.SZ;600351.SH;300400.SZ;300239.SZ;600117.SH;300385.SZ;600106.SH;000790.SZ;603998.SH;600613.SH
20250901,True,87,30,300465.SZ;002195.SZ;600673.SH;300324.SZ;002392.SZ;300458.SZ;600319.SH;002396.SZ;600730.SH;002115.SZ;000831.SZ;300321.SZ;600712.SH;600711.SH;603799.SH;002436.SZ;000988.SZ;600389.SH;300450.SZ;002170.SZ;002222.SZ;600206.SH;002074.SZ;000796.SZ;002545.SZ;600531.SH;000426.SZ;600961.SH;601717.SH;600549.SH
20251009,True,81,30,000506.SZ;600711.SH;603799.SH;600490.SH;000408.SZ;600562.SH;600577.SH;002213.SZ;000006.SZ;000063.SZ;300257.SZ;300223.SZ;600676.SH;002026.SZ;000021.SZ;601100.SH;000776.SZ;002049.SZ;601899.SH;000969.SZ;000960.SZ;300464.SZ;002532.SZ;603588.SH;000807.SZ;000672.SZ;600141.SH;000571.SZ;002230.SZ;603026.SH
20251103,True,50,30,300300.SZ;300255.SZ;002370.SZ;600288.SH;600302.SH;002163.SZ;002634.SZ;600067.SH;300086.SZ;600637.SH;000955.SZ;002486.SZ;002494.SZ;002441.SZ;603311.SH;300358.SZ;000555.SZ;600515.SH;600667.SH;002108.SZ;603188.SH;002612.SZ;300171.SZ;002591.SZ;000735.SZ;600207.SH;600115.SH;600295.SH;300455.SZ;600867.SH
