date,equity,cash,n_pos
20240102,1000000.0,1000000.0,0
20240103,1000000.0,1000000.0,0
20240104,1000000.0,1000000.0,0
20240105,1000000.0,1000000.0,0
20240108,1000000.0,1000000.0,0
20240109,1000000.0,1000000.0,0
20240110,1000000.0,1000000.0,0
