month,closed_trades,win_rate
2020-11,2,0.5
2020-12,10,0.3
2021-01,9,0.2222222222222222
2021-02,6,0.6666666666666666
2021-03,3,0.0
2021-04,5,0.0
2021-05,5,0.2
2021-06,21,0.42857142857142855
2021-07,14,0.6428571428571429
2021-08,2,0.5
2021-09,1,1.0
